Plantae,Goodyera oblongifolia
Fungi,Piptoporus betulinus
Plantae,Heliotropium indicum
Plantae,Geranium carolinianum
Aves,Branta canadensis
Insecta,Anartia fatima fatima
Aves,Pinicola enucleator
Insecta,Nyctemera annulata
Reptilia,Phrynosoma blainvillii
Reptilia,Alligator mississippiensis
Insecta,Naupactus cervinus
Plantae,Trichostema lanatum
Insecta,Enallagma basidens
Insecta,Enallagma carunculatum
Insecta,Enallagma civile
Reptilia,Oxybelis aeneus
Plantae,Berchemia scandens
Insecta,Enallagma cyathigerum
Plantae,Allionia incarnata
Insecta,Enallagma exsulans
Aves,Coccothraustes vespertinus
Aves,Coccothraustes coccothraustes
Amphibia,Lithobates clamitans melanota
Plantae,Rhynchospora colorata
Aves,Vermivora chrysoptera
Plantae,Plantago coronopus
Plantae,Plantago major
Insecta,Enallagma signatum
Plantae,Dryas octopetala
Plantae,Viburnum prunifolium
Aves,Opisthocomus hoazin
Aves,Setophaga coronata coronata
Insecta,Hetaerina titia
Insecta,Vanessa annabella
Arachnida,Dermacentor variabilis
Plantae,Acer glabrum
Plantae,Linaria vulgaris
Plantae,Triphysaria eriantha
Aves,Diglossa baritula
Plantae,Allium validum
Plantae,Allium vineale
Insecta,Scathophaga stercoraria
Insecta,Calopteron reticulatum
Plantae,Alnus incana
Plantae,Trillium sessile
Mollusca,Dreissena polymorpha
Insecta,Schistocerca nitens
Plantae,Uropappus lindleyi
Plantae,Packera aurea
Fungi,Favolaschia calocera
Aves,Saltator coerulescens
Plantae,Plantago maritima
Plantae,Scrophularia californica
Fungi,Auricularia auricula-judae
Aves,Saltator atriceps
Aves,Euphagus carolinus
Insecta,Urola nivalis
Aves,Branta sandvicensis
Reptilia,Hemidactylus turcicus
Plantae,Collinsia parviflora
Insecta,Brachystola magna
Plantae,Trillium chloropetalum
Plantae,Ribes speciosum
Plantae,Viola pedunculata
Plantae,Allium cernuum
Plantae,Gilia tricolor
Insecta,Chinavia hilaris
Plantae,Verbascum blattaria
Plantae,Ambrosia salsola
Plantae,Amelanchier alnifolia
Plantae,Calochortus tolmiei
Plantae,Hosackia gracilis
Plantae,Sparaxis tricolor
Aves,Junco hyemalis hyemalis
Plantae,Chamaedaphne calyculata
Plantae,Phyla nodiflora
Plantae,Phyla lanceolata
Plantae,Cerastium arvense
Plantae,Cirsium arvense
Plantae,Sagittaria latifolia
Plantae,Microtis unifolia
Plantae,Trillium erectum
Plantae,Andropogon glomeratus
Plantae,Phacelia cicutaria
Plantae,Phacelia congesta
Plantae,Cyperus eragrostis
Plantae,Rubus laciniatus
Plantae,Vinca minor
Plantae,Anemone occidentalis
Amphibia,Trachycephalus typhonius
Insecta,Clepsis peritana
Plantae,Comandra umbellata
Plantae,Viola bicolor
Plantae,Layia platyglossa
Plantae,Erigeron glaucus
Plantae,Anoda cristata
Insecta,Limenitis lorquini
Aves,Piranga olivacea
Insecta,Epiaeschna heros
Aves,Piranga flava
Plantae,Rosa rugosa
Mammalia,Tragelaphus strepsiceros
Insecta,Euphydryas chalcedona
Plantae,Platanthera psycodes
Plantae,Asimina triloba
Plantae,Anthoxanthum odoratum
Plantae,Heuchera micrantha
Insecta,Phaulacridium marginale
Aves,Amphispiza bilineata
Aves,Prosthemadera novaeseelandiae
Reptilia,Sceloporus uniformis
Plantae,Alternanthera philoxeroides
Aves,Piaya cayana
Mollusca,Clinocardium nuttallii
Insecta,Diphthera festiva
Plantae,Aptenia cordifolia
Plantae,Potamogeton nodosus
Plantae,Larrea tridentata
Aves,Aimophila ruficeps
Plantae,Nuttallanthus canadensis
Plantae,Portulaca oleracea
Actinopterygii,Gambusia affinis
Plantae,Cosmos bipinnatus
Reptilia,Holbrookia propinqua
Aves,Melanerpes lewis
Aves,Melanerpes uropygialis
Plantae,Trifolium dubium
Insecta,Anthocharis sara
Aves,Circaetus gallicus
Insecta,Lycaena helloides
Insecta,Atlides halesus
Insecta,Eurema daira
Aves,Passerculus sandwichensis
Insecta,Satyrium sylvinus
Insecta,Schistocerca obscura
Arachnida,Pholcus phalangioides
Plantae,Salix exigua
Insecta,Satyrium saepium
Insecta,Microtia elva
Actinopterygii,Sphyraena barracuda
Aves,Melanerpes pucherani
Mammalia,Tragelaphus scriptus
Insecta,Paltothemis lineatipes
Insecta,Leptotes marina
Insecta,Catocala ultronia
Plantae,Leptecophylla juniperina
Plantae,Muehlenbeckia complexa
Plantae,Liquidambar styraciflua
Plantae,Dudleya farinosa
Plantae,Nassella pulchra
Insecta,Plebejus icarioides
Aves,Melanerpes carolinus
Aves,Melanerpes chrysogenys
Arachnida,Amblyomma americanum
Aves,Melanerpes formicivorus
Plantae,Prosartes hookeri
Reptilia,Caiman crocodilus
Aves,Nestor meridionalis
Insecta,Phyciodes mylitta
Plantae,Typha orientalis
Insecta,Euphydryas editha
Mammalia,Myocastor coypus
Insecta,Coenonympha tullia
Mammalia,Macropus giganteus
Insecta,Erynnis propertius
Insecta,Erynnis funeralis
Insecta,Erynnis tristis
Insecta,Heliopetes ericetorum
Reptilia,Gekko gecko
Mammalia,Trichosurus vulpecula
Insecta,Hyalophora euryalus
Insecta,Ochlodes sylvanoides
Insecta,Lerodea eufala
Aves,Colaptes auratus
Aves,Basileuterus rufifrons
Mammalia,Bradypus variegatus
Aves,Larus michahellis
Plantae,Dennstaedtia punctilobula
Aves,Ramphocelus passerinii
Plantae,Silene coronaria
Plantae,Medeola virginiana
Plantae,Conoclinium coelestinum
Chromista,Macrocystis pyrifera
Plantae,Artemisia tridentata
Plantae,Pinus monophylla
Plantae,Aruncus dioicus
Actinopterygii,Gobiesox maeandricus
Plantae,Asclepias curassavica
Mollusca,Cipangopaludina chinensis
Aves,Branta hutchinsii
Aves,Fringilla montifringilla
Aves,Fringilla coelebs
Plantae,Mitchella repens
Plantae,Asplenium trichomanes
Insecta,Megacyllene robiniae
Chromista,Egregia menziesii
Insecta,Dynastes tityus
Aves,Malurus cyaneus
Chromista,Postelsia palmaeformis
Plantae,Ulva lactuca
Plantae,Sambucus nigra caerulea
Plantae,Sanguinaria canadensis
Plantae,Arbutus menziesii
Plantae,Dicentra formosa
Insecta,Papilio eurymedon
Aves,Amazona oratrix
Plantae,Dicksonia squarrosa
Aves,Elanus leucurus
Plantae,Dicentra cucullaria
Aves,Junco hyemalis
Insecta,Utetheisa ornatrix
Insecta,Epitheca canis
Aves,Cuculus canorus
Plantae,Maianthemum racemosum
Insecta,Epitheca princeps
Plantae,Dendromecon rigida
Aves,Junco phaeonotus
Plantae,Sarcodes sanguinea
Arachnida,Oxyopes salticus
Plantae,Calochortus luteus
Plantae,Toxicodendron diversilobum
Plantae,Quincula lobata
Plantae,Triteleia laxa
Plantae,Clarkia purpurea
Plantae,Quercus wislizeni
Plantae,Quercus chrysolepis
Plantae,Trifolium campestre
Plantae,Quercus gambelii
Insecta,Papilio zelicaon
Aves,Ammodramus nelsoni
Aves,Ammodramus savannarum
Plantae,Castilleja exserta
Plantae,Microsorum pustulatum pustulatum
Insecta,Costaconvexa centrostrigaria
Aves,Ammodramus maritimus
Insecta,Anagrapha falcifera
Plantae,Ranunculus sceleratus
Insecta,Xylocopa virginica
Plantae,Cupressus macrocarpa
Aves,Coccyzus erythropthalmus
Fungi,Cryptoporus volvatus
Aves,Leptoptilos crumenifer
Aves,Coccyzus minor
Aves,Coccyzus americanus
Plantae,Penthorum sedoides
Plantae,Nymphaea odorata
Aves,Nucifraga columbiana
Insecta,Siphanta acuta
Plantae,Lithophragma affine
Aves,Crotophaga sulcirostris
Insecta,Bombus vagans
Plantae,Anacamptis morio
Aves,Arenaria melanocephala
Aves,Pooecetes gramineus
Plantae,Orchis purpurea
Plantae,Atriplex hymenelytra
Plantae,Polygonum paronychia
Plantae,Oenothera triloba
Aves,Arremonops rufivirgatus
Plantae,Baptisia australis
Aves,Geococcyx californianus
Aves,Geococcyx velox
Plantae,Polemonium reptans
Plantae,Polemonium californicum
Insecta,Tabanus atratus
Insecta,Atteva aurea
Plantae,Oplopanax horridus
Insecta,Spodoptera litura
Insecta,Charadra deridens
Reptilia,Diadophis punctatus
Plantae,Cnidoscolus texanus
Plantae,Bacopa monnieri
Reptilia,Thamnophis ordinoides
Aves,Coereba flaveola
Plantae,Ulex europaeus
Insecta,Grammia virgo
Insecta,Phragmatobia fuliginosa
Reptilia,Diadophis punctatus edwardsii
Mollusca,Neverita duplicata
Mammalia,Urocitellus armatus
Plantae,Codium fragile
Plantae,Iris douglasiana
Reptilia,Diadophis punctatus amabilis
Mammalia,Phascolarctos cinereus
Insecta,Adelpha californica
Aves,Momotus coeruliceps
Plantae,Berberis nervosa
Arachnida,Araneus trifolium
Plantae,Berberis vulgaris
Aves,Passerina ciris
Insecta,Mythimna unipuncta
Aves,Geranoaetus albicaudatus
Fungi,Amanita muscaria guessowii
Plantae,Bidens cernua
Aves,Alectura lathami
Aves,Passerina leclancherii
Aves,Passerina amoena
Plantae,Rudbeckia laciniata
Fungi,Tremella aurantia
Aves,Icteria virens
Aves,Crax rubra
Plantae,Oxyria digyna
Plantae,Carya illinoinensis
Fungi,Flammulina velutipes
Insecta,Asterocampa celtis
Aves,Penelope purpurascens
Aves,Paroaria capitata
Plantae,Quercus rubra
Animalia,Procambarus clarkii
Aves,Cyanerpes cyaneus
Insecta,Bombus vosnesenskii
Plantae,Betula pendula
Aves,Microcarbo melanoleucos
Aves,Sphyrapicus thyroideus
Aves,Pheucticus ludovicianus
Aves,Sphyrapicus ruber
Amphibia,Taricha rivularis
Aves,Pheucticus melanocephalus
Aves,Sphyrapicus nuchalis
Insecta,Erythrodiplax berenice
Aves,Ortalis poliocephala
Aves,Ortalis vetula
Actinopterygii,Oligocottus maculosus
Aves,Mniotilta varia
Insecta,Pseudosphinx tetrio
Aves,Volatinia jacarina
Arachnida,Argiope bruennichi
Aves,Amaurornis phoenicurus
Plantae,Nasturtium officinale
Plantae,Pleopeltis polypodioides
Insecta,Amorpha juglandis
Insecta,Galasa nigrinodis
Aves,Thraupis palmarum
Reptilia,Pantherophis spiloides
Plantae,Eupatorium altissimum
Plantae,Lobelia angulata
Plantae,Eremalche rotundifolia
Animalia,Callinectes sapidus
Plantae,Bothriochloa ischaemum
Plantae,Eriogonum inflatum
Amphibia,Scaphiopus hurterii
Insecta,Haploa lecontei
Amphibia,Scaphiopus holbrookii
Insecta,Chauliognathus marginatus
Plantae,Erythranthe moschata
Amphibia,Spea multiplicata
Insecta,Pentatoma rufipes
Aves,Momotus mexicanus
Plantae,Polygala paucifolia
Amphibia,Spea hammondii
Insecta,Leptysma marginicollis
Plantae,Neptunia lutea
Plantae,Bouteloua curtipendula
Plantae,Jacaranda mimosifolia
Aves,Euphagus cyanocephalus
Plantae,Bellardia trixago
Plantae,Platystemon californicus
Plantae,Brasenia schreberi
Plantae,Verbena brasiliensis
Mammalia,Sylvilagus palustris
Actinopterygii,Lutjanus griseus
Insecta,Feltia jaculifera
Aves,Cacatua galerita
Aves,Piranga rubra
Amphibia,Ambystoma jeffersonianum
Insecta,Crambus agitatellus
Mammalia,Sylvilagus floridanus
Mammalia,Sylvilagus bachmani
Plantae,Oxalis montana
Insecta,Lophocampa maculata
Plantae,Caltha leptosepala
Aves,Bonasa umbellus
Plantae,Bidens alba
Insecta,Urbanus dorantes
Plantae,Darmera peltata
Fungi,Amanita velosa
Plantae,Calochortus albus
Mollusca,Caracolus caracolla
Aves,Falco tinnunculus
Aves,Sterna forsteri
Aves,Eumomota superciliosa
Amphibia,Ambystoma texanum
Arachnida,Argiope argentata
Amphibia,Ambystoma gracile
Arachnida,Argiope trifasciata
Amphibia,Ambystoma tigrinum
Plantae,Erythronium oregonum
Aves,Molothrus aeneus
Amphibia,Ambystoma macrodactylum
Plantae,Capparis spinosa
Plantae,Xerophyllum tenax
Aves,Molothrus ater
Insecta,Alaus oculatus
Aves,Merops pusillus
Plantae,Buddleja davidii
Arachnida,Pisaurina mira
Insecta,Aeshna palmata
Insecta,Aeshna umbrosa
Insecta,Anax junius
Insecta,Satyrium titus
Insecta,Pyrgus communis
Aves,Tringa melanoleuca
Aves,Pteroglossus torquatus
Insecta,Rhionaeschna multicolor
Plantae,Calendula officinalis
Insecta,Lethe anthedon
Plantae,Lupinus polyphyllus
Insecta,Melanchroia chephise
Plantae,Maianthemum canadense
Insecta,Pieris oleracea
Amphibia,Ambystoma maculatum
Plantae,Calochortus plummerae
Fungi,Omphalotus olivascens
Aves,Loxia curvirostra
Plantae,Houstonia pusilla
Plantae,Portulaca pilosa
Insecta,Melitaea didyma
Insecta,Popillia japonica
Plantae,Arctium minus
Mammalia,Ochotona princeps
Aves,Merops orientalis
Plantae,Calyptridium monospermum
Aves,Loxia leucoptera
Insecta,Leptoglossus occidentalis
Plantae,Uvularia sessilifolia
Plantae,Pseudognaphalium californicum
Plantae,Claytonia caroliniana
Plantae,Nelumbo lutea
Plantae,Frasera speciosa
Insecta,Chrysochus auratus
Plantae,Thelesperma filifolium
Amphibia,Dicamptodon tenebrosus
Amphibia,Dicamptodon ensatus
Plantae,Camissoniopsis cheiranthifolia
Actinopterygii,Megalops atlanticus
Arachnida,Argiope aurantia
Plantae,Aesculus glabra
Insecta,Aeshna interrupta
Plantae,Camassia scilloides
Insecta,Vanessa gonerilla gonerilla
Reptilia,Drymobius margaritiferus
Insecta,Periplaneta americana
Mammalia,Syncerus caffer
Insecta,Megalopyge opercularis
Aves,Coracias garrulus
Insecta,Lethe eurydice
Plantae,Purshia tridentata
Aves,Coracias caudatus
Plantae,Solidago canadensis
Insecta,Melittia cucurbitae
Aves,Coracias benghalensis
Insecta,Pontania californica
Aves,Xanthocephalus xanthocephalus
Plantae,Carduus nutans
Plantae,Galearis spectabilis
Plantae,Oxydendrum arboreum
Plantae,Trillium undulatum
Plantae,Erigeron philadelphicus
Aves,Chondestes grammacus
Reptilia,Pituophis catenifer catenifer
Aves,Scopus umbretta
Insecta,Copaeodes minima
Aves,Sterna striata
Plantae,Pilea pumila
Aves,Dolichonyx oryzivorus
Plantae,Passiflora foetida
Plantae,Passiflora lutea
Insecta,Danaus chrysippus
Reptilia,Pantherophis alleghaniensis
Plantae,Passiflora incarnata
Reptilia,Pantherophis bairdi
Plantae,Lespedeza capitata
Plantae,Rubus phoenicolasius
Aves,Pandion haliaetus
Aves,Phainopepla nitens
Plantae,Vitex lucens
Plantae,Equisetum arvense
Insecta,Callophrys gryneus
Aves,Phylloscopus collybita
Arachnida,Gasteracantha cancriformis
Insecta,Cactophagus spinolae
Plantae,Enemion biternatum
Insecta,Neotibicen superbus
Animalia,Porpita porpita
Reptilia,Contia tenuis
Insecta,Trimerotropis pallidipennis
Aves,Turdus migratorius
Insecta,Anthocharis cardamines
Insecta,Phoebis philea
Aves,Passer montanus
Aves,Grallina cyanoleuca
Insecta,Prionoplus reticularis
Plantae,Conium maculatum
Plantae,Opuntia ficus-indica
Aves,Stercorarius parasiticus
Plantae,Clinopodium vulgare
Insecta,Lygaeus turcicus
Insecta,Argia nahuana
Plantae,Gaillardia aestivalis
Insecta,Diapheromera femorata
Plantae,Leonotis nepetifolia
Aves,Plectrophenax nivalis
Plantae,Ulmus alata
Mammalia,Equus quagga
Insecta,Climaciella brunnea
Aves,Phoenicurus ochruros
Plantae,Aesculus hippocastanum
Plantae,Pittosporum eugenioides
Aves,Megascops asio
Insecta,Leptotes cassius
Insecta,Eutrapela clemataria
Insecta,Ascia monuste
Plantae,Echinocactus platyacanthus
Plantae,Saponaria officinalis
Aves,Tyrannus tyrannus
Aves,Calamospiza melanocorys
Aves,Tyrannus forficatus
Animalia,Scutigera coleoptrata
Insecta,Sympetrum illotum
Plantae,Lycopodiella cernua
Aves,Regulus calendula
Plantae,Galium verum
Aves,Regulus ignicapilla
Plantae,Caulophyllum thalictroides
Aves,Regulus regulus
Aves,Regulus satrapa
Insecta,Eudryas grata
Mollusca,Bradybaena similaris
Aves,Tyrannus melancholicus
Plantae,Castilleja miniata
Plantae,Mertensia virginica
Plantae,Lonicera morrowii
Insecta,Pachydiplax longipennis
Insecta,Melanitis leda
Plantae,Pastinaca sativa
Plantae,Plantago media
Insecta,Papilio polytes
Plantae,Cardamine diphylla
Aves,Pelecanus conspicillatus
Fungi,Helvella dryophila
Plantae,Chasmanthium latifolium
Plantae,Diervilla lonicera
Aves,Aulacorhynchus prasinus
Mammalia,Ateles geoffroyi
Plantae,Galanthus nivalis
Plantae,Schefflera digitata
Plantae,Veronica chamaedrys
Aves,Herpetotheres cachinnans
Insecta,Nezara viridula
Insecta,Eurema hecabe
Mollusca,Crepidula fornicata
Aves,Todiramphus sanctus
Plantae,Metrosideros umbellata
Mammalia,Cebus capucinus
Plantae,Solanum laciniatum
Mammalia,Alouatta palliata
Mammalia,Panthera onca
Mammalia,Alouatta pigra
Plantae,Wyethia glabra
Insecta,Phyllopalpus pulchellus
Aves,Spiza americana
Aves,Tyrannus dominicensis
Plantae,Centaurea stoebe
Plantae,Lilium michiganense
Insecta,Biblis hyperia
Plantae,Tiarella trifoliata
Plantae,Linum lewisii
Plantae,Rubus parviflorus
Plantae,Clintonia andrewsiana
Insecta,Arigomphus submedianus
Plantae,Hieracium venosum
Plantae,Asclepias verticillata
Mammalia,Macaca mulatta
Plantae,Asclepias incarnata
Insecta,Junonia almana
Plantae,Veronicastrum virginicum
Plantae,Oenothera suffrutescens
Plantae,Asclepias exaltata
Animalia,Anthopleura xanthogrammica
Insecta,Drepana arcuata
Fungi,Amanita flavoconia
Aves,Oriturus superciliosus
Aves,Psarocolius montezuma
Plantae,Arctostaphylos uva-ursi
Plantae,Oenothera laciniata
Plantae,Rhodiola rosea
Insecta,Nicrophorus orbicollis
Insecta,Platyprepia virginalis
Aves,Notiomystis cincta
Amphibia,Lithobates berlandieri
Plantae,Eurybia macrophylla
Aves,Sagittarius serpentarius
Aves,Psittacula krameri
Plantae,Malus ×domestica
Arachnida,Verrucosa arenata
Insecta,Dasymutilla occidentalis
Plantae,Chamerion latifolium
Plantae,Conocephalum conicum
Aves,Platycercus eximius
Aves,Protonotaria citrea
Reptilia,Ctenosaura pectinata
Plantae,Lupinus albifrons
Aves,Larus argentatus smithsonianus
Amphibia,Eurycea bislineata
Amphibia,Eurycea lucifuga
Aves,Megaceryle alcyon
Reptilia,Lampropeltis holbrooki
Insecta,Coccinella septempunctata
Plantae,Abies concolor
Aves,Megaceryle torquata
Insecta,Zanclognatha jacchusalis
Aves,Athene noctua
Plantae,Melissa officinalis
Insecta,Polites peckius
Plantae,Glebionis coronaria
Insecta,Calopteryx maculata
Reptilia,Sauromalus ater
Reptilia,Coluber constrictor priapus
Aves,Icterus galbula
Plantae,Baptisia bracteata
Insecta,Polistes chinensis
Mollusca,Mopalia lignosa
Reptilia,Coluber constrictor constrictor
Reptilia,Iguana iguana
Reptilia,Coluber constrictor flaviventris
Reptilia,Amblyrhynchus cristatus
Plantae,Lithospermum incisum
Mammalia,Ursus arctos horribilis
Plantae,Nothoscordum bivalve
Plantae,Clarkia unguiculata
Plantae,Impatiens parviflora
Plantae,Solanum lycopersicum
Insecta,Rhionaeschna californica
Insecta,Lygus lineolaris
Reptilia,Dipsosaurus dorsalis
Plantae,Aegopodium podagraria
Insecta,Danaus gilippus
Aves,Amazona viridigenalis
Insecta,Plusiodonta compressipalpis
Insecta,Danaus gilippus thersippus
Plantae,Epilobium hirsutum
Plantae,Pachycereus pringlei
Aves,Alcedo atthis
Plantae,Brodiaea elegans
Mammalia,Chlorocebus pygerythrus
Insecta,Sympetrum corruptum
Plantae,Chylismia brevipes
Insecta,Buprestis aurulenta
Insecta,Oecophylla smaragdina
Aves,Amazona autumnalis
Amphibia,Plethodon glutinosus
Plantae,Rubus occidentalis
Amphibia,Plethodon cinereus
Aves,Amazona albifrons
Insecta,Poanes melane
Plantae,Circaea alpina
Aves,Zosterops lateralis
Plantae,Gaillardia pulchella
Mammalia,Rhynchonycteris naso
Amphibia,Plethodon vehiculum
Fungi,Chlorophyllum molybdites
Insecta,Nathalis iole
Plantae,Vaccinium angustifolium
Aves,Corvus ossifragus
Insecta,Linepithema humile
Plantae,Cirsium undulatum
Insecta,Brachygastra mellifica
Insecta,Xanthocnemis zealandica
Insecta,Melangyna novaezelandiae
Amphibia,Eurycea cirrigera
Plantae,Leptopteris superba
Aves,Ara militaris
Aves,Psaltriparus minimus
Plantae,Picea glauca
Plantae,Conopholis alpina
Insecta,Pantographa limata
Plantae,Monotropa hypopitys
Plantae,Blechnum discolor
Plantae,Taraxia ovata
Insecta,Plagodis phlogosaria
Amphibia,Plethodon albagula
Aves,Megadyptes antipodes
Plantae,Echinocereus mojavensis
Plantae,Aquilegia vulgaris
Aves,Fulmarus glacialis
Plantae,Lysimachia nummularia
Plantae,Opuntia microdasys
Plantae,Oenothera elata
Aves,Ceryle rudis
Plantae,Arctostaphylos patula
Insecta,Perithemis intensa
Plantae,Ferocactus latispinus
Insecta,Lascoria ambigualis
Aves,Chloroceryle americana
Insecta,Calopteryx splendens
Plantae,Clintonia uniflora
Amphibia,Ensatina eschscholtzii
Aves,Chloroceryle aenea
Aves,Selasphorus rufus
Aves,Chloroceryle amazona
Insecta,Zale lunata
Insecta,Leptoglossus oppositus
Reptilia,Zootoca vivipara
Aves,Corvus monedula
Plantae,Trillium ovatum
Plantae,Circaea lutetiana
Insecta,Polyphylla decemlineata
Insecta,Eumenes fraternus
Insecta,Brachymesia gravida
Actinopterygii,Mola mola
Insecta,Papilio palamedes
Insecta,Orthemis ferruginea
Plantae,Collinsonia canadensis
Plantae,Clarkia concinna
Insecta,Parnassius clodius
Insecta,Chlosyne lacinia
Plantae,Pittocaulon praecox
Plantae,Coprosma repens
Insecta,Euptoieta claudia
Plantae,Nemastylis geminiflora
Insecta,Dymasia dymas
Aves,Carduelis carduelis
Insecta,Limenitis weidemeyerii
Plantae,Coreopsis lanceolata
Plantae,Coreopsis tinctoria
Insecta,Chalybion californicum
Plantae,Cornus nuttallii
Insecta,Polistes dominula
Plantae,Andropogon gerardii
Mollusca,Hermissenda crassicornis
Plantae,Trifolium pratense
Arachnida,Phalangium opilio
Plantae,Achnatherum hymenoides
Insecta,Polygonia faunus
Insecta,Xenox tigrinus
Plantae,Neomyrtus pedunculata
Insecta,Anacridium aegyptium
Plantae,Urtica dioica
Insecta,Aglais milberti
Mammalia,Loxodonta africana
Insecta,Apodemia mormo
Aves,Trichoglossus haematodus
Insecta,Phyciodes phaon
Insecta,Battus polydamas
Plantae,Betula nigra
Insecta,Celastrina lucia
Plantae,Euonymus alatus
Plantae,Claytonia virginica
Plantae,Sicyos angulatus
Plantae,Sabatia campestris
Aves,Myiozetetes similis
Plantae,Polytrichum juniperinum
Plantae,Liatris spicata
Mammalia,Dasyprocta punctata
Plantae,Verbesina alternifolia
Plantae,Symphyotrichum novae-angliae
Plantae,Croton californicus
Insecta,Olla v-nigrum
Aves,Turdus philomelos
Insecta,Sphinx kalmiae
Plantae,Phacelia minor
Plantae,Crataegus monogyna
Plantae,Mimosa pudica
Insecta,Megisto rubricata
Plantae,Ammophila breviligulata
Plantae,Ipomoea cordatotriloba
Plantae,Cicuta maculata
Insecta,Miomantis caffra
Plantae,Ambrosia psilostachya
Insecta,Pieris marginalis
Reptilia,Hemidactylus frenatus
Mollusca,Rumina decollata
Insecta,Oxythyrea funesta
Plantae,Thuja plicata
Insecta,Arctia caja
Plantae,Glandularia bipinnatifida
Plantae,Smilax bona-nox
Plantae,Cenchrus ciliaris
Insecta,Palpita quadristigmalis
Plantae,Pluchea odorata
Insecta,Prolimacodes badia
Plantae,Tsuga heterophylla
Plantae,Lepidium latifolium
Insecta,Hypena baltimoralis
Fungi,Ganoderma tsugae
Amphibia,Desmognathus ochrophaeus
Insecta,Polistes apachus
Plantae,Arundina graminifolia
Plantae,Hamamelis virginiana
Plantae,Fuscospora solandri
Insecta,Eumorpha vitis
Fungi,Trichaptum biforme
Insecta,Orgyia postica
Plantae,Atriplex prostrata
Mammalia,Castor canadensis
Mollusca,Arion rufus
Plantae,Cylindropuntia prolifera
Plantae,Solidago rigida
Plantae,Senecio vulgaris
Amphibia,Desmognathus fuscus
Plantae,Panicum virgatum
Insecta,Urbanus proteus
Insecta,Mermiria bivittata
Aves,Polioptila caerulea
Plantae,Cyperus esculentus
Reptilia,Uma scoparia
Insecta,Leptinotarsa decemlineata
Aves,Xiphorhynchus flavigaster
Plantae,Calandrinia menziesii
Plantae,Lycopus americanus
Plantae,Yucca schidigera
Plantae,Convolvulus equitans
Plantae,Abutilon theophrasti
Plantae,Rhus trilobata
Plantae,Ficus carica
Plantae,Ludwigia peploides
Mollusca,Mercenaria mercenaria
Plantae,Inula helenium
Plantae,Cylindropuntia ramosissima
Plantae,Sambucus racemosa
Plantae,Daucus carota
Amphibia,Batrachoseps attenuatus
Mammalia,Choloepus hoffmanni
Insecta,Acanalonia conica
Insecta,Spoladea recurvalis
Amphibia,Batrachoseps major
Aves,Fulica atra
Plantae,Phoradendron tomentosum
Plantae,Delphinium cardinale
Insecta,Polites sabuleti
Amphibia,Batrachoseps nigriventris
Actinopterygii,Gambusia holbrooki
Plantae,Delphinium nuttallianum
Plantae,Argemone ochroleuca
Plantae,Arbutus xalapensis
Insecta,Idia aemula
Mollusca,Lobatus gigas
Plantae,Verbena hastata
Insecta,Lacinipolia renigera
Plantae,Alisma plantago-aquatica
Amphibia,Pseudotriton ruber
Plantae,Quercus stellata
Aves,Calothorax lucifer
Plantae,Asparagus officinalis
Insecta,Atalopedes campestris
Amphibia,Gyrinophilus porphyriticus
Mollusca,Limacus flavus
Insecta,Papilio demodocus
Aves,Upupa epops
Aves,Streptopelia turtur
Plantae,Echinochloa crus-galli
Aves,Ara macao
Plantae,Hordeum jubatum
Plantae,Thelypteris palustris
Mollusca,Mopalia muscosa
Mammalia,Didelphis virginiana
Plantae,Anaphalis margaritacea
Plantae,Dodecatheon pulchellum
Fungi,Cantharellus cinnabarinus
Aves,Hylocharis leucotis
Mollusca,Nucella lamellosa
Plantae,Streptanthus tortuosus
Aves,Melopsittacus undulatus
Plantae,Baccharis sarothroides
Aves,Haematopus ostralegus
Reptilia,Coluber taeniatus
Mollusca,Mytilus edulis
Aves,Myiopsitta monachus
Plantae,Pterospora andromedea
Plantae,Populus deltoides
Plantae,Populus fremontii
Aves,Streptopelia decaocto
Animalia,Uca pugilator
Plantae,Typha angustifolia
Aves,Piranga ludoviciana
Aves,Catherpes mexicanus
Animalia,Pleuroncodes planipes
Aves,Platycercus elegans
Fungi,Amanita phalloides
Plantae,Ipomopsis aggregata
Reptilia,Stigmochelys pardalis
Animalia,Ligia occidentalis
Plantae,Lobelia spicata
Plantae,Drymocallis glandulosa
Plantae,Rhizophora mangle
Plantae,Dryopteris filix-mas
Plantae,Penstemon newberryi
Plantae,Pseudognaphalium obtusifolium
Amphibia,Lithobates sphenocephalus
Reptilia,Thamnophis proximus
Aves,Geothlypis formosa
Plantae,Triteleia ixioides
Plantae,Baileya multiradiata
Reptilia,Pituophis catenifer sayi
Reptilia,Scincella lateralis
Insecta,Scoliopteryx libatrix
Animalia,Cucumaria miniata
Animalia,Dendraster excentricus
Plantae,Dudleya pulverulenta
Plantae,Cakile edentula
Insecta,Tetracha carolina
Mammalia,Blarina brevicauda
Aves,Columba livia
Plantae,Veronica arvensis
Plantae,Ranunculus californicus
Plantae,Cardamine douglassii
Insecta,Copestylum mexicanum
Plantae,Echinocereus engelmannii
Plantae,Monardella villosa
Insecta,Alypia octomaculata
Plantae,Moneses uniflora
Plantae,Scaevola taccada
Plantae,Asplenium ruta-muraria
Insecta,Stagmomantis carolina
Animalia,Rhincodon typus
Plantae,Eclipta prostrata
Insecta,Polydrusus formosus
Plantae,Tolmiea menziesii
Insecta,Protoboarmia porcelaria
