Life,Animalia
Schistocerca,Schistocerca obscura
Acrididae,Stethophyma
Stethophyma,Stethophyma grossum
Acrididae,Syrbula
Syrbula,Syrbula admirabilis
Acrididae,Trimerotropis
Trimerotropis,Trimerotropis maritima
Trimerotropis,Trimerotropis pallidipennis
Trimerotropis,Trimerotropis verruculata
Acrididae,Valanga
Valanga,Valanga irregularis
Valanga,Valanga nigricornis
Acrididae,Xenocatantops
Xenocatantops,Xenocatantops humilis
Orthoptera,Anostostomatidae
Anostostomatidae,Hemideina
Hemideina,Hemideina crassidens
Hemideina,Hemideina thoracica
Orthoptera,Gryllidae
Gryllidae,Gryllodes
Gryllodes,Gryllodes sigillatus
Gryllidae,Gryllus
Gryllus,Gryllus bimaculatus
Gryllus,Gryllus campestris
Gryllus,Gryllus pennsylvanicus
Gryllidae,Hapithus
Hapithus,Hapithus agitator
Hapithus,Hapithus saltator
Gryllidae,Neoxabea
Neoxabea,Neoxabea bipunctata
Gryllidae,Nisitrus
Nisitrus,Nisitrus vittatus
Gryllidae,Oecanthus
Oecanthus,Oecanthus nigricornis
Oecanthus,Oecanthus niveus
Gryllidae,Teleogryllus
Teleogryllus,Teleogryllus commodus
Gryllidae,Velarifictorus
Velarifictorus,Velarifictorus micado
Orthoptera,Pyrgomorphidae
Pyrgomorphidae,Dictyophorus
Dictyophorus,Dictyophorus spumans
Pyrgomorphidae,Zonocerus
Zonocerus,Zonocerus elegans
Orthoptera,Rhaphidophoridae
Rhaphidophoridae,Tachycines
Tachycines,Tachycines asynamorus
Orthoptera,Romaleidae
Romaleidae,Brachystola
Brachystola,Brachystola magna
Romaleidae,Romalea
Romalea,Romalea microptera
Romaleidae,Taeniopoda
Taeniopoda,Taeniopoda eques
Romaleidae,Tropidacris
Tropidacris,Tropidacris collaris
Tropidacris,Tropidacris cristata
Orthoptera,Tettigoniidae
Tettigoniidae,Anabrus
Anabrus,Anabrus simplex
Tettigoniidae,Caedicia
Caedicia,Caedicia simplex
Tettigoniidae,Conocephalus
Conocephalus,Conocephalus brevipennis
Conocephalus,Conocephalus fasciatus
Conocephalus,Conocephalus fuscus
Conocephalus,Conocephalus melaenus
Tettigoniidae,Decticus
Decticus,Decticus albifrons
Decticus,Decticus verrucivorus
Tettigoniidae,Leptophyes
Leptophyes,Leptophyes punctatissima
Tettigoniidae,Meconema
Meconema,Meconema meridionale
Meconema,Meconema thalassinum
Tettigoniidae,Microcentrum
Microcentrum,Microcentrum retinerve
Microcentrum,Microcentrum rhombifolium
Tettigoniidae,Neoconocephalus
Neoconocephalus,Neoconocephalus triops
Tettigoniidae,Orchelimum
Orchelimum,Orchelimum nigripes
Tettigoniidae,Phaneroptera
Phaneroptera,Phaneroptera falcata
Phaneroptera,Phaneroptera nana
Tettigoniidae,Pholidoptera
Pholidoptera,Pholidoptera griseoaptera
Tettigoniidae,Pterophylla
Pterophylla,Pterophylla camellifolia
Tettigoniidae,Roeseliana
Roeseliana,Roeseliana roeselii
Tettigoniidae,Ruspolia
Ruspolia,Ruspolia nitidula
Tettigoniidae,Scudderia
Scudderia,Scudderia furcata
Scudderia,Scudderia mexicana
Scudderia,Scudderia septentrionalis
Tettigoniidae,Stilpnochlora
Stilpnochlora,Stilpnochlora couloniana
Tettigoniidae,Tessellana
Tessellana,Tessellana tessellata
Tettigoniidae,Tettigonia
Tettigonia,Tettigonia cantans
Tettigonia,Tettigonia viridissima
Orthoptera,Trigonidiidae
Trigonidiidae,Phyllopalpus
Phyllopalpus,Phyllopalpus pulchellus
Insecta,Phasmida
Phasmida,Diapheromeridae
Diapheromeridae,Diapheromera
Diapheromera,Diapheromera femorata
Diapheromeridae,Megaphasma
Megaphasma,Megaphasma denticrus
Phasmida,Phasmatidae
Phasmatidae,Clitarchus
Clitarchus,Clitarchus hookeri
Phasmida,Pseudophasmatidae
Pseudophasmatidae,Anisomorpha
Anisomorpha,Anisomorpha buprestoides
Insecta,Psocodea
Psocodea,Psocidae
Psocidae,Cerastipsocus
Cerastipsocus,Cerastipsocus venosus
Insecta,Zygentoma
Zygentoma,Lepismatidae
Lepismatidae,Ctenolepisma
Ctenolepisma,Ctenolepisma lineata
Ctenolepisma,Ctenolepisma longicaudata
Lepismatidae,Lepisma
Lepisma,Lepisma saccharina
Arthropoda,Malacostraca
Malacostraca,Decapoda
Decapoda,Astacidae
Astacidae,Pacifastacus
Pacifastacus,Pacifastacus leniusculus
Decapoda,Cambaridae
Cambaridae,Faxonius
Faxonius,Faxonius virilis
Cambaridae,Procambarus
Procambarus,Procambarus clarkii
Decapoda,Cancridae
Cancridae,Cancer
Cancer,Cancer borealis
Cancer,Cancer irroratus
Cancer,Cancer productus
Cancridae,Metacarcinus
Metacarcinus,Metacarcinus magister
Cancridae,Romaleon
Romaleon,Romaleon antennarium
Decapoda,Carcinidae
Carcinidae,Carcinus
Carcinus,Carcinus maenas
Decapoda,Coenobitidae
Coenobitidae,Coenobita
Coenobita,Coenobita clypeatus
Coenobita,Coenobita compressus
Decapoda,Epialtidae
Epialtidae,Pugettia
Pugettia,Pugettia producta
Decapoda,Gecarcinidae
Gecarcinidae,Cardisoma
Cardisoma,Cardisoma guanhumi
Decapoda,Geryonidae
Geryonidae,Ovalipes
Ovalipes,Ovalipes ocellatus
Decapoda,Grapsidae
Grapsidae,Grapsus
Grapsus,Grapsus grapsus
Grapsus,Grapsus tenuicrustatus
Grapsidae,Leptograpsus
Leptograpsus,Leptograpsus variegatus
Grapsidae,Pachygrapsus
Pachygrapsus,Pachygrapsus crassipes
Pachygrapsus,Pachygrapsus marmoratus
Decapoda,Hippidae
Hippidae,Emerita
Emerita,Emerita analoga
Emerita,Emerita talpoida
Decapoda,Nephropidae
Nephropidae,Homarus
Homarus,Homarus americanus
Decapoda,Ocypodidae
Ocypodidae,Leptuca
Leptuca,Leptuca crenulata
Leptuca,Leptuca pugilator
Ocypodidae,Minuca
Minuca,Minuca pugnax
Ocypodidae,Ocypode
Ocypode,Ocypode ceratophthalmus
Ocypode,Ocypode gaudichaudii
Ocypode,Ocypode quadrata
Ocypodidae,Tubuca
Tubuca,Tubuca arcuata
Decapoda,Paguridae
Paguridae,Pagurus
Pagurus,Pagurus granosimanus
Pagurus,Pagurus samuelis
Decapoda,Palaemonidae
Palaemonidae,Palaemon
Palaemon,Palaemon affinis
Decapoda,Palinuridae
Palinuridae,Panulirus
Panulirus,Panulirus argus
Panulirus,Panulirus interruptus
Decapoda,Plagusiidae
Plagusiidae,Guinusia
Guinusia,Guinusia chabrus
Decapoda,Porcellanidae
Porcellanidae,Petrolisthes
Petrolisthes,Petrolisthes elongatus
Decapoda,Portunidae
Portunidae,Arenaeus
Arenaeus,Arenaeus cribrarius
Portunidae,Callinectes
Callinectes,Callinectes sapidus
Decapoda,Sesarmidae
Sesarmidae,Aratus
Aratus,Aratus pisonii
Sesarmidae,Armases
Armases,Armases cinereum
Decapoda,Stenopodidae
Stenopodidae,Stenopus
Stenopus,Stenopus hispidus
Decapoda,Varunidae
Varunidae,Hemigrapsus
Hemigrapsus,Hemigrapsus nudus
Hemigrapsus,Hemigrapsus oregonensis
Hemigrapsus,Hemigrapsus sanguineus
Malacostraca,Isopoda
Isopoda,Armadillidiidae
Armadillidiidae,Armadillidium
Armadillidium,Armadillidium nasatum
Armadillidium,Armadillidium vulgare
Isopoda,Ligiidae
Ligiidae,Ligia
Ligia,Ligia exotica
Ligia,Ligia occidentalis
Isopoda,Oniscidae
Oniscidae,Oniscus
Oniscus,Oniscus asellus
Isopoda,Philosciidae
Philosciidae,Philoscia
Philoscia,Philoscia muscorum
Isopoda,Porcellionidae
Porcellionidae,Porcellio
Porcellio,Porcellio laevis
Porcellio,Porcellio scaber
Porcellio,Porcellio spinicornis
Isopoda,Trachelipodidae
Trachelipodidae,Trachelipus
Trachelipus,Trachelipus rathkii
Arthropoda,Merostomata
Merostomata,Xiphosurida
Xiphosurida,Limulidae
Limulidae,Limulus
Limulus,Limulus polyphemus
Animalia,Chordata
Chordata,Actinopterygii
Actinopterygii,Amiiformes
Amiiformes,Amiidae
Amiidae,Amia
Amia,Amia calva
Actinopterygii,Anguilliformes
Anguilliformes,Anguillidae
Anguillidae,Anguilla
Anguilla,Anguilla rostrata
Anguilliformes,Muraenidae
Muraenidae,Gymnothorax
Gymnothorax,Gymnothorax prasinus
Actinopterygii,Aulopiformes
Aulopiformes,Aulopidae
Aulopidae,Latropiscis
Latropiscis,Latropiscis purpurissatus
Actinopterygii,Clupeiformes
Clupeiformes,Clupeidae
Clupeidae,Dorosoma
Dorosoma,Dorosoma cepedianum
Actinopterygii,Cypriniformes
Cypriniformes,Catostomidae
Catostomidae,Catostomus
Catostomus,Catostomus commersonii
Cypriniformes,Cyprinidae
Cyprinidae,Campostoma
Campostoma,Campostoma anomalum
Cyprinidae,Carassius
Carassius,Carassius auratus
Cyprinidae,Cyprinus
Cyprinus,Cyprinus carpio
Cyprinus,Cyprinus rubrofuscus
Cyprinidae,Luxilus
Luxilus,Luxilus chrysocephalus
Luxilus,Luxilus cornutus
Cyprinidae,Notemigonus
Notemigonus,Notemigonus crysoleucas
Cyprinidae,Pimephales
Pimephales,Pimephales notatus
Cyprinidae,Rhinichthys
Rhinichthys,Rhinichthys atratulus
Cyprinidae,Scardinius
Scardinius,Scardinius erythrophthalmus
Cyprinidae,Semotilus
Semotilus,Semotilus atromaculatus
Cyprinidae,Squalius
Squalius,Squalius cephalus
Actinopterygii,Cyprinodontiformes
Cyprinodontiformes,Cyprinodontidae
Cyprinodontidae,Cyprinodon
Cyprinodon,Cyprinodon variegatus
Cyprinodontiformes,Fundulidae
Fundulidae,Fundulus
Fundulus,Fundulus diaphanus
Fundulus,Fundulus heteroclitus
Fundulus,Fundulus notatus
Cyprinodontiformes,Poeciliidae
Poeciliidae,Gambusia
Gambusia,Gambusia affinis
Gambusia,Gambusia holbrooki
Actinopterygii,Elopiformes
Elopiformes,Megalopidae
Megalopidae,Megalops
Megalops,Megalops atlanticus
Actinopterygii,Esociformes
Esociformes,Esocidae
Esocidae,Esox
Esox,Esox lucius
Esox,Esox niger
Actinopterygii,Gasterosteiformes
Gasterosteiformes,Gasterosteidae
Gasterosteidae,Culaea
Culaea,Culaea inconstans
Gasterosteidae,Gasterosteus
Gasterosteus,Gasterosteus aculeatus
Actinopterygii,Gobiesociformes
Gobiesociformes,Gobiesocidae
Gobiesocidae,Gobiesox
Gobiesox,Gobiesox maeandricus
Actinopterygii,Lepisosteiformes
Lepisosteiformes,Lepisosteidae
Lepisosteidae,Lepisosteus
Lepisosteus,Lepisosteus oculatus
Lepisosteus,Lepisosteus osseus
Lepisosteus,Lepisosteus platyrhincus
Actinopterygii,Mugiliformes
Mugiliformes,Mugilidae
Mugilidae,Mugil
Mugil,Mugil cephalus
Actinopterygii,Perciformes
Perciformes,Acanthuridae
Acanthuridae,Acanthurus
Acanthurus,Acanthurus coeruleus
Acanthurus,Acanthurus nigrofuscus
Acanthurus,Acanthurus olivaceus
Acanthurus,Acanthurus triostegus
Acanthuridae,Naso
Naso,Naso lituratus
Acanthuridae,Zebrasoma
Zebrasoma,Zebrasoma flavescens
Perciformes,Apogonidae
Apogonidae,Ostorhinchus
Ostorhinchus,Ostorhinchus limenus
Perciformes,Carangidae
Carangidae,Pseudocaranx
Pseudocaranx,Pseudocaranx georgianus
Carangidae,Trachurus
Trachurus,Trachurus novaezelandiae
Perciformes,Centrarchidae
Centrarchidae,Ambloplites
Ambloplites,Ambloplites rupestris
Centrarchidae,Lepomis
Lepomis,Lepomis auritus
Lepomis,Lepomis cyanellus
Lepomis,Lepomis gibbosus
Lepomis,Lepomis gulosus
Lepomis,Lepomis macrochirus
Lepomis,Lepomis megalotis
Lepomis,Lepomis microlophus
Centrarchidae,Micropterus
Micropterus,Micropterus dolomieu
Micropterus,Micropterus salmoides
Centrarchidae,Pomoxis
Pomoxis,Pomoxis annularis
Pomoxis,Pomoxis nigromaculatus
Perciformes,Chaetodontidae
Chaetodontidae,Chaetodon
Chaetodon,Chaetodon auriga
Chaetodon,Chaetodon capistratus
Perciformes,Cheilodactylidae
Cheilodactylidae,Cheilodactylus
Cheilodactylus,Cheilodactylus fuscus
Cheilodactylus,Cheilodactylus nigripes
Cheilodactylus,Cheilodactylus vestitus
Perciformes,Cichlidae
Cichlidae,Herichthys
Herichthys,Herichthys cyanoguttatus
Cichlidae,Mayaheros
Mayaheros,Mayaheros urophthalmus
Cichlidae,Oreochromis
Oreochromis,Oreochromis mossambicus
Oreochromis,Oreochromis niloticus
Perciformes,Cirrhitidae
Cirrhitidae,Cirrhitichthys
Cirrhitichthys,Cirrhitichthys aprinus
Perciformes,Dinolestidae
Dinolestidae,Dinolestes
Dinolestes,Dinolestes lewini
Perciformes,Enoplosidae
Enoplosidae,Enoplosus
Enoplosus,Enoplosus armatus
Perciformes,Girellidae
Girellidae,Girella
Girella,Girella nigricans
Girella,Girella tricuspidata
Girella,Girella zebra
Perciformes,Gobiidae
Gobiidae,Neogobius
Neogobius,Neogobius melanostomus
Perciformes,Haemulidae
Haemulidae,Haemulon
Haemulon,Haemulon flavolineatum
Haemulon,Haemulon sciurus
Perciformes,Kyphosidae
Kyphosidae,Atypichthys
Atypichthys,Atypichthys strigatus
Kyphosidae,Microcanthus
Microcanthus,Microcanthus strigatus
Kyphosidae,Scorpis
Scorpis,Scorpis lineolata
Kyphosidae,Tilodon
Tilodon,Tilodon sexfasciatus
Perciformes,Labridae
Labridae,Achoerodus
Achoerodus,Achoerodus viridis
Labridae,Bodianus
Bodianus,Bodianus diplotaenia
Labridae,Coris
Coris,Coris julis
Labridae,Eupetrichthys
Eupetrichthys,Eupetrichthys angustipes
Labridae,Halichoeres
Halichoeres,Halichoeres bivittatus
Labridae,Labroides
Labroides,Labroides dimidiatus
Labridae,Notolabrus
Notolabrus,Notolabrus gymnogenis
Labridae,Ophthalmolepis
Ophthalmolepis,Ophthalmolepis lineolata
Labridae,Pictilabrus
Pictilabrus,Pictilabrus laticlavius
Labridae,Pseudolabrus
Pseudolabrus,Pseudolabrus guentheri
Labridae,Thalassoma
Thalassoma,Thalassoma bifasciatum
Thalassoma,Thalassoma hardwicke
Thalassoma,Thalassoma lucasanum
Thalassoma,Thalassoma lunare
Thalassoma,Thalassoma pavo
Perciformes,Lutjanidae
Lutjanidae,Lutjanus
Lutjanus,Lutjanus apodus
Lutjanus,Lutjanus griseus
Lutjanidae,Ocyurus
Ocyurus,Ocyurus chrysurus
Perciformes,Monodactylidae
Monodactylidae,Schuettea
Schuettea,Schuettea scalaripinnis
Perciformes,Moronidae
Moronidae,Morone
Morone,Morone americana
Morone,Morone saxatilis
Perciformes,Mullidae
Mullidae,Mullus
Mullus,Mullus surmuletus
Mullidae,Parupeneus
Parupeneus,Parupeneus spilurus
Mullidae,Upeneichthys
Upeneichthys,Upeneichthys lineatus
Perciformes,Percidae
Percidae,Etheostoma
Etheostoma,Etheostoma caeruleum
Percidae,Perca
Perca,Perca flavescens
Perca,Perca fluviatilis
Percidae,Sander
Sander,Sander vitreus
Perciformes,Plesiopidae
Plesiopidae,Trachinops
Trachinops,Trachinops taeniatus
Perciformes,Pomacanthidae
Pomacanthidae,Pomacanthus
Pomacanthus,Pomacanthus paru
Perciformes,Pomacentridae
Pomacentridae,Abudefduf
Abudefduf,Abudefduf saxatilis
Abudefduf,Abudefduf sexfasciatus
Abudefduf,Abudefduf troschelii
Abudefduf,Abudefduf vaigiensis
Pomacentridae,Amphiprion
Amphiprion,Amphiprion clarkii
Pomacentridae,Chromis
Chromis,Chromis chromis
Pomacentridae,Dascyllus
Dascyllus,Dascyllus trimaculatus
Pomacentridae,Hypsypops
Hypsypops,Hypsypops rubicundus
Pomacentridae,Mecaenichthys
Mecaenichthys,Mecaenichthys immaculatus
Pomacentridae,Microspathodon
Microspathodon,Microspathodon chrysurus
Pomacentridae,Parma
Parma,Parma microlepis
Perciformes,Pomatomidae
Pomatomidae,Pomatomus
Pomatomus,Pomatomus saltatrix
Perciformes,Scaridae
Scaridae,Scarus
Scarus,Scarus ghobban
Scaridae,Sparisoma
Sparisoma,Sparisoma aurofrenatum
Sparisoma,Sparisoma viride
Perciformes,Sciaenidae
Sciaenidae,Aplodinotus
Aplodinotus,Aplodinotus grunniens
Sciaenidae,Cynoscion
Cynoscion,Cynoscion nebulosus
Sciaenidae,Micropogonias
Micropogonias,Micropogonias undulatus
Sciaenidae,Pogonias
Pogonias,Pogonias cromis
Sciaenidae,Sciaenops
Sciaenops,Sciaenops ocellatus
Perciformes,Serranidae
Serranidae,Hypoplectrodes
Hypoplectrodes,Hypoplectrodes maccullochi
Serranidae,Paralabrax
Paralabrax,Paralabrax clathratus
Serranidae,Serranus
Serranus,Serranus scriba
Perciformes,Sparidae
Sparidae,Acanthopagrus
Acanthopagrus,Acanthopagrus australis
Sparidae,Archosargus
Archosargus,Archosargus probatocephalus
Sparidae,Chrysophrys
Chrysophrys,Chrysophrys auratus
Sparidae,Diplodus
Diplodus,Diplodus sargus
Diplodus,Diplodus vulgaris
Sparidae,Lagodon
Lagodon,Lagodon rhomboides
Sparidae,Oblada
Oblada,Oblada melanura
Sparidae,Sarpa
Sarpa,Sarpa salpa
Perciformes,Sphyraenidae
Sphyraenidae,Sphyraena
Sphyraena,Sphyraena barracuda
Perciformes,Tripterygiidae
Tripterygiidae,Enneapterygius
Enneapterygius,Enneapterygius atrogulare
Tripterygiidae,Forsterygion
Forsterygion,Forsterygion lapillum
Perciformes,Zanclidae
Zanclidae,Zanclus
Zanclus,Zanclus cornutus
Actinopterygii,Salmoniformes
Salmoniformes,Salmonidae
Salmonidae,Oncorhynchus
Oncorhynchus,Oncorhynchus clarkii
Oncorhynchus,Oncorhynchus kisutch
Oncorhynchus,Oncorhynchus mykiss
Oncorhynchus,Oncorhynchus nerka
Oncorhynchus,Oncorhynchus tshawytscha
Salmonidae,Salmo
Salmo,Salmo trutta
Salmonidae,Salvelinus
Salvelinus,Salvelinus fontinalis
Actinopterygii,Scorpaeniformes
Scorpaeniformes,Cottidae
Cottidae,Oligocottus
Oligocottus,Oligocottus maculosus
Scorpaeniformes,Platycephalidae
Platycephalidae,Platycephalus
Platycephalus,Platycephalus fuscus
Scorpaeniformes,Scorpaenidae
Scorpaenidae,Pterois
Pterois,Pterois volitans
Scorpaenidae,Scorpaena
Scorpaena,Scorpaena jacksoniensis
Actinopterygii,Siluriformes
Siluriformes,Ariidae
Ariidae,Ariopsis
Ariopsis,Ariopsis felis
Siluriformes,Ictaluridae
Ictaluridae,Ameiurus
Ameiurus,Ameiurus melas
Ameiurus,Ameiurus natalis
Ameiurus,Ameiurus nebulosus
Ictaluridae,Ictalurus
Ictalurus,Ictalurus punctatus
Siluriformes,Plotosidae
Plotosidae,Plotosus
Plotosus,Plotosus lineatus
Actinopterygii,Syngnathiformes
Syngnathiformes,Aulostomidae
Aulostomidae,Aulostomus
Aulostomus,Aulostomus chinensis
Aulostomus,Aulostomus maculatus
Syngnathiformes,Fistulariidae
Fistulariidae,Fistularia
Fistularia,Fistularia commersonii
Syngnathiformes,Syngnathidae
Syngnathidae,Hippocampus
Hippocampus,Hippocampus abdominalis
Hippocampus,Hippocampus histrix
Hippocampus,Hippocampus whitei
Syngnathidae,Phycodurus
Phycodurus,Phycodurus eques
Syngnathidae,Phyllopteryx
Phyllopteryx,Phyllopteryx taeniolatus
Actinopterygii,Tetraodontiformes
Tetraodontiformes,Aracanidae
Aracanidae,Anoplocapros
Anoplocapros,Anoplocapros inermis
Tetraodontiformes,Diodontidae
Diodontidae,Chilomycterus
Chilomycterus,Chilomycterus schoepfii
Diodontidae,Dicotylichthys
Dicotylichthys,Dicotylichthys punctulatus
Diodontidae,Diodon
Diodon,Diodon holocanthus
Diodon,Diodon hystrix
Tetraodontiformes,Molidae
Molidae,Mola
Mola,Mola mola
Tetraodontiformes,Monacanthidae
Monacanthidae,Brachaluteres
Brachaluteres,Brachaluteres jacksonianus
Monacanthidae,Meuschenia
Meuschenia,Meuschenia freycineti
Meuschenia,Meuschenia trachylepis
Monacanthidae,Monacanthus
Monacanthus,Monacanthus chinensis
Tetraodontiformes,Ostraciidae
Ostraciidae,Lactophrys
Lactophrys,Lactophrys triqueter
Ostraciidae,Ostracion
Ostracion,Ostracion cubicus
Ostracion,Ostracion meleagris
Tetraodontiformes,Tetraodontidae
Tetraodontidae,Arothron
Arothron,Arothron hispidus
Arothron,Arothron meleagris
Tetraodontidae,Tetractenos
Tetractenos,Tetractenos glaber
Chordata,Amphibia
Amphibia,Anura
Anura,Ascaphidae
Ascaphidae,Ascaphus
Ascaphus,Ascaphus truei
Anura,Bombinatoridae
Bombinatoridae,Bombina
Bombina,Bombina orientalis
Bombina,Bombina variegata
Anura,Bufonidae
Bufonidae,Anaxyrus
Anaxyrus,Anaxyrus americanus
Anaxyrus,Anaxyrus boreas
Anaxyrus,Anaxyrus cognatus
Anaxyrus,Anaxyrus fowleri
Anaxyrus,Anaxyrus punctatus
Anaxyrus,Anaxyrus quercicus
Anaxyrus,Anaxyrus speciosus
Anaxyrus,Anaxyrus terrestris
Anaxyrus,Anaxyrus woodhousii
Bufonidae,Bufo
Bufo,Bufo bankorensis
Bufo,Bufo bufo
Bufo,Bufo gargarizans
Bufo,Bufo spinosus
Bufonidae,Bufotes
Bufotes,Bufotes balearicus
Bufotes,Bufotes sitibundus
Bufotes,Bufotes viridis
Bufonidae,Duttaphrynus
Duttaphrynus,Duttaphrynus melanostictus
Bufonidae,Epidalea
Epidalea,Epidalea calamita
Bufonidae,Incilius
Incilius,Incilius alvarius
Incilius,Incilius nebulifer
Incilius,Incilius valliceps
Bufonidae,Phrynoidis
Phrynoidis,Phrynoidis asper
Bufonidae,Rhaebo
Rhaebo,Rhaebo haematiticus
Bufonidae,Rhinella
Rhinella,Rhinella arenarum
Rhinella,Rhinella diptycha
Rhinella,Rhinella horribilis
Rhinella,Rhinella margaritifera
Rhinella,Rhinella marina
Bufonidae,Sclerophrys
Sclerophrys,Sclerophrys capensis
Sclerophrys,Sclerophrys gutturalis
Sclerophrys,Sclerophrys pantherina
Anura,Craugastoridae
Craugastoridae,Pristimantis
Pristimantis,Pristimantis achatinus
Anura,Dendrobatidae
Dendrobatidae,Dendrobates
Dendrobates,Dendrobates auratus
Dendrobatidae,Oophaga
Oophaga,Oophaga pumilio
Anura,Dicroglossidae
Dicroglossidae,Fejervarya
Fejervarya,Fejervarya limnocharis
Anura,Eleutherodactylidae
Eleutherodactylidae,Eleutherodactylus
Eleutherodactylus,Eleutherodactylus cystignathoides
Eleutherodactylus,Eleutherodactylus planirostris
Anura,Hylidae
Hylidae,Acris
Acris,Acris blanchardi
Acris,Acris crepitans
Acris,Acris gryllus
Hylidae,Boana
Boana,Boana rosenbergi
Hylidae,Hyla
Hyla,Hyla arborea
Hyla,Hyla arenicolor
Hyla,Hyla chrysoscelis
Hyla,Hyla cinerea
Hyla,Hyla eximia
Hyla,Hyla femoralis
Hyla,Hyla gratiosa
Hyla,Hyla intermedia
Hyla,Hyla japonica
Hyla,Hyla meridionalis
Hyla,Hyla squirella
Hyla,Hyla versicolor
Hylidae,Osteopilus
Osteopilus,Osteopilus septentrionalis
Hylidae,Pseudacris
Pseudacris,Pseudacris cadaverina
Pseudacris,Pseudacris crucifer
Pseudacris,Pseudacris hypochondriaca
Pseudacris,Pseudacris maculata
Pseudacris,Pseudacris regilla
Pseudacris,Pseudacris sierra
Hylidae,Scinax
Scinax,Scinax ruber
Hylidae,Smilisca
Smilisca,Smilisca baudinii
Smilisca,Smilisca phaeota
Hylidae,Trachycephalus
Trachycephalus,Trachycephalus typhonius
Anura,Hyperoliidae
Hyperoliidae,Hyperolius
Hyperolius,Hyperolius marmoratus
Anura,Leptodactylidae
Leptodactylidae,Engystomops
Engystomops,Engystomops pustulosus
Leptodactylidae,Leptodactylus
Leptodactylus,Leptodactylus savagei
Anura,Microhylidae
Microhylidae,Gastrophryne
Gastrophryne,Gastrophryne carolinensis
Gastrophryne,Gastrophryne olivacea
Microhylidae,Kaloula
Kaloula,Kaloula pulchra
Microhylidae,Microhyla
Microhyla,Microhyla fissipes
Anura,Pelodryadidae
Pelodryadidae,Litoria
Litoria,Litoria ewingii
Litoria,Litoria fallax
Litoria,Litoria peronii
Pelodryadidae,Ranoidea
Ranoidea,Ranoidea caerulea
Ranoidea,Ranoidea moorei
Anura,Phyllomedusidae
Phyllomedusidae,Agalychnis
Agalychnis,Agalychnis callidryas
Agalychnis,Agalychnis dacnicolor
Anura,Pipidae
Pipidae,Xenopus
Xenopus,Xenopus laevis
Anura,Pyxicephalidae
Pyxicephalidae,Amietia
Amietia,Amietia fuscigula
Pyxicephalidae,Strongylopus
Strongylopus,Strongylopus grayii
Anura,Ranidae
Ranidae,Chalcorana
Chalcorana,Chalcorana chalconota
Ranidae,Hylarana
Hylarana,Hylarana latouchii
Ranidae,Lithobates
Lithobates,Lithobates berlandieri
Lithobates,Lithobates blairi
Lithobates,Lithobates catesbeianus
Lithobates,Lithobates clamitans
Lithobates,Lithobates grylio
Lithobates,Lithobates palustris
Lithobates,Lithobates pipiens
Lithobates,Lithobates septentrionalis
Lithobates,Lithobates sphenocephalus
Lithobates,Lithobates sylvaticus
Ranidae,Odorrana
Odorrana,Odorrana swinhoana
Ranidae,Pelophylax
Pelophylax,Pelophylax nigromaculatus
Pelophylax,Pelophylax perezi
Pelophylax,Pelophylax ridibundus
Ranidae,Rana
Rana,Rana arvalis
Rana,Rana aurora
Rana,Rana boylii
Rana,Rana cascadae
Rana,Rana dalmatina
Rana,Rana draytonii
Rana,Rana italica
Rana,Rana latastei
Rana,Rana luteiventris
Rana,Rana temporaria
Ranidae,Sylvirana
Sylvirana,Sylvirana guentheri
Anura,Rhacophoridae
Rhacophoridae,Buergeria
Buergeria,Buergeria robusta
Rhacophoridae,Kurixalus
Kurixalus,Kurixalus idiootocus
Rhacophoridae,Polypedates
Polypedates,Polypedates leucomystax
Polypedates,Polypedates megacephalus
Anura,Scaphiopodidae
Scaphiopodidae,Scaphiopus
Scaphiopus,Scaphiopus couchii
Scaphiopus,Scaphiopus holbrookii
Scaphiopodidae,Spea
Spea,Spea hammondii
Spea,Spea multiplicata
Amphibia,Caudata
Caudata,Ambystomatidae
Ambystomatidae,Ambystoma
Ambystoma,Ambystoma gracile
Ambystoma,Ambystoma jeffersonianum
Ambystoma,Ambystoma laterale
Ambystoma,Ambystoma macrodactylum
Ambystoma,Ambystoma maculatum
Ambystoma,Ambystoma mavortium
Ambystoma,Ambystoma opacum
Ambystoma,Ambystoma texanum
Ambystoma,Ambystoma tigrinum
Ambystomatidae,Dicamptodon
Dicamptodon,Dicamptodon ensatus
Dicamptodon,Dicamptodon tenebrosus
Caudata,Hynobiidae
Hynobiidae,Hynobius
Hynobius,Hynobius leechii
Caudata,Plethodontidae
Plethodontidae,Aneides
Aneides,Aneides aeneus
Aneides,Aneides flavipunctatus
Aneides,Aneides lugubris
Plethodontidae,Batrachoseps
Batrachoseps,Batrachoseps attenuatus
Batrachoseps,Batrachoseps major
Batrachoseps,Batrachoseps nigriventris
Plethodontidae,Desmognathus
Desmognathus,Desmognathus conanti
Desmognathus,Desmognathus fuscus
Desmognathus,Desmognathus monticola
Desmognathus,Desmognathus ochrophaeus
Desmognathus,Desmognathus quadramaculatus
Plethodontidae,Ensatina
Ensatina,Ensatina eschscholtzii
Plethodontidae,Eurycea
Eurycea,Eurycea bislineata
Eurycea,Eurycea cirrigera
Eurycea,Eurycea longicauda
Eurycea,Eurycea lucifuga
Eurycea,Eurycea wilderae
Plethodontidae,Gyrinophilus
Gyrinophilus,Gyrinophilus porphyriticus
Plethodontidae,Hemidactylium
Hemidactylium,Hemidactylium scutatum
