Life,Animalia
Nymphalidae,Tisiphone
Tisiphone,Tisiphone abeona
Lepidoptera,Oecophoridae
Oecophoridae,Endrosis
Endrosis,Endrosis sarcitrella
Oecophoridae,Hofmannophila
Hofmannophila,Hofmannophila pseudospretella
Lepidoptera,Papilionidae
Papilionidae,Battus
Battus,Battus philenor
Battus,Battus polydamas
Papilionidae,Eurytides
Eurytides,Eurytides marcellus
Papilionidae,Pachliopta
Pachliopta,Pachliopta aristolochiae
Papilionidae,Parnassius
Parnassius,Parnassius apollo
Parnassius,Parnassius clodius
Parnassius,Parnassius mnemosyne
Parnassius,Parnassius smintheus
Papilionidae,Protographium
Protographium,Protographium epidaus
Papilionidae,Zerynthia
Zerynthia,Zerynthia polyxena
Zerynthia,Zerynthia rumina
Lepidoptera,Pieridae
Pieridae,Abaeis
Abaeis,Abaeis nicippe
Pieridae,Aporia
Aporia,Aporia crataegi
Pieridae,Belenois
Belenois,Belenois aurota
Belenois,Belenois creona
Belenois,Belenois java
Pieridae,Catasticta
Catasticta,Catasticta nimbice
Pieridae,Cepora
Cepora,Cepora nerissa
Pieridae,Colias
Colias,Colias croceus
Colias,Colias eurytheme
Colias,Colias interior
Colias,Colias philodice
Pieridae,Eurema
Eurema,Eurema blanda
Eurema,Eurema brigitta
Eurema,Eurema daira
Eurema,Eurema hecabe
Eurema,Eurema mexicana
Pieridae,Ganyra
Ganyra,Ganyra josephina
Pieridae,Gonepteryx
Gonepteryx,Gonepteryx cleopatra
Gonepteryx,Gonepteryx rhamni
Pieridae,Hebomoia
Hebomoia,Hebomoia glaucippe
Pieridae,Leptosia
Leptosia,Leptosia nina
Pieridae,Mylothris
Mylothris,Mylothris agathina
Pieridae,Pareronia
Pareronia,Pareronia hippia
Pieridae,Pieris
Pieris,Pieris brassicae
Pieris,Pieris canidia
Pieris,Pieris marginalis
Pieris,Pieris napi
Pieris,Pieris oleracea
Pieris,Pieris rapae
Pieris,Pieris virginiensis
Lepidoptera,Plutellidae
Plutellidae,Plutella
Plutella,Plutella xylostella
Lepidoptera,Psychidae
Psychidae,Psyche
Psyche,Psyche casta
Lepidoptera,Pterophoridae
Pterophoridae,Pterophorus
Pterophorus,Pterophorus pentadactyla
Pterophoridae,Sphenarches
Sphenarches,Sphenarches anisodactylus
Lepidoptera,Pyralidae
Pyralidae,Aphomia
Aphomia,Aphomia sociella
Pyralidae,Arta
Arta,Arta olivalis
Arta,Arta statalis
Pyralidae,Endotricha
Endotricha,Endotricha flammealis
Endotricha,Endotricha mesenterialis
Endotricha,Endotricha pyrosalis
Pyralidae,Eulogia
Eulogia,Eulogia ochrifrontella
Pyralidae,Hypsopygia
Hypsopygia,Hypsopygia binodulalis
Hypsopygia,Hypsopygia costalis
Hypsopygia,Hypsopygia olinalis
Pyralidae,Oncocera
Oncocera,Oncocera semirubella
Pyralidae,Pyralis
Pyralis,Pyralis farinalis
Lepidoptera,Riodinidae
Riodinidae,Abisara
Abisara,Abisara echerius
Riodinidae,Emesis
Emesis,Emesis emesia
Riodinidae,Hamearis
Hamearis,Hamearis lucina
Riodinidae,Melanis
Melanis,Melanis cephise
Melanis,Melanis pixe
Riodinidae,Zemeros
Zemeros,Zemeros flegyas
Lepidoptera,Saturniidae
Saturniidae,Actias
Actias,Actias luna
Saturniidae,Callosamia
Callosamia,Callosamia angulifera
Callosamia,Callosamia promethea
Saturniidae,Citheronia
Citheronia,Citheronia regalis
Saturniidae,Coloradia
Coloradia,Coloradia pandora
Saturniidae,Hemileuca
Hemileuca,Hemileuca eglanterina
Hemileuca,Hemileuca maia
Saturniidae,Hyalophora
Hyalophora,Hyalophora cecropia
Hyalophora,Hyalophora columbia
Hyalophora,Hyalophora euryalus
Lepidoptera,Sesiidae
Sesiidae,Melittia
Melittia,Melittia cucurbitae
Lepidoptera,Sphingidae
Sphingidae,Agrius
Agrius,Agrius cingulata
Agrius,Agrius convolvuli
Sphingidae,Sphingidae/Amorpha
Sphingidae/Amorpha,Amorpha juglandis
Sphingidae,Amphion
Amphion,Amphion floridensis
Sphingidae,Ceratomia
Ceratomia,Ceratomia amyntor
Ceratomia,Ceratomia catalpae
Ceratomia,Ceratomia undulosa
Sphingidae,Darapsa
Darapsa,Darapsa choerilus
Darapsa,Darapsa myron
Sphingidae,Enyo
Enyo,Enyo lugubris
Sphingidae,Erinnyis
Erinnyis,Erinnyis ello
Erinnyis,Erinnyis obscura
Sphingidae,Eumorpha
Eumorpha,Eumorpha achemon
Eumorpha,Eumorpha fasciatus
Eumorpha,Eumorpha pandorus
Eumorpha,Eumorpha satellitia
Eumorpha,Eumorpha vitis
Sphingidae,Hemaris
Hemaris,Hemaris diffinis
Hemaris,Hemaris fuciformis
Hemaris,Hemaris thysbe
Sphingidae,Hippotion
Hippotion,Hippotion celerio
Hippotion,Hippotion scrofa
Sphingidae,Laothoe
Laothoe,Laothoe populi
Sphingidae,Lapara
Lapara,Lapara bombycoides
Sphingidae,Smerinthus
Smerinthus,Smerinthus cerisyi
Smerinthus,Smerinthus jamaicensis
Smerinthus,Smerinthus ocellata
Smerinthus,Smerinthus ophthalmica
Lepidoptera,Tineidae
Tineidae,Acrolophus
Acrolophus,Acrolophus arcanella
Acrolophus,Acrolophus popeanella
Acrolophus,Acrolophus texanella
Lepidoptera,Tortricidae
Tortricidae,Acleris
Acleris,Acleris forsskaleana
Tortricidae,Archips
Archips,Archips argyrospila
Archips,Archips purpurana
Tortricidae,Argyrotaenia
Argyrotaenia,Argyrotaenia quercifoliana
Argyrotaenia,Argyrotaenia velutinana
Tortricidae,Choristoneura
Choristoneura,Choristoneura fumiferana
Choristoneura,Choristoneura rosaceana
Tortricidae,Cydia
Cydia,Cydia latiferreana
Cydia,Cydia pomonella
Tortricidae,Eucosma
Eucosma,Eucosma parmatana
Tortricidae,Isotenes
Isotenes,Isotenes miserana
Tortricidae,Platynota
Platynota,Platynota exasperatana
Platynota,Platynota flavedana
Platynota,Platynota idaeusalis
Platynota,Platynota rostrana
Tortricidae,Sparganothoides
Sparganothoides,Sparganothoides lentiginosana
Tortricidae,Syndemis
Syndemis,Syndemis afflictana
Tortricidae,Syricoris
Syricoris,Syricoris lacunana
Lepidoptera,Uraniidae
Uraniidae,Lyssa
Lyssa,Lyssa zampa
Uraniidae,Micronia
Micronia,Micronia aculeata
Uraniidae,Urania
Urania,Urania fulgens
Lepidoptera,Ypsolophidae
Ypsolophidae,Ypsolopha
Ypsolopha,Ypsolopha dentella
Lepidoptera,Zygaenidae
Zygaenidae,Harrisina
Harrisina,Harrisina americana
Zygaenidae,Pyromorpha
Pyromorpha,Pyromorpha dimidiata
Insecta,Mantodea
Mantodea,Amelidae
Amelidae,Ameles
Ameles,Ameles spallanzania
Mantodea,Empusidae
Empusidae,Empusa
Empusa,Empusa pennata
Mantodea,Eremiaphilidae
Eremiaphilidae,Eremiaphilidae/Iris
Eremiaphilidae/Iris,Iris oratoria
Mantodea,Mantidae
Mantidae,Archimantis
Archimantis,Archimantis latistyla
Mantidae,Mantis
Mantis,Mantis religiosa
Mantidae,Pseudomantis
Pseudomantis,Pseudomantis albofimbriata
Mantidae,Tenodera
Tenodera,Tenodera sinensis
Mantodea,Thespidae
Thespidae,Thesprotia
Thesprotia,Thesprotia graminis
Insecta,Mecoptera
Mecoptera,Panorpidae
Panorpidae,Panorpa
Panorpa,Panorpa communis
Panorpa,Panorpa nuptialis
Insecta,Megaloptera
Megaloptera,Corydalidae
Corydalidae,Corydalus
Corydalus,Corydalus cornutus
Insecta,Neuroptera
Neuroptera,Chrysopidae
Chrysopidae,Chrysopa
Chrysopa,Chrysopa oculata
Neuroptera,Hemerobiidae
Hemerobiidae,Micromus
Micromus,Micromus tasmaniae
Neuroptera,Mantispidae
Mantispidae,Dicromantispa
Dicromantispa,Dicromantispa interrupta
Dicromantispa,Dicromantispa sayi
Insecta,Odonata
Odonata,Aeshnidae
Aeshnidae,Aeshna
Aeshna,Aeshna canadensis
Aeshna,Aeshna constricta
Aeshna,Aeshna cyanea
Aeshna,Aeshna eremita
Aeshna,Aeshna grandis
Aeshna,Aeshna interrupta
Aeshna,Aeshna juncea
Aeshna,Aeshna mixta
Aeshna,Aeshna palmata
Aeshna,Aeshna tuberculifera
Aeshna,Aeshna umbrosa
Aeshna,Aeshna verticalis
Aeshnidae,Basiaeschna
Basiaeschna,Basiaeschna janata
Aeshnidae,Gomphaeschna
Gomphaeschna,Gomphaeschna furcillata
Aeshnidae,Nasiaeschna
Nasiaeschna,Nasiaeschna pentacantha
Aeshnidae,Rhionaeschna
Rhionaeschna,Rhionaeschna californica
Rhionaeschna,Rhionaeschna multicolor
Rhionaeschna,Rhionaeschna mutata
Odonata,Argiolestidae
Argiolestidae,Austroargiolestes
Austroargiolestes,Austroargiolestes icteromelas
Odonata,Calopterygidae
Calopterygidae,Calopteryx
Calopteryx,Calopteryx aequabilis
Calopteryx,Calopteryx haemorrhoidalis
Calopteryx,Calopteryx maculata
Calopteryx,Calopteryx splendens
Calopteryx,Calopteryx virgo
Odonata,Chlorocyphidae
Chlorocyphidae,Libellago
Libellago,Libellago lineata
Odonata,Coenagrionidae
Coenagrionidae,Agriocnemis
Agriocnemis,Agriocnemis femina
Agriocnemis,Agriocnemis pygmaea
Coenagrionidae,Amphiagrion
Amphiagrion,Amphiagrion saucium
Coenagrionidae,Argia
Argia,Argia alberta
Argia,Argia apicalis
Argia,Argia bipunctulata
Argia,Argia emma
Argia,Argia fumipennis
Argia,Argia immunda
Argia,Argia moesta
Argia,Argia nahuana
Argia,Argia plana
Argia,Argia sedula
Argia,Argia tibialis
Argia,Argia translata
Argia,Argia vivida
Coenagrionidae,Ceriagrion
Ceriagrion,Ceriagrion auranticum
Ceriagrion,Ceriagrion cerinorubellum
Ceriagrion,Ceriagrion coromandelianum
Ceriagrion,Ceriagrion glabrum
Coenagrionidae,Chromagrion
Chromagrion,Chromagrion conditum
Coenagrionidae,Erythromma
Erythromma,Erythromma najas
Erythromma,Erythromma viridulum
Coenagrionidae,Pseudagrion
Pseudagrion,Pseudagrion microcephalum
Pseudagrion,Pseudagrion pilidorsum
Coenagrionidae,Pyrrhosoma
Pyrrhosoma,Pyrrhosoma nymphula
Coenagrionidae,Xanthagrion
Xanthagrion,Xanthagrion erythroneurum
Odonata,Corduliidae
Corduliidae,Dorocordulia
Dorocordulia,Dorocordulia libera
Corduliidae,Hemicordulia
Hemicordulia,Hemicordulia australiae
Hemicordulia,Hemicordulia tau
Corduliidae,Somatochlora
Somatochlora,Somatochlora tenebrosa
Odonata,Euphaeidae
Euphaeidae,Euphaea
Euphaea,Euphaea decorata
Euphaea,Euphaea formosa
Odonata,Gomphidae
Gomphidae,Arigomphus
Arigomphus,Arigomphus furcifer
Arigomphus,Arigomphus submedianus
Arigomphus,Arigomphus villosipes
Gomphidae,Erpetogomphus
Erpetogomphus,Erpetogomphus designatus
Gomphidae,Hagenius
Hagenius,Hagenius brevistylus
Gomphidae,Onychogomphus
Onychogomphus,Onychogomphus forcipatus
Gomphidae,Phanogomphus
Phanogomphus,Phanogomphus exilis
Phanogomphus,Phanogomphus lividus
Phanogomphus,Phanogomphus militaris
Phanogomphus,Phanogomphus spicatus
Gomphidae,Phyllogomphoides
Phyllogomphoides,Phyllogomphoides albrighti
Phyllogomphoides,Phyllogomphoides stigmatus
Odonata,Lestidae
Lestidae,Archilestes
Archilestes,Archilestes californicus
Archilestes,Archilestes grandis
Lestidae,Austrolestes
Austrolestes,Austrolestes analis
Austrolestes,Austrolestes colensonis
Austrolestes,Austrolestes leda
Lestidae,Sympecma
Sympecma,Sympecma fusca
Sympecma,Sympecma paedisca
Odonata,Libellulidae
Libellulidae,Acisoma
Acisoma,Acisoma panorpoides
Libellulidae,Agrionoptera
Agrionoptera,Agrionoptera insignis
Libellulidae,Brachydiplax
Brachydiplax,Brachydiplax chalybea
Libellulidae,Brachymesia
Brachymesia,Brachymesia furcata
Brachymesia,Brachymesia gravida
Libellulidae,Brachythemis
Brachythemis,Brachythemis contaminata
Brachythemis,Brachythemis leucosticta
Libellulidae,Brechmorhoga
Brechmorhoga,Brechmorhoga mendax
Libellulidae,Celithemis
Celithemis,Celithemis elisa
Celithemis,Celithemis eponina
Celithemis,Celithemis fasciata
Celithemis,Celithemis martha
Libellulidae,Crocothemis
Crocothemis,Crocothemis erythraea
Crocothemis,Crocothemis servilia
Libellulidae,Erythemis
Erythemis,Erythemis collocata
Erythemis,Erythemis plebeja
Erythemis,Erythemis simplicicollis
Erythemis,Erythemis vesiculosa
Libellulidae,Ladona
Ladona,Ladona deplanata
Ladona,Ladona julia
Libellulidae,Lathrecista
Lathrecista,Lathrecista asiatica
Libellulidae,Leucorrhinia
Leucorrhinia,Leucorrhinia frigida
Leucorrhinia,Leucorrhinia glacialis
Leucorrhinia,Leucorrhinia hudsonica
Leucorrhinia,Leucorrhinia intacta
Leucorrhinia,Leucorrhinia proxima
Libellulidae,Macrodiplax
Macrodiplax,Macrodiplax balteata
Macrodiplax,Macrodiplax cora
Libellulidae,Micrathyria
Micrathyria,Micrathyria hagenii
Libellulidae,Nannothemis
Nannothemis,Nannothemis bella
Libellulidae,Neurothemis
Neurothemis,Neurothemis fluctuans
Neurothemis,Neurothemis fulvia
Neurothemis,Neurothemis taiwanensis
Neurothemis,Neurothemis tullia
Libellulidae,Orthetrum
Orthetrum,Orthetrum albistylum
Orthetrum,Orthetrum brunneum
Orthetrum,Orthetrum caledonicum
Orthetrum,Orthetrum cancellatum
Orthetrum,Orthetrum chrysis
Orthetrum,Orthetrum chrysostigma
Orthetrum,Orthetrum coerulescens
Orthetrum,Orthetrum glaucum
Orthetrum,Orthetrum julia
Orthetrum,Orthetrum luzonicum
Orthetrum,Orthetrum pruinosum
Orthetrum,Orthetrum sabina
Orthetrum,Orthetrum testaceum
Orthetrum,Orthetrum triangulare
Orthetrum,Orthetrum villosovittatum
Libellulidae,Pachydiplax
Pachydiplax,Pachydiplax longipennis
Libellulidae,Palpopleura
Palpopleura,Palpopleura lucia
Libellulidae,Perithemis
Perithemis,Perithemis intensa
Perithemis,Perithemis tenera
Libellulidae,Potamarcha
Potamarcha,Potamarcha congener
Libellulidae,Pseudothemis
Pseudothemis,Pseudothemis zonata
Libellulidae,Tholymis
Tholymis,Tholymis tillarga
Libellulidae,Tramea
Tramea,Tramea carolina
Tramea,Tramea lacerata
Tramea,Tramea onusta
Libellulidae,Urothemis
Urothemis,Urothemis signata
Odonata,Macromiidae
Macromiidae,Macromia
Macromia,Macromia illinoiensis
Macromia,Macromia taeniolata
Odonata,Platycnemididae
Platycnemididae,Copera
Copera,Copera marginipes
Platycnemididae,Platycnemis
Platycnemis,Platycnemis pennipes
Insecta,Orthoptera
Orthoptera,Acrididae
Acrididae,Acrida
Acrida,Acrida cinerea
Acrida,Acrida conica
Acrida,Acrida ungarica
Acrididae,Aidemona
Aidemona,Aidemona azteca
Acrididae,Aiolopus
Aiolopus,Aiolopus strepens
Acrididae,Camnula
Camnula,Camnula pellucida
Acrididae,Chorthippus
Chorthippus,Chorthippus brunneus
Acrididae,Dactylotum
Dactylotum,Dactylotum bicolor
Acrididae,Melanoplus
Melanoplus,Melanoplus bivittatus
Melanoplus,Melanoplus differentialis
Melanoplus,Melanoplus femurrubrum
Melanoplus,Melanoplus punctulatus
Acrididae,Mermiria
Mermiria,Mermiria bivittata
Acrididae,Oedipoda
Oedipoda,Oedipoda caerulescens
Acrididae,Pezotettix
Pezotettix,Pezotettix giornae
Acrididae,Pseudochorthippus
Pseudochorthippus,Pseudochorthippus curtipennis
Pseudochorthippus,Pseudochorthippus parallelus
Acrididae,Schistocerca
Schistocerca,Schistocerca americana
Schistocerca,Schistocerca lineata
Schistocerca,Schistocerca nitens
Schistocerca,Schistocerca obscura
Acrididae,Stethophyma
Stethophyma,Stethophyma grossum
Acrididae,Xenocatantops
Xenocatantops,Xenocatantops humilis
Orthoptera,Gryllidae
Gryllidae,Hapithus
Hapithus,Hapithus agitator
Hapithus,Hapithus saltator
Gryllidae,Neoxabea
Neoxabea,Neoxabea bipunctata
Gryllidae,Oecanthus
Oecanthus,Oecanthus nigricornis
Oecanthus,Oecanthus niveus
Gryllidae,Teleogryllus
Teleogryllus,Teleogryllus commodus
Orthoptera,Pyrgomorphidae
Pyrgomorphidae,Zonocerus
Zonocerus,Zonocerus elegans
Orthoptera,Romaleidae
Romaleidae,Brachystola
Brachystola,Brachystola magna
Romaleidae,Taeniopoda
Taeniopoda,Taeniopoda eques
Orthoptera,Tettigoniidae
Tettigoniidae,Conocephalus
Conocephalus,Conocephalus brevipennis
Conocephalus,Conocephalus fasciatus
Conocephalus,Conocephalus fuscus
Conocephalus,Conocephalus melaenus
Tettigoniidae,Microcentrum
Microcentrum,Microcentrum retinerve
Microcentrum,Microcentrum rhombifolium
Tettigoniidae,Phaneroptera
Phaneroptera,Phaneroptera falcata
Phaneroptera,Phaneroptera nana
Tettigoniidae,Pholidoptera
Pholidoptera,Pholidoptera griseoaptera
Tettigoniidae,Roeseliana
Roeseliana,Roeseliana roeselii
Tettigoniidae,Stilpnochlora
Stilpnochlora,Stilpnochlora couloniana
Tettigoniidae,Tessellana
Tessellana,Tessellana tessellata
Tettigoniidae,Tettigonia
Tettigonia,Tettigonia cantans
Tettigonia,Tettigonia viridissima
Orthoptera,Trigonidiidae
Trigonidiidae,Phyllopalpus
Phyllopalpus,Phyllopalpus pulchellus
Insecta,Phasmida
Phasmida,Diapheromeridae
Diapheromeridae,Megaphasma
Megaphasma,Megaphasma denticrus
Insecta,Psocodea
Psocodea,Psocidae
Psocidae,Cerastipsocus
Cerastipsocus,Cerastipsocus venosus
Insecta,Zygentoma
Zygentoma,Lepismatidae
Lepismatidae,Ctenolepisma
Ctenolepisma,Ctenolepisma lineata
Ctenolepisma,Ctenolepisma longicaudata
Arthropoda,Malacostraca
Malacostraca,Decapoda
Decapoda,Astacidae
Astacidae,Pacifastacus
Pacifastacus,Pacifastacus leniusculus
Decapoda,Cambaridae
Cambaridae,Faxonius
Faxonius,Faxonius virilis
Decapoda,Cancridae
Cancridae,Cancer
Cancer,Cancer borealis
Cancer,Cancer irroratus
Cancer,Cancer productus
Decapoda,Carcinidae
Carcinidae,Carcinus
Carcinus,Carcinus maenas
Decapoda,Coenobitidae
Coenobitidae,Coenobita
Coenobita,Coenobita clypeatus
Coenobita,Coenobita compressus
Decapoda,Epialtidae
Epialtidae,Pugettia
Pugettia,Pugettia producta
Decapoda,Geryonidae
Geryonidae,Ovalipes
Ovalipes,Ovalipes ocellatus
Decapoda,Grapsidae
Grapsidae,Pachygrapsus
Pachygrapsus,Pachygrapsus crassipes
Pachygrapsus,Pachygrapsus marmoratus
Decapoda,Nephropidae
Nephropidae,Homarus
Homarus,Homarus americanus
Decapoda,Ocypodidae
Ocypodidae,Leptuca
Leptuca,Leptuca crenulata
Leptuca,Leptuca pugilator
Ocypodidae,Tubuca
Tubuca,Tubuca arcuata
Decapoda,Paguridae
Paguridae,Pagurus
Pagurus,Pagurus granosimanus
Pagurus,Pagurus samuelis
Decapoda,Portunidae
Portunidae,Callinectes
Callinectes,Callinectes sapidus
Decapoda,Sesarmidae
Sesarmidae,Armases
Armases,Armases cinereum
Decapoda,Stenopodidae
Stenopodidae,Stenopus
Stenopus,Stenopus hispidus
Decapoda,Varunidae
Varunidae,Hemigrapsus
Hemigrapsus,Hemigrapsus nudus
Hemigrapsus,Hemigrapsus oregonensis
Hemigrapsus,Hemigrapsus sanguineus
Malacostraca,Isopoda
Isopoda,Armadillidiidae
Armadillidiidae,Armadillidium
Armadillidium,Armadillidium nasatum
Armadillidium,Armadillidium vulgare
Isopoda,Ligiidae
Ligiidae,Ligia
Ligia,Ligia exotica
Ligia,Ligia occidentalis
Isopoda,Porcellionidae
Porcellionidae,Porcellio
Porcellio,Porcellio laevis
Porcellio,Porcellio scaber
Porcellio,Porcellio spinicornis
Isopoda,Trachelipodidae
Trachelipodidae,Trachelipus
Trachelipus,Trachelipus rathkii
Arthropoda,Merostomata
Merostomata,Xiphosurida
Xiphosurida,Limulidae
Limulidae,Limulus
Limulus,Limulus polyphemus
Animalia,Chordata
Chordata,Actinopterygii
Actinopterygii,Amiiformes
Amiiformes,Amiidae
Amiidae,Amia
Amia,Amia calva
Actinopterygii,Aulopiformes
Aulopiformes,Aulopidae
Aulopidae,Latropiscis
Latropiscis,Latropiscis purpurissatus
Actinopterygii,Clupeiformes
Clupeiformes,Clupeidae
Clupeidae,Dorosoma
Dorosoma,Dorosoma cepedianum
Actinopterygii,Cypriniformes
Cypriniformes,Cyprinidae
Cyprinidae,Cyprinus
Cyprinus,Cyprinus carpio
Cyprinus,Cyprinus rubrofuscus
Cyprinidae,Notemigonus
Notemigonus,Notemigonus crysoleucas
Cyprinidae,Rhinichthys
Rhinichthys,Rhinichthys atratulus
Cyprinidae,Scardinius
Scardinius,Scardinius erythrophthalmus
Cyprinidae,Semotilus
Semotilus,Semotilus atromaculatus
Actinopterygii,Gasterosteiformes
Gasterosteiformes,Gasterosteidae
Gasterosteidae,Gasterosteus
Gasterosteus,Gasterosteus aculeatus
Actinopterygii,Gobiesociformes
Gobiesociformes,Gobiesocidae
Gobiesocidae,Gobiesox
Gobiesox,Gobiesox maeandricus
Actinopterygii,Lepisosteiformes
Lepisosteiformes,Lepisosteidae
Lepisosteidae,Lepisosteus
Lepisosteus,Lepisosteus oculatus
Lepisosteus,Lepisosteus osseus
Lepisosteus,Lepisosteus platyrhincus
Actinopterygii,Mugiliformes
Mugiliformes,Mugilidae
Mugilidae,Mugil
Mugil,Mugil cephalus
Actinopterygii,Perciformes
Perciformes,Acanthuridae
Acanthuridae,Acanthurus
Acanthurus,Acanthurus coeruleus
Acanthurus,Acanthurus nigrofuscus
Acanthurus,Acanthurus olivaceus
Acanthurus,Acanthurus triostegus
Acanthuridae,Naso
Naso,Naso lituratus
Perciformes,Apogonidae
Apogonidae,Ostorhinchus
Ostorhinchus,Ostorhinchus limenus
Perciformes,Carangidae
Carangidae,Pseudocaranx
Pseudocaranx,Pseudocaranx georgianus
Perciformes,Centrarchidae
Centrarchidae,Micropterus
Micropterus,Micropterus dolomieu
Micropterus,Micropterus salmoides
Centrarchidae,Pomoxis
Pomoxis,Pomoxis annularis
Pomoxis,Pomoxis nigromaculatus
Perciformes,Cheilodactylidae
Cheilodactylidae,Cheilodactylus
Cheilodactylus,Cheilodactylus fuscus
Cheilodactylus,Cheilodactylus nigripes
Cheilodactylus,Cheilodactylus vestitus
Perciformes,Cichlidae
Cichlidae,Herichthys
Herichthys,Herichthys cyanoguttatus
Perciformes,Cirrhitidae
Cirrhitidae,Cirrhitichthys
Cirrhitichthys,Cirrhitichthys aprinus
Perciformes,Dinolestidae
Dinolestidae,Dinolestes
Dinolestes,Dinolestes lewini
Perciformes,Girellidae
Girellidae,Girella
Girella,Girella nigricans
Girella,Girella tricuspidata
Girella,Girella zebra
Perciformes,Kyphosidae
Kyphosidae,Microcanthus
Microcanthus,Microcanthus strigatus
Kyphosidae,Scorpis
Scorpis,Scorpis lineolata
Perciformes,Labridae
Labridae,Coris
Coris,Coris julis
Labridae,Eupetrichthys
Eupetrichthys,Eupetrichthys angustipes
Labridae,Ophthalmolepis
Ophthalmolepis,Ophthalmolepis lineolata
Labridae,Thalassoma
Thalassoma,Thalassoma bifasciatum
Thalassoma,Thalassoma hardwicke
Thalassoma,Thalassoma lucasanum
Thalassoma,Thalassoma lunare
Thalassoma,Thalassoma pavo
Perciformes,Lutjanidae
Lutjanidae,Ocyurus
Ocyurus,Ocyurus chrysurus
Perciformes,Monodactylidae
Monodactylidae,Schuettea
Schuettea,Schuettea scalaripinnis
Perciformes,Moronidae
Moronidae,Morone
Morone,Morone americana
Morone,Morone saxatilis
Perciformes,Mullidae
Mullidae,Mullus
Mullus,Mullus surmuletus
Perciformes,Percidae
Percidae,Perca
Perca,Perca flavescens
Perca,Perca fluviatilis
Perciformes,Pomacentridae
Pomacentridae,Amphiprion
Amphiprion,Amphiprion clarkii
Pomacentridae,Chromis
Chromis,Chromis chromis
Pomacentridae,Dascyllus
Dascyllus,Dascyllus trimaculatus
Pomacentridae,Hypsypops
Hypsypops,Hypsypops rubicundus
Perciformes,Pomatomidae
Pomatomidae,Pomatomus
Pomatomus,Pomatomus saltatrix
Perciformes,Scaridae
Scaridae,Scarus
Scarus,Scarus ghobban
Perciformes,Sciaenidae
Sciaenidae,Aplodinotus
Aplodinotus,Aplodinotus grunniens
Sciaenidae,Cynoscion
Cynoscion,Cynoscion nebulosus
Sciaenidae,Pogonias
Pogonias,Pogonias cromis
Perciformes,Serranidae
Serranidae,Hypoplectrodes
Hypoplectrodes,Hypoplectrodes maccullochi
Perciformes,Sparidae
Sparidae,Acanthopagrus
Acanthopagrus,Acanthopagrus australis
Sparidae,Chrysophrys
Chrysophrys,Chrysophrys auratus
Sparidae,Diplodus
Diplodus,Diplodus sargus
Diplodus,Diplodus vulgaris
Perciformes,Sphyraenidae
Sphyraenidae,Sphyraena
Sphyraena,Sphyraena barracuda
Perciformes,Tripterygiidae
Tripterygiidae,Forsterygion
Forsterygion,Forsterygion lapillum
Perciformes,Zanclidae
Zanclidae,Zanclus
Zanclus,Zanclus cornutus
Actinopterygii,Salmoniformes
Salmoniformes,Salmonidae
Salmonidae,Oncorhynchus
Oncorhynchus,Oncorhynchus clarkii
Oncorhynchus,Oncorhynchus kisutch
Oncorhynchus,Oncorhynchus mykiss
Oncorhynchus,Oncorhynchus nerka
Oncorhynchus,Oncorhynchus tshawytscha
Salmonidae,Salmo
Salmo,Salmo trutta
Actinopterygii,Scorpaeniformes
Scorpaeniformes,Platycephalidae
Platycephalidae,Platycephalus
Platycephalus,Platycephalus fuscus
Scorpaeniformes,Scorpaenidae
Scorpaenidae,Scorpaena
Scorpaena,Scorpaena jacksoniensis
Actinopterygii,Siluriformes
Siluriformes,Ariidae
Ariidae,Ariopsis
Ariopsis,Ariopsis felis
Siluriformes,Ictaluridae
Ictaluridae,Ictalurus
Ictalurus,Ictalurus punctatus
Siluriformes,Plotosidae
Plotosidae,Plotosus
Plotosus,Plotosus lineatus
Actinopterygii,Syngnathiformes
Syngnathiformes,Aulostomidae
Aulostomidae,Aulostomus
Aulostomus,Aulostomus chinensis
Aulostomus,Aulostomus maculatus
Syngnathiformes,Fistulariidae
Fistulariidae,Fistularia
Fistularia,Fistularia commersonii
Syngnathiformes,Syngnathidae
Syngnathidae,Phycodurus
Phycodurus,Phycodurus eques
Syngnathidae,Phyllopteryx
Phyllopteryx,Phyllopteryx taeniolatus
Actinopterygii,Tetraodontiformes
Tetraodontiformes,Aracanidae
Aracanidae,Anoplocapros
Anoplocapros,Anoplocapros inermis
Tetraodontiformes,Diodontidae
Diodontidae,Chilomycterus
Chilomycterus,Chilomycterus schoepfii
Diodontidae,Dicotylichthys
Dicotylichthys,Dicotylichthys punctulatus
Tetraodontiformes,Monacanthidae
Monacanthidae,Meuschenia
Meuschenia,Meuschenia freycineti
Meuschenia,Meuschenia trachylepis
Tetraodontiformes,Ostraciidae
Ostraciidae,Ostracion
Ostracion,Ostracion cubicus
Ostracion,Ostracion meleagris
Tetraodontiformes,Tetraodontidae
Tetraodontidae,Arothron
Arothron,Arothron hispidus
Arothron,Arothron meleagris
Chordata,Amphibia
Amphibia,Anura
Anura,Ascaphidae
Ascaphidae,Ascaphus
Ascaphus,Ascaphus truei
Anura,Bombinatoridae
Bombinatoridae,Bombina
Bombina,Bombina orientalis
Bombina,Bombina variegata
Anura,Bufonidae
Bufonidae,Anaxyrus
Anaxyrus,Anaxyrus americanus
Anaxyrus,Anaxyrus boreas
Anaxyrus,Anaxyrus cognatus
Anaxyrus,Anaxyrus fowleri
