Life,Animalia
Lepidoptera,Tortricidae
Tortricidae,Cenopis
Cenopis,Cenopis pettitana
Cenopis,Cenopis reticulatana
Tortricidae,Clepsis
Clepsis,Clepsis melaleucana
Clepsis,Clepsis peritana
Clepsis,Clepsis persicana
Clepsis,Clepsis virescana
Tortricidae,Coelostathma
Coelostathma,Coelostathma discopunctana
Tortricidae,Crocidosema
Crocidosema,Crocidosema plebejana
Tortricidae,Endothenia
Endothenia,Endothenia hebesana
Tortricidae,Epiblema
Epiblema,Epiblema otiosana
Epiblema,Epiblema scudderiana
Epiblema,Epiblema strenuana
Tortricidae,Epiphyas
Epiphyas,Epiphyas postvittana
Tortricidae,Eucopina
Eucopina,Eucopina tocullionana
Tortricidae,Eumarozia
Eumarozia,Eumarozia malachitana
Tortricidae,Gymnandrosoma
Gymnandrosoma,Gymnandrosoma punctidiscanum
Tortricidae,Pandemis
Pandemis,Pandemis limitata
Tortricidae,Sparganothis
Sparganothis,Sparganothis sulfureana
Lepidoptera,Uraniidae
Uraniidae,Calledapteryx
Calledapteryx,Calledapteryx dryopterata
Uraniidae,Callizzia
Callizzia,Callizzia amorata
Lepidoptera,Zygaenidae
Zygaenidae,Zygaena
Zygaena,Zygaena filipendulae
Zygaena,Zygaena lonicerae
Zygaena,Zygaena transalpina
Insecta,Mantodea
Mantodea,Mantidae
Mantidae,Hierodula
Hierodula,Hierodula patellifera
Mantidae,Orthodera
Orthodera,Orthodera ministralis
Orthodera,Orthodera novaezealandiae
Mantidae,Stagmomantis
Stagmomantis,Stagmomantis carolina
Stagmomantis,Stagmomantis limbata
Mantodea,Miomantidae
Miomantidae,Miomantis
Miomantis,Miomantis caffra
Insecta,Megaloptera
Megaloptera,Corydalidae
Corydalidae,Chauliodes
Chauliodes,Chauliodes pectinicornis
Chauliodes,Chauliodes rastricornis
Insecta,Neuroptera
Neuroptera,Mantispidae
Mantispidae,Climaciella
Climaciella,Climaciella brunnea
Mantispidae,Zeugomantispa
Zeugomantispa,Zeugomantispa minuta
Neuroptera,Myrmeleontidae
Myrmeleontidae,Libelloides
Libelloides,Libelloides coccajus
Insecta,Odonata
Odonata,Aeshnidae
Aeshnidae,Adversaeschna
Adversaeschna,Adversaeschna brevistyla
Aeshnidae,Anax
Anax,Anax imperator
Anax,Anax junius
Anax,Anax longipes
Anax,Anax parthenope
Aeshnidae,Boyeria
Boyeria,Boyeria vinosa
Aeshnidae,Epiaeschna
Epiaeschna,Epiaeschna heros
Odonata,Calopterygidae
Calopterygidae,Hetaerina
Hetaerina,Hetaerina americana
Hetaerina,Hetaerina titia
Calopterygidae,Matrona
Matrona,Matrona cyanoptera
Odonata,Chlorocyphidae
Chlorocyphidae,Heliocypha
Heliocypha,Heliocypha perforata
Odonata,Coenagrionidae
Coenagrionidae,Austroagrion
Austroagrion,Austroagrion watsoni
Coenagrionidae,Coenagrion
Coenagrion,Coenagrion puella
Coenagrion,Coenagrion pulchellum
Coenagrion,Coenagrion resolutum
Coenagrionidae,Enallagma
Enallagma,Enallagma aspersum
Enallagma,Enallagma basidens
Enallagma,Enallagma carunculatum
Enallagma,Enallagma civile
Enallagma,Enallagma cyathigerum
Enallagma,Enallagma divagans
Enallagma,Enallagma doubledayi
Enallagma,Enallagma durum
Enallagma,Enallagma ebrium
Enallagma,Enallagma exsulans
Enallagma,Enallagma geminatum
Enallagma,Enallagma hageni
Enallagma,Enallagma praevarum
Enallagma,Enallagma signatum
Enallagma,Enallagma traviatum
Enallagma,Enallagma vesperum
Coenagrionidae,Ischnura
Ischnura,Ischnura aurora
Ischnura,Ischnura cervula
Ischnura,Ischnura denticollis
Ischnura,Ischnura elegans
Ischnura,Ischnura hastata
Ischnura,Ischnura heterosticta
Ischnura,Ischnura kellicotti
Ischnura,Ischnura perparva
Ischnura,Ischnura posita
Ischnura,Ischnura ramburii
Ischnura,Ischnura senegalensis
Ischnura,Ischnura verticalis
Coenagrionidae,Nehalennia
Nehalennia,Nehalennia gracilis
Nehalennia,Nehalennia irene
Coenagrionidae,Telebasis
Telebasis,Telebasis salva
Coenagrionidae,Xanthocnemis
Xanthocnemis,Xanthocnemis zealandica
Odonata,Cordulegastridae
Cordulegastridae,Cordulegaster
Cordulegaster,Cordulegaster boltonii
Cordulegaster,Cordulegaster diastatops
Cordulegaster,Cordulegaster dorsalis
Cordulegaster,Cordulegaster maculata
Cordulegaster,Cordulegaster obliqua
Odonata,Corduliidae
Corduliidae,Cordulia
Cordulia,Cordulia aenea
Cordulia,Cordulia shurtleffii
Corduliidae,Epitheca
Epitheca,Epitheca canis
Epitheca,Epitheca cynosura
Epitheca,Epitheca petechialis
Epitheca,Epitheca princeps
Epitheca,Epitheca spinigera
Odonata,Gomphidae
Gomphidae,Aphylla
Aphylla,Aphylla angustifolia
Gomphidae,Dromogomphus
Dromogomphus,Dromogomphus spinosus
Dromogomphus,Dromogomphus spoliatus
Gomphidae,Gomphurus
Gomphurus,Gomphurus externus
Gomphurus,Gomphurus fraternus
Gomphurus,Gomphurus vastus
Gomphidae,Gomphus
Gomphus,Gomphus vulgatissimus
Gomphidae,Ictinogomphus
Ictinogomphus,Ictinogomphus rapax
Gomphidae,Progomphus
Progomphus,Progomphus obscurus
Gomphidae,Stylogomphus
Stylogomphus,Stylogomphus albistylus
Gomphidae,Stylurus
Stylurus,Stylurus plagiatus
Odonata,Lestidae
Lestidae,Chalcolestes
Chalcolestes,Chalcolestes viridis
Lestidae,Lestes
Lestes,Lestes alacer
Lestes,Lestes australis
Lestes,Lestes barbarus
Lestes,Lestes congener
Lestes,Lestes disjunctus
Lestes,Lestes dryas
Lestes,Lestes eurinus
Lestes,Lestes forcipatus
Lestes,Lestes inaequalis
Lestes,Lestes rectangularis
Lestes,Lestes sponsa
Lestes,Lestes unguiculatus
Lestes,Lestes vigilax
Lestes,Lestes virens
Odonata,Libellulidae
Libellulidae,Diplacodes
Diplacodes,Diplacodes bipunctata
Diplacodes,Diplacodes haematodes
Diplacodes,Diplacodes trivialis
Libellulidae,Dythemis
Dythemis,Dythemis fugax
Dythemis,Dythemis nigrescens
Dythemis,Dythemis velox
Libellulidae,Erythrodiplax
Erythrodiplax,Erythrodiplax basifusca
Erythrodiplax,Erythrodiplax berenice
Erythrodiplax,Erythrodiplax funerea
Erythrodiplax,Erythrodiplax minuscula
Erythrodiplax,Erythrodiplax umbrata
Libellulidae,Libellula
Libellula,Libellula auripennis
Libellula,Libellula axilena
Libellula,Libellula comanche
Libellula,Libellula croceipennis
Libellula,Libellula cyanea
Libellula,Libellula depressa
Libellula,Libellula flavida
Libellula,Libellula forensis
Libellula,Libellula fulva
Libellula,Libellula incesta
Libellula,Libellula luctuosa
Libellula,Libellula needhami
Libellula,Libellula pulchella
Libellula,Libellula quadrimaculata
Libellula,Libellula saturata
Libellula,Libellula semifasciata
Libellula,Libellula vibrans
Libellulidae,Nannodiplax
Nannodiplax,Nannodiplax rubra
Libellulidae,Orthemis
Orthemis,Orthemis discolor
Orthemis,Orthemis ferruginea
Libellulidae,Paltothemis
Paltothemis,Paltothemis lineatipes
Libellulidae,Pantala
Pantala,Pantala flavescens
Pantala,Pantala hymenaea
Libellulidae,Plathemis
Plathemis,Plathemis lydia
Libellulidae,Pseudoleon
Pseudoleon,Pseudoleon superbus
Libellulidae,Rhyothemis
Rhyothemis,Rhyothemis graphiptera
Rhyothemis,Rhyothemis phyllis
Rhyothemis,Rhyothemis variegata
Libellulidae,Sympetrum
Sympetrum,Sympetrum ambiguum
Sympetrum,Sympetrum corruptum
Sympetrum,Sympetrum costiferum
Sympetrum,Sympetrum danae
Sympetrum,Sympetrum flaveolum
Sympetrum,Sympetrum fonscolombii
Sympetrum,Sympetrum illotum
Sympetrum,Sympetrum internum
Sympetrum,Sympetrum meridionale
Sympetrum,Sympetrum obtrusum
Sympetrum,Sympetrum pallipes
Sympetrum,Sympetrum pedemontanum
Sympetrum,Sympetrum sanguineum
Sympetrum,Sympetrum semicinctum
Sympetrum,Sympetrum striolatum
Sympetrum,Sympetrum vicinum
Sympetrum,Sympetrum vulgatum
Libellulidae,Trithemis
Trithemis,Trithemis annulata
Trithemis,Trithemis arteriosa
Trithemis,Trithemis aurora
Trithemis,Trithemis festiva
Trithemis,Trithemis kirbyi
Trithemis,Trithemis pallidinervis
Odonata,Macromiidae
Macromiidae,Didymops
Didymops,Didymops transversa
Odonata,Petaluridae
Petaluridae,Tachopteryx
Tachopteryx,Tachopteryx thoreyi
Odonata,Platycnemididae
Platycnemididae,Nososticta
Nososticta,Nososticta solida
Insecta,Orthoptera
Orthoptera,Acrididae
Acrididae,Abracris
Abracris,Abracris flavolineata
Acrididae,Acanthacris
Acanthacris,Acanthacris ruficornis
Acrididae,Anacridium
Anacridium,Anacridium aegyptium
Acrididae,Chimarocephala
Chimarocephala,Chimarocephala pacifica
Acrididae,Chortophaga
Chortophaga,Chortophaga australior
Chortophaga,Chortophaga viridifasciata
Acrididae,Chrysochraon
Chrysochraon,Chrysochraon dispar
Acrididae,Dichromorpha
Dichromorpha,Dichromorpha viridis
Acrididae,Dissosteira
Dissosteira,Dissosteira carolina
Acrididae,Euthystira
Euthystira,Euthystira brachyptera
Acrididae,Gomphocerippus
Gomphocerippus,Gomphocerippus rufus
Acrididae,Hesperotettix
Hesperotettix,Hesperotettix viridis
Acrididae,Leptysma
Leptysma,Leptysma marginicollis
Acrididae,Locusta
Locusta,Locusta migratoria
Acrididae,Omocestus
Omocestus,Omocestus rufipes
Omocestus,Omocestus viridulus
Acrididae,Phaulacridium
Phaulacridium,Phaulacridium marginale
Phaulacridium,Phaulacridium vittatum
Acrididae,Syrbula
Syrbula,Syrbula admirabilis
Acrididae,Trimerotropis
Trimerotropis,Trimerotropis maritima
Trimerotropis,Trimerotropis pallidipennis
Trimerotropis,Trimerotropis verruculata
Acrididae,Valanga
Valanga,Valanga irregularis
Valanga,Valanga nigricornis
Orthoptera,Anostostomatidae
Anostostomatidae,Hemideina
Hemideina,Hemideina crassidens
Hemideina,Hemideina thoracica
Orthoptera,Gryllidae
Gryllidae,Gryllodes
Gryllodes,Gryllodes sigillatus
Gryllidae,Gryllus
Gryllus,Gryllus bimaculatus
Gryllus,Gryllus campestris
Gryllus,Gryllus pennsylvanicus
Gryllidae,Nisitrus
Nisitrus,Nisitrus vittatus
Gryllidae,Velarifictorus
Velarifictorus,Velarifictorus micado
Orthoptera,Pyrgomorphidae
Pyrgomorphidae,Dictyophorus
Dictyophorus,Dictyophorus spumans
Orthoptera,Rhaphidophoridae
Rhaphidophoridae,Tachycines
Tachycines,Tachycines asynamorus
Orthoptera,Romaleidae
Romaleidae,Romalea
Romalea,Romalea microptera
Romaleidae,Tropidacris
Tropidacris,Tropidacris collaris
Tropidacris,Tropidacris cristata
Orthoptera,Tettigoniidae
Tettigoniidae,Anabrus
Anabrus,Anabrus simplex
Tettigoniidae,Caedicia
Caedicia,Caedicia simplex
Tettigoniidae,Decticus
Decticus,Decticus albifrons
Decticus,Decticus verrucivorus
Tettigoniidae,Leptophyes
Leptophyes,Leptophyes punctatissima
Tettigoniidae,Meconema
Meconema,Meconema meridionale
Meconema,Meconema thalassinum
Tettigoniidae,Neoconocephalus
Neoconocephalus,Neoconocephalus triops
Tettigoniidae,Orchelimum
Orchelimum,Orchelimum nigripes
Tettigoniidae,Pterophylla
Pterophylla,Pterophylla camellifolia
Tettigoniidae,Ruspolia
Ruspolia,Ruspolia nitidula
Tettigoniidae,Scudderia
Scudderia,Scudderia furcata
Scudderia,Scudderia mexicana
Scudderia,Scudderia septentrionalis
Insecta,Phasmida
Phasmida,Diapheromeridae
Diapheromeridae,Diapheromera
Diapheromera,Diapheromera femorata
Phasmida,Phasmatidae
Phasmatidae,Clitarchus
Clitarchus,Clitarchus hookeri
Phasmida,Pseudophasmatidae
Pseudophasmatidae,Anisomorpha
Anisomorpha,Anisomorpha buprestoides
Insecta,Zygentoma
Zygentoma,Lepismatidae
Lepismatidae,Lepisma
Lepisma,Lepisma saccharina
Arthropoda,Malacostraca
Malacostraca,Decapoda
Decapoda,Cambaridae
Cambaridae,Procambarus
Procambarus,Procambarus clarkii
Decapoda,Cancridae
Cancridae,Metacarcinus
Metacarcinus,Metacarcinus magister
Cancridae,Romaleon
Romaleon,Romaleon antennarium
Decapoda,Gecarcinidae
Gecarcinidae,Cardisoma
Cardisoma,Cardisoma guanhumi
Decapoda,Grapsidae
Grapsidae,Grapsus
Grapsus,Grapsus grapsus
Grapsus,Grapsus tenuicrustatus
Grapsidae,Leptograpsus
Leptograpsus,Leptograpsus variegatus
Decapoda,Hippidae
Hippidae,Emerita
Emerita,Emerita analoga
Emerita,Emerita talpoida
Decapoda,Ocypodidae
Ocypodidae,Minuca
Minuca,Minuca pugnax
Ocypodidae,Ocypode
Ocypode,Ocypode ceratophthalmus
Ocypode,Ocypode gaudichaudii
Ocypode,Ocypode quadrata
Decapoda,Palaemonidae
Palaemonidae,Palaemon
Palaemon,Palaemon affinis
Decapoda,Palinuridae
Palinuridae,Panulirus
Panulirus,Panulirus argus
Panulirus,Panulirus interruptus
Decapoda,Plagusiidae
Plagusiidae,Guinusia
Guinusia,Guinusia chabrus
Decapoda,Porcellanidae
Porcellanidae,Petrolisthes
Petrolisthes,Petrolisthes elongatus
Decapoda,Portunidae
Portunidae,Arenaeus
Arenaeus,Arenaeus cribrarius
Decapoda,Sesarmidae
Sesarmidae,Aratus
Aratus,Aratus pisonii
Malacostraca,Isopoda
Isopoda,Oniscidae
Oniscidae,Oniscus
Oniscus,Oniscus asellus
Isopoda,Philosciidae
Philosciidae,Philoscia
Philoscia,Philoscia muscorum
Animalia,Chordata
Chordata,Actinopterygii
Actinopterygii,Anguilliformes
Anguilliformes,Anguillidae
Anguillidae,Anguilla
Anguilla,Anguilla rostrata
Anguilliformes,Muraenidae
Muraenidae,Gymnothorax
Gymnothorax,Gymnothorax prasinus
Actinopterygii,Cypriniformes
Cypriniformes,Catostomidae
Catostomidae,Catostomus
Catostomus,Catostomus commersonii
Cypriniformes,Cyprinidae
Cyprinidae,Campostoma
Campostoma,Campostoma anomalum
Cyprinidae,Carassius
Carassius,Carassius auratus
Cyprinidae,Luxilus
Luxilus,Luxilus chrysocephalus
Luxilus,Luxilus cornutus
Cyprinidae,Pimephales
Pimephales,Pimephales notatus
Cyprinidae,Squalius
Squalius,Squalius cephalus
Actinopterygii,Cyprinodontiformes
Cyprinodontiformes,Cyprinodontidae
Cyprinodontidae,Cyprinodon
Cyprinodon,Cyprinodon variegatus
Cyprinodontiformes,Fundulidae
Fundulidae,Fundulus
Fundulus,Fundulus diaphanus
Fundulus,Fundulus heteroclitus
Fundulus,Fundulus notatus
Cyprinodontiformes,Poeciliidae
Poeciliidae,Gambusia
Gambusia,Gambusia affinis
Gambusia,Gambusia holbrooki
Actinopterygii,Elopiformes
Elopiformes,Megalopidae
Megalopidae,Megalops
Megalops,Megalops atlanticus
Actinopterygii,Esociformes
Esociformes,Esocidae
Esocidae,Esox
Esox,Esox lucius
Esox,Esox niger
Actinopterygii,Gasterosteiformes
Gasterosteiformes,Gasterosteidae
Gasterosteidae,Culaea
Culaea,Culaea inconstans
Actinopterygii,Perciformes
Perciformes,Acanthuridae
Acanthuridae,Zebrasoma
Zebrasoma,Zebrasoma flavescens
Perciformes,Carangidae
Carangidae,Trachurus
Trachurus,Trachurus novaezelandiae
Perciformes,Centrarchidae
Centrarchidae,Ambloplites
Ambloplites,Ambloplites rupestris
Centrarchidae,Lepomis
Lepomis,Lepomis auritus
Lepomis,Lepomis cyanellus
Lepomis,Lepomis gibbosus
Lepomis,Lepomis gulosus
Lepomis,Lepomis macrochirus
Lepomis,Lepomis megalotis
Lepomis,Lepomis microlophus
Perciformes,Chaetodontidae
Chaetodontidae,Chaetodon
Chaetodon,Chaetodon auriga
Chaetodon,Chaetodon capistratus
Perciformes,Cichlidae
Cichlidae,Mayaheros
Mayaheros,Mayaheros urophthalmus
Cichlidae,Oreochromis
Oreochromis,Oreochromis mossambicus
Oreochromis,Oreochromis niloticus
Perciformes,Enoplosidae
Enoplosidae,Enoplosus
Enoplosus,Enoplosus armatus
Perciformes,Gobiidae
Gobiidae,Neogobius
Neogobius,Neogobius melanostomus
Perciformes,Haemulidae
Haemulidae,Haemulon
Haemulon,Haemulon flavolineatum
Haemulon,Haemulon sciurus
Perciformes,Kyphosidae
Kyphosidae,Atypichthys
Atypichthys,Atypichthys strigatus
Kyphosidae,Tilodon
Tilodon,Tilodon sexfasciatus
Perciformes,Labridae
Labridae,Achoerodus
Achoerodus,Achoerodus viridis
Labridae,Bodianus
Bodianus,Bodianus diplotaenia
Labridae,Halichoeres
Halichoeres,Halichoeres bivittatus
Labridae,Labroides
Labroides,Labroides dimidiatus
Labridae,Notolabrus
Notolabrus,Notolabrus gymnogenis
Labridae,Pictilabrus
Pictilabrus,Pictilabrus laticlavius
Labridae,Pseudolabrus
Pseudolabrus,Pseudolabrus guentheri
Perciformes,Lutjanidae
Lutjanidae,Lutjanus
Lutjanus,Lutjanus apodus
Lutjanus,Lutjanus griseus
Perciformes,Mullidae
Mullidae,Parupeneus
Parupeneus,Parupeneus spilurus
Mullidae,Upeneichthys
Upeneichthys,Upeneichthys lineatus
Perciformes,Percidae
Percidae,Etheostoma
Etheostoma,Etheostoma caeruleum
Percidae,Sander
Sander,Sander vitreus
Perciformes,Plesiopidae
Plesiopidae,Trachinops
Trachinops,Trachinops taeniatus
Perciformes,Pomacanthidae
Pomacanthidae,Pomacanthus
Pomacanthus,Pomacanthus paru
Perciformes,Pomacentridae
Pomacentridae,Abudefduf
Abudefduf,Abudefduf saxatilis
Abudefduf,Abudefduf sexfasciatus
Abudefduf,Abudefduf troschelii
Abudefduf,Abudefduf vaigiensis
Pomacentridae,Mecaenichthys
Mecaenichthys,Mecaenichthys immaculatus
Pomacentridae,Microspathodon
Microspathodon,Microspathodon chrysurus
Pomacentridae,Parma
Parma,Parma microlepis
Perciformes,Scaridae
Scaridae,Sparisoma
Sparisoma,Sparisoma aurofrenatum
Sparisoma,Sparisoma viride
Perciformes,Sciaenidae
Sciaenidae,Micropogonias
Micropogonias,Micropogonias undulatus
Sciaenidae,Sciaenops
Sciaenops,Sciaenops ocellatus
Perciformes,Serranidae
Serranidae,Paralabrax
Paralabrax,Paralabrax clathratus
Serranidae,Serranus
Serranus,Serranus scriba
Perciformes,Sparidae
Sparidae,Archosargus
Archosargus,Archosargus probatocephalus
Sparidae,Lagodon
Lagodon,Lagodon rhomboides
Sparidae,Oblada
Oblada,Oblada melanura
Sparidae,Sarpa
Sarpa,Sarpa salpa
Perciformes,Tripterygiidae
Tripterygiidae,Enneapterygius
Enneapterygius,Enneapterygius atrogulare
Actinopterygii,Salmoniformes
Salmoniformes,Salmonidae
Salmonidae,Salvelinus
Salvelinus,Salvelinus fontinalis
Actinopterygii,Scorpaeniformes
Scorpaeniformes,Cottidae
Cottidae,Oligocottus
Oligocottus,Oligocottus maculosus
Scorpaeniformes,Scorpaenidae
Scorpaenidae,Pterois
Pterois,Pterois volitans
Actinopterygii,Siluriformes
Siluriformes,Ictaluridae
Ictaluridae,Ameiurus
Ameiurus,Ameiurus melas
Ameiurus,Ameiurus natalis
Ameiurus,Ameiurus nebulosus
Actinopterygii,Syngnathiformes
Syngnathiformes,Syngnathidae
Syngnathidae,Hippocampus
Hippocampus,Hippocampus abdominalis
Hippocampus,Hippocampus histrix
Hippocampus,Hippocampus whitei
Actinopterygii,Tetraodontiformes
Tetraodontiformes,Diodontidae
Diodontidae,Diodon
Diodon,Diodon holocanthus
Diodon,Diodon hystrix
Tetraodontiformes,Molidae
Molidae,Mola
Mola,Mola mola
Tetraodontiformes,Monacanthidae
Monacanthidae,Brachaluteres
Brachaluteres,Brachaluteres jacksonianus
Monacanthidae,Monacanthus
Monacanthus,Monacanthus chinensis
Tetraodontiformes,Ostraciidae
Ostraciidae,Lactophrys
Lactophrys,Lactophrys triqueter
Tetraodontiformes,Tetraodontidae
Tetraodontidae,Tetractenos
Tetractenos,Tetractenos glaber
Chordata,Amphibia
Amphibia,Anura
Anura,Bufonidae
Bufonidae,Bufo
Bufo,Bufo bankorensis
Bufo,Bufo bufo
Bufo,Bufo gargarizans
Bufo,Bufo spinosus
Bufonidae,Bufotes
Bufotes,Bufotes balearicus
Bufotes,Bufotes sitibundus
Bufotes,Bufotes viridis
Bufonidae,Duttaphrynus
Duttaphrynus,Duttaphrynus melanostictus
Bufonidae,Epidalea
Epidalea,Epidalea calamita
Bufonidae,Phrynoidis
Phrynoidis,Phrynoidis asper
Bufonidae,Rhaebo
Rhaebo,Rhaebo haematiticus
Bufonidae,Rhinella
Rhinella,Rhinella arenarum
Rhinella,Rhinella diptycha
Rhinella,Rhinella horribilis
Rhinella,Rhinella margaritifera
Rhinella,Rhinella marina
Anura,Dendrobatidae
Dendrobatidae,Oophaga
Oophaga,Oophaga pumilio
Anura,Dicroglossidae
Dicroglossidae,Fejervarya
Fejervarya,Fejervarya limnocharis
Anura,Eleutherodactylidae
Eleutherodactylidae,Eleutherodactylus
Eleutherodactylus,Eleutherodactylus cystignathoides
Eleutherodactylus,Eleutherodactylus planirostris
Anura,Hylidae
Hylidae,Boana
Boana,Boana rosenbergi
Hylidae,Hyla
Hyla,Hyla arborea
Hyla,Hyla arenicolor
Hyla,Hyla chrysoscelis
Hyla,Hyla cinerea
Hyla,Hyla eximia
Hyla,Hyla femoralis
Hyla,Hyla gratiosa
Hyla,Hyla intermedia
Hyla,Hyla japonica
Hyla,Hyla meridionalis
Hyla,Hyla squirella
Hyla,Hyla versicolor
Hylidae,Trachycephalus
Trachycephalus,Trachycephalus typhonius
Anura,Hyperoliidae
Hyperoliidae,Hyperolius
Hyperolius,Hyperolius marmoratus
Anura,Leptodactylidae
Leptodactylidae,Leptodactylus
Leptodactylus,Leptodactylus savagei
Anura,Microhylidae
Microhylidae,Gastrophryne
Gastrophryne,Gastrophryne carolinensis
Gastrophryne,Gastrophryne olivacea
Microhylidae,Kaloula
Kaloula,Kaloula pulchra
Anura,Pelodryadidae
Pelodryadidae,Ranoidea
Ranoidea,Ranoidea caerulea
Ranoidea,Ranoidea moorei
Anura,Pipidae
Pipidae,Xenopus
Xenopus,Xenopus laevis
Anura,Pyxicephalidae
Pyxicephalidae,Strongylopus
Strongylopus,Strongylopus grayii
Anura,Ranidae
Ranidae,Chalcorana
Chalcorana,Chalcorana chalconota
Ranidae,Hylarana
Hylarana,Hylarana latouchii
Ranidae,Lithobates
Lithobates,Lithobates berlandieri
Lithobates,Lithobates blairi
Lithobates,Lithobates catesbeianus
Lithobates,Lithobates clamitans
Lithobates,Lithobates grylio
Lithobates,Lithobates palustris
Lithobates,Lithobates pipiens
Lithobates,Lithobates septentrionalis
Lithobates,Lithobates sphenocephalus
Lithobates,Lithobates sylvaticus
Ranidae,Odorrana
Odorrana,Odorrana swinhoana
Anura,Rhacophoridae
Rhacophoridae,Buergeria
Buergeria,Buergeria robusta
Rhacophoridae,Kurixalus
Kurixalus,Kurixalus idiootocus
Anura,Scaphiopodidae
Scaphiopodidae,Scaphiopus
Scaphiopus,Scaphiopus couchii
Scaphiopus,Scaphiopus holbrookii
Amphibia,Caudata
Caudata,Ambystomatidae
Ambystomatidae,Ambystoma
Ambystoma,Ambystoma gracile
Ambystoma,Ambystoma jeffersonianum
Ambystoma,Ambystoma laterale
Ambystoma,Ambystoma macrodactylum
Ambystoma,Ambystoma maculatum
Ambystoma,Ambystoma mavortium
Ambystoma,Ambystoma opacum
Ambystoma,Ambystoma texanum
Ambystoma,Ambystoma tigrinum
Caudata,Plethodontidae
Plethodontidae,Eurycea
Eurycea,Eurycea bislineata
Eurycea,Eurycea cirrigera
Eurycea,Eurycea longicauda
Eurycea,Eurycea lucifuga
Eurycea,Eurycea wilderae
Plethodontidae,Gyrinophilus
Gyrinophilus,Gyrinophilus porphyriticus
Plethodontidae,Plethodon
Plethodon,Plethodon albagula
Plethodon,Plethodon cinereus
Plethodon,Plethodon cylindraceus
Plethodon,Plethodon dorsalis
Plethodon,Plethodon glutinosus
Plethodon,Plethodon serratus
Plethodon,Plethodon vehiculum
Plethodontidae,Pseudotriton
Pseudotriton,Pseudotriton ruber
Caudata,Salamandridae
Salamandridae,Ichthyosaura
Ichthyosaura,Ichthyosaura alpestris
Salamandridae,Notophthalmus
Notophthalmus,Notophthalmus viridescens
Salamandridae,Salamandrina
Salamandrina,Salamandrina perspicillata
Salamandridae,Taricha
Taricha,Taricha granulosa
Taricha,Taricha sierrae
Taricha,Taricha torosa
Chordata,Ascidiacea
Ascidiacea,Stolidobranchia
Stolidobranchia,Styelidae
Styelidae,Botryllus
Botryllus,Botryllus schlosseri
Chordata,Aves
Aves,Accipitriformes
Accipitriformes,Accipitridae
Accipitridae,Buteo
Buteo,Buteo albonotatus
Buteo,Buteo brachyurus
Buteo,Buteo buteo
Buteo,Buteo jamaicensis
Buteo,Buteo lagopus
Buteo,Buteo lineatus
Buteo,Buteo plagiatus
Buteo,Buteo platypterus
Buteo,Buteo regalis
Buteo,Buteo rufinus
Buteo,Buteo rufofuscus
Buteo,Buteo swainsoni
Accipitridae,Circus
Circus,Circus aeruginosus
Circus,Circus approximans
Circus,Circus cyaneus
Circus,Circus hudsonius
Circus,Circus macrourus
Circus,Circus pygargus
Accipitridae,Clanga
Clanga,Clanga clanga
Accipitridae,Elanoides
Elanoides,Elanoides forficatus
Accipitridae,Geranoaetus
Geranoaetus,Geranoaetus albicaudatus
Geranoaetus,Geranoaetus melanoleucus
Geranoaetus,Geranoaetus polyosoma
Accipitridae,Geranospiza
Geranospiza,Geranospiza caerulescens
Accipitridae,Haliaeetus
Haliaeetus,Haliaeetus albicilla
Haliaeetus,Haliaeetus leucocephalus
Haliaeetus,Haliaeetus leucogaster
Haliaeetus,Haliaeetus vocifer
Accipitridae,Hieraaetus
Hieraaetus,Hieraaetus pennatus
Accipitridae,Ictinia
Ictinia,Ictinia mississippiensis
Ictinia,Ictinia plumbea
Accipitridae,Lophaetus
Lophaetus,Lophaetus occipitalis
Accipitridae,Melierax
Melierax,Melierax canorus
Accipitridae,Necrosyrtes
Necrosyrtes,Necrosyrtes monachus
Accipitridae,Parabuteo
Parabuteo,Parabuteo unicinctus
Accipitridae,Polemaetus
Polemaetus,Polemaetus bellicosus
Accipitriformes,Sagittariidae
Sagittariidae,Sagittarius
Sagittarius,Sagittarius serpentarius
Aves,Anseriformes
Anseriformes,Anatidae
Anatidae,Aix
Aix,Aix galericulata
Aix,Aix sponsa
Anatidae,Anas
Anas,Anas acuta
Anas,Anas bahamensis
Anas,Anas castanea
Anas,Anas crecca
Anas,Anas diazi
Anas,Anas erythrorhyncha
Anas,Anas flavirostris
Anas,Anas fulvigula
Anas,Anas georgica
Anas,Anas gracilis
Anas,Anas platyrhynchos
Anas,Anas poecilorhyncha
Anas,Anas rubripes
Anas,Anas superciliosa
Anas,Anas undulata
Anas,Anas zonorhyncha
Anatidae,Aythya
Aythya,Aythya affinis
Aythya,Aythya americana
Aythya,Aythya australis
Aythya,Aythya collaris
Aythya,Aythya ferina
Aythya,Aythya fuligula
Aythya,Aythya marila
Aythya,Aythya novaeseelandiae
Aythya,Aythya nyroca
Aythya,Aythya valisineria
Anatidae,Cygnus
Cygnus,Cygnus atratus
Cygnus,Cygnus buccinator
Cygnus,Cygnus columbianus
Cygnus,Cygnus cygnus
Cygnus,Cygnus melancoryphus
Cygnus,Cygnus olor
Anatidae,Dendrocygna
Dendrocygna,Dendrocygna autumnalis
Dendrocygna,Dendrocygna bicolor
Dendrocygna,Dendrocygna javanica
Dendrocygna,Dendrocygna viduata
Anatidae,Lophonetta
Lophonetta,Lophonetta specularioides
Anatidae,Malacorhynchus
