Life,Animalia
Erythemis,Erythemis plebeja
Erythemis,Erythemis simplicicollis
Erythemis,Erythemis vesiculosa
Libellulidae,Erythrodiplax
Erythrodiplax,Erythrodiplax basifusca
Erythrodiplax,Erythrodiplax berenice
Erythrodiplax,Erythrodiplax funerea
Erythrodiplax,Erythrodiplax minuscula
Erythrodiplax,Erythrodiplax umbrata
Libellulidae,Ladona
Ladona,Ladona deplanata
Ladona,Ladona julia
Libellulidae,Lathrecista
Lathrecista,Lathrecista asiatica
Libellulidae,Leucorrhinia
Leucorrhinia,Leucorrhinia frigida
Leucorrhinia,Leucorrhinia glacialis
Leucorrhinia,Leucorrhinia hudsonica
Leucorrhinia,Leucorrhinia intacta
Leucorrhinia,Leucorrhinia proxima
Libellulidae,Libellula
Libellula,Libellula auripennis
Libellula,Libellula axilena
Libellula,Libellula comanche
Libellula,Libellula croceipennis
Libellula,Libellula cyanea
Libellula,Libellula depressa
Libellula,Libellula flavida
Libellula,Libellula forensis
Libellula,Libellula fulva
Libellula,Libellula incesta
Libellula,Libellula luctuosa
Libellula,Libellula needhami
Libellula,Libellula pulchella
Libellula,Libellula quadrimaculata
Libellula,Libellula saturata
Libellula,Libellula semifasciata
Libellula,Libellula vibrans
Libellulidae,Macrodiplax
Macrodiplax,Macrodiplax balteata
Macrodiplax,Macrodiplax cora
Libellulidae,Micrathyria
Micrathyria,Micrathyria hagenii
Libellulidae,Nannodiplax
Nannodiplax,Nannodiplax rubra
Libellulidae,Nannothemis
Nannothemis,Nannothemis bella
Libellulidae,Neurothemis
Neurothemis,Neurothemis fluctuans
Neurothemis,Neurothemis fulvia
Neurothemis,Neurothemis taiwanensis
Neurothemis,Neurothemis tullia
Libellulidae,Orthemis
Orthemis,Orthemis discolor
Orthemis,Orthemis ferruginea
Libellulidae,Orthetrum
Orthetrum,Orthetrum albistylum
Orthetrum,Orthetrum brunneum
Orthetrum,Orthetrum caledonicum
Orthetrum,Orthetrum cancellatum
Orthetrum,Orthetrum chrysis
Orthetrum,Orthetrum chrysostigma
Orthetrum,Orthetrum coerulescens
Orthetrum,Orthetrum glaucum
Orthetrum,Orthetrum julia
Orthetrum,Orthetrum luzonicum
Orthetrum,Orthetrum pruinosum
Orthetrum,Orthetrum sabina
Orthetrum,Orthetrum testaceum
Orthetrum,Orthetrum triangulare
Orthetrum,Orthetrum villosovittatum
Libellulidae,Pachydiplax
Pachydiplax,Pachydiplax longipennis
Libellulidae,Palpopleura
Palpopleura,Palpopleura lucia
Libellulidae,Paltothemis
Paltothemis,Paltothemis lineatipes
Libellulidae,Pantala
Pantala,Pantala flavescens
Pantala,Pantala hymenaea
Libellulidae,Perithemis
Perithemis,Perithemis intensa
Perithemis,Perithemis tenera
Libellulidae,Plathemis
Plathemis,Plathemis lydia
Libellulidae,Potamarcha
Potamarcha,Potamarcha congener
Libellulidae,Pseudoleon
Pseudoleon,Pseudoleon superbus
Libellulidae,Pseudothemis
Pseudothemis,Pseudothemis zonata
Libellulidae,Rhyothemis
Rhyothemis,Rhyothemis graphiptera
Rhyothemis,Rhyothemis phyllis
Rhyothemis,Rhyothemis variegata
Libellulidae,Sympetrum
Sympetrum,Sympetrum ambiguum
Sympetrum,Sympetrum corruptum
Sympetrum,Sympetrum costiferum
Sympetrum,Sympetrum danae
Sympetrum,Sympetrum flaveolum
Sympetrum,Sympetrum fonscolombii
Sympetrum,Sympetrum illotum
Sympetrum,Sympetrum internum
Sympetrum,Sympetrum meridionale
Sympetrum,Sympetrum obtrusum
Sympetrum,Sympetrum pallipes
Sympetrum,Sympetrum pedemontanum
Sympetrum,Sympetrum sanguineum
Sympetrum,Sympetrum semicinctum
Sympetrum,Sympetrum striolatum
Sympetrum,Sympetrum vicinum
Sympetrum,Sympetrum vulgatum
Libellulidae,Tholymis
Tholymis,Tholymis tillarga
Libellulidae,Tramea
Tramea,Tramea carolina
Tramea,Tramea lacerata
Tramea,Tramea onusta
Libellulidae,Trithemis
Trithemis,Trithemis annulata
Trithemis,Trithemis arteriosa
Trithemis,Trithemis aurora
Trithemis,Trithemis festiva
Trithemis,Trithemis kirbyi
Trithemis,Trithemis pallidinervis
Libellulidae,Urothemis
Urothemis,Urothemis signata
Odonata,Petaluridae
Petaluridae,Tachopteryx
Tachopteryx,Tachopteryx thoreyi
Insecta,Orthoptera
Orthoptera,Acrididae
Acrididae,Abracris
Abracris,Abracris flavolineata
Acrididae,Acanthacris
Acanthacris,Acanthacris ruficornis
Acrididae,Acrida
Acrida,Acrida cinerea
Acrida,Acrida conica
Acrida,Acrida ungarica
Acrididae,Aidemona
Aidemona,Aidemona azteca
Acrididae,Aiolopus
Aiolopus,Aiolopus strepens
Acrididae,Anacridium
Anacridium,Anacridium aegyptium
Acrididae,Camnula
Camnula,Camnula pellucida
Acrididae,Chimarocephala
Chimarocephala,Chimarocephala pacifica
Acrididae,Chorthippus
Chorthippus,Chorthippus brunneus
Acrididae,Chortophaga
Chortophaga,Chortophaga australior
Chortophaga,Chortophaga viridifasciata
Acrididae,Chrysochraon
Chrysochraon,Chrysochraon dispar
Acrididae,Dactylotum
Dactylotum,Dactylotum bicolor
Acrididae,Dichromorpha
Dichromorpha,Dichromorpha viridis
Acrididae,Dissosteira
Dissosteira,Dissosteira carolina
Acrididae,Euthystira
Euthystira,Euthystira brachyptera
Acrididae,Gomphocerippus
Gomphocerippus,Gomphocerippus rufus
Acrididae,Hesperotettix
Hesperotettix,Hesperotettix viridis
Acrididae,Leptysma
Leptysma,Leptysma marginicollis
Acrididae,Locusta
Locusta,Locusta migratoria
Acrididae,Melanoplus
Melanoplus,Melanoplus bivittatus
Melanoplus,Melanoplus differentialis
Melanoplus,Melanoplus femurrubrum
Melanoplus,Melanoplus punctulatus
Acrididae,Mermiria
Mermiria,Mermiria bivittata
Acrididae,Oedipoda
Oedipoda,Oedipoda caerulescens
Acrididae,Omocestus
Omocestus,Omocestus rufipes
Omocestus,Omocestus viridulus
Acrididae,Pezotettix
Pezotettix,Pezotettix giornae
Acrididae,Phaulacridium
Phaulacridium,Phaulacridium marginale
Phaulacridium,Phaulacridium vittatum
Acrididae,Pseudochorthippus
Pseudochorthippus,Pseudochorthippus curtipennis
Pseudochorthippus,Pseudochorthippus parallelus
Acrididae,Schistocerca
Schistocerca,Schistocerca americana
Schistocerca,Schistocerca lineata
Schistocerca,Schistocerca nitens
Schistocerca,Schistocerca obscura
Acrididae,Stethophyma
Stethophyma,Stethophyma grossum
Acrididae,Syrbula
Syrbula,Syrbula admirabilis
Acrididae,Trimerotropis
Trimerotropis,Trimerotropis maritima
Trimerotropis,Trimerotropis pallidipennis
Trimerotropis,Trimerotropis verruculata
Acrididae,Valanga
Valanga,Valanga irregularis
Valanga,Valanga nigricornis
Acrididae,Xenocatantops
Xenocatantops,Xenocatantops humilis
Orthoptera,Anostostomatidae
Anostostomatidae,Hemideina
Hemideina,Hemideina crassidens
Hemideina,Hemideina thoracica
Orthoptera,Rhaphidophoridae
Rhaphidophoridae,Tachycines
Tachycines,Tachycines asynamorus
Insecta,Phasmida
Phasmida,Diapheromeridae
Diapheromeridae,Diapheromera
Diapheromera,Diapheromera femorata
Diapheromeridae,Megaphasma
Megaphasma,Megaphasma denticrus
Arthropoda,Malacostraca
Malacostraca,Decapoda
Decapoda,Astacidae
Astacidae,Pacifastacus
Pacifastacus,Pacifastacus leniusculus
Decapoda,Cambaridae
Cambaridae,Faxonius
Faxonius,Faxonius virilis
Cambaridae,Procambarus
Procambarus,Procambarus clarkii
Decapoda,Gecarcinidae
Gecarcinidae,Cardisoma
Cardisoma,Cardisoma guanhumi
Decapoda,Geryonidae
Geryonidae,Ovalipes
Ovalipes,Ovalipes ocellatus
Decapoda,Nephropidae
Nephropidae,Homarus
Homarus,Homarus americanus
Decapoda,Ocypodidae
Ocypodidae,Leptuca
Leptuca,Leptuca crenulata
Leptuca,Leptuca pugilator
Ocypodidae,Minuca
Minuca,Minuca pugnax
Ocypodidae,Ocypode
Ocypode,Ocypode ceratophthalmus
Ocypode,Ocypode gaudichaudii
Ocypode,Ocypode quadrata
Ocypodidae,Tubuca
Tubuca,Tubuca arcuata
Decapoda,Paguridae
Paguridae,Pagurus
Pagurus,Pagurus granosimanus
Pagurus,Pagurus samuelis
Decapoda,Palaemonidae
Palaemonidae,Palaemon
Palaemon,Palaemon affinis
Decapoda,Palinuridae
Palinuridae,Panulirus
Panulirus,Panulirus argus
Panulirus,Panulirus interruptus
Decapoda,Plagusiidae
Plagusiidae,Guinusia
Guinusia,Guinusia chabrus
Decapoda,Varunidae
Varunidae,Hemigrapsus
Hemigrapsus,Hemigrapsus nudus
Hemigrapsus,Hemigrapsus oregonensis
Hemigrapsus,Hemigrapsus sanguineus
Malacostraca,Isopoda
Isopoda,Ligiidae
Ligiidae,Ligia
Ligia,Ligia exotica
Ligia,Ligia occidentalis
Isopoda,Oniscidae
Oniscidae,Oniscus
Oniscus,Oniscus asellus
Isopoda,Philosciidae
Philosciidae,Philoscia
Philoscia,Philoscia muscorum
Isopoda,Trachelipodidae
Trachelipodidae,Trachelipus
Trachelipus,Trachelipus rathkii
Animalia,Chordata
Chordata,Actinopterygii
Actinopterygii,Anguilliformes
Anguilliformes,Anguillidae
Anguillidae,Anguilla
Anguilla,Anguilla rostrata
Actinopterygii,Cypriniformes
Cypriniformes,Catostomidae
Catostomidae,Catostomus
Catostomus,Catostomus commersonii
Actinopterygii,Cyprinodontiformes
Cyprinodontiformes,Fundulidae
Fundulidae,Fundulus
Fundulus,Fundulus diaphanus
Fundulus,Fundulus heteroclitus
Fundulus,Fundulus notatus
Actinopterygii,Perciformes
Perciformes,Centrarchidae
Centrarchidae,Ambloplites
Ambloplites,Ambloplites rupestris
Centrarchidae,Lepomis
Lepomis,Lepomis auritus
Lepomis,Lepomis cyanellus
Lepomis,Lepomis gibbosus
Lepomis,Lepomis gulosus
Lepomis,Lepomis macrochirus
Lepomis,Lepomis megalotis
Lepomis,Lepomis microlophus
Centrarchidae,Micropterus
Micropterus,Micropterus dolomieu
Micropterus,Micropterus salmoides
Centrarchidae,Pomoxis
Pomoxis,Pomoxis annularis
Pomoxis,Pomoxis nigromaculatus
Perciformes,Cheilodactylidae
Cheilodactylidae,Cheilodactylus
Cheilodactylus,Cheilodactylus fuscus
Cheilodactylus,Cheilodactylus nigripes
Cheilodactylus,Cheilodactylus vestitus
Perciformes,Cichlidae
Cichlidae,Herichthys
Herichthys,Herichthys cyanoguttatus
Cichlidae,Mayaheros
Mayaheros,Mayaheros urophthalmus
Cichlidae,Oreochromis
Oreochromis,Oreochromis mossambicus
Oreochromis,Oreochromis niloticus
Perciformes,Cirrhitidae
Cirrhitidae,Cirrhitichthys
Cirrhitichthys,Cirrhitichthys aprinus
Perciformes,Kyphosidae
Kyphosidae,Atypichthys
Atypichthys,Atypichthys strigatus
Kyphosidae,Microcanthus
Microcanthus,Microcanthus strigatus
Kyphosidae,Scorpis
Scorpis,Scorpis lineolata
Kyphosidae,Tilodon
Tilodon,Tilodon sexfasciatus
Perciformes,Labridae
Labridae,Achoerodus
Achoerodus,Achoerodus viridis
Labridae,Bodianus
Bodianus,Bodianus diplotaenia
Labridae,Coris
Coris,Coris julis
Labridae,Eupetrichthys
Eupetrichthys,Eupetrichthys angustipes
Labridae,Halichoeres
Halichoeres,Halichoeres bivittatus
Labridae,Labroides
Labroides,Labroides dimidiatus
Labridae,Notolabrus
Notolabrus,Notolabrus gymnogenis
Labridae,Ophthalmolepis
Ophthalmolepis,Ophthalmolepis lineolata
Labridae,Pictilabrus
Pictilabrus,Pictilabrus laticlavius
Labridae,Pseudolabrus
Pseudolabrus,Pseudolabrus guentheri
Labridae,Thalassoma
Thalassoma,Thalassoma bifasciatum
Thalassoma,Thalassoma hardwicke
Thalassoma,Thalassoma lucasanum
Thalassoma,Thalassoma lunare
Thalassoma,Thalassoma pavo
Perciformes,Monodactylidae
Monodactylidae,Schuettea
Schuettea,Schuettea scalaripinnis
Perciformes,Percidae
Percidae,Etheostoma
Etheostoma,Etheostoma caeruleum
Percidae,Perca
Perca,Perca flavescens
Perca,Perca fluviatilis
Percidae,Sander
Sander,Sander vitreus
Perciformes,Plesiopidae
Plesiopidae,Trachinops
Trachinops,Trachinops taeniatus
Perciformes,Scaridae
Scaridae,Scarus
Scarus,Scarus ghobban
Scaridae,Sparisoma
Sparisoma,Sparisoma aurofrenatum
Sparisoma,Sparisoma viride
Perciformes,Sparidae
Sparidae,Acanthopagrus
Acanthopagrus,Acanthopagrus australis
Sparidae,Archosargus
Archosargus,Archosargus probatocephalus
Sparidae,Chrysophrys
Chrysophrys,Chrysophrys auratus
Sparidae,Diplodus
Diplodus,Diplodus sargus
Diplodus,Diplodus vulgaris
Sparidae,Lagodon
Lagodon,Lagodon rhomboides
Sparidae,Oblada
Oblada,Oblada melanura
Sparidae,Sarpa
Sarpa,Sarpa salpa
Perciformes,Zanclidae
Zanclidae,Zanclus
Zanclus,Zanclus cornutus
Actinopterygii,Scorpaeniformes
Scorpaeniformes,Scorpaenidae
Scorpaenidae,Pterois
Pterois,Pterois volitans
Scorpaenidae,Scorpaena
Scorpaena,Scorpaena jacksoniensis
Actinopterygii,Siluriformes
Siluriformes,Ariidae
Ariidae,Ariopsis
Ariopsis,Ariopsis felis
Siluriformes,Plotosidae
Plotosidae,Plotosus
Plotosus,Plotosus lineatus
Actinopterygii,Syngnathiformes
Syngnathiformes,Aulostomidae
Aulostomidae,Aulostomus
Aulostomus,Aulostomus chinensis
Aulostomus,Aulostomus maculatus
Actinopterygii,Tetraodontiformes
Tetraodontiformes,Aracanidae
Aracanidae,Anoplocapros
Anoplocapros,Anoplocapros inermis
Tetraodontiformes,Monacanthidae
Monacanthidae,Brachaluteres
Brachaluteres,Brachaluteres jacksonianus
Monacanthidae,Meuschenia
Meuschenia,Meuschenia freycineti
Meuschenia,Meuschenia trachylepis
Monacanthidae,Monacanthus
Monacanthus,Monacanthus chinensis
Tetraodontiformes,Ostraciidae
Ostraciidae,Lactophrys
Lactophrys,Lactophrys triqueter
Ostraciidae,Ostracion
Ostracion,Ostracion cubicus
Ostracion,Ostracion meleagris
Chordata,Amphibia
Amphibia,Anura
Anura,Bufonidae
Bufonidae,Anaxyrus
Anaxyrus,Anaxyrus americanus
Anaxyrus,Anaxyrus boreas
Anaxyrus,Anaxyrus cognatus
Anaxyrus,Anaxyrus fowleri
Anaxyrus,Anaxyrus punctatus
Anaxyrus,Anaxyrus quercicus
Anaxyrus,Anaxyrus speciosus
Anaxyrus,Anaxyrus terrestris
Anaxyrus,Anaxyrus woodhousii
Bufonidae,Bufo
Bufo,Bufo bankorensis
Bufo,Bufo bufo
Bufo,Bufo gargarizans
Bufo,Bufo spinosus
Bufonidae,Bufotes
Bufotes,Bufotes balearicus
Bufotes,Bufotes sitibundus
Bufotes,Bufotes viridis
Bufonidae,Duttaphrynus
Duttaphrynus,Duttaphrynus melanostictus
Bufonidae,Epidalea
Epidalea,Epidalea calamita
Bufonidae,Incilius
Incilius,Incilius alvarius
Incilius,Incilius nebulifer
Incilius,Incilius valliceps
Bufonidae,Phrynoidis
Phrynoidis,Phrynoidis asper
Bufonidae,Rhaebo
Rhaebo,Rhaebo haematiticus
Bufonidae,Rhinella
Rhinella,Rhinella arenarum
Rhinella,Rhinella diptycha
Rhinella,Rhinella horribilis
Rhinella,Rhinella margaritifera
Rhinella,Rhinella marina
Bufonidae,Sclerophrys
Sclerophrys,Sclerophrys capensis
Sclerophrys,Sclerophrys gutturalis
Sclerophrys,Sclerophrys pantherina
Anura,Eleutherodactylidae
Eleutherodactylidae,Eleutherodactylus
Eleutherodactylus,Eleutherodactylus cystignathoides
Eleutherodactylus,Eleutherodactylus planirostris
Anura,Hylidae
Hylidae,Acris
Acris,Acris blanchardi
Acris,Acris crepitans
Acris,Acris gryllus
Hylidae,Boana
Boana,Boana rosenbergi
Hylidae,Hyla
Hyla,Hyla arborea
Hyla,Hyla arenicolor
Hyla,Hyla chrysoscelis
Hyla,Hyla cinerea
Hyla,Hyla eximia
Hyla,Hyla femoralis
Hyla,Hyla gratiosa
Hyla,Hyla intermedia
Hyla,Hyla japonica
Hyla,Hyla meridionalis
Hyla,Hyla squirella
Hyla,Hyla versicolor
Hylidae,Osteopilus
Osteopilus,Osteopilus septentrionalis
Hylidae,Pseudacris
Pseudacris,Pseudacris cadaverina
Pseudacris,Pseudacris crucifer
Pseudacris,Pseudacris hypochondriaca
Pseudacris,Pseudacris maculata
Pseudacris,Pseudacris regilla
Pseudacris,Pseudacris sierra
Hylidae,Scinax
Scinax,Scinax ruber
Hylidae,Smilisca
Smilisca,Smilisca baudinii
Smilisca,Smilisca phaeota
Hylidae,Trachycephalus
Trachycephalus,Trachycephalus typhonius
Anura,Hyperoliidae
Hyperoliidae,Hyperolius
Hyperolius,Hyperolius marmoratus
Anura,Pelodryadidae
Pelodryadidae,Litoria
Litoria,Litoria ewingii
Litoria,Litoria fallax
Litoria,Litoria peronii
Pelodryadidae,Ranoidea
Ranoidea,Ranoidea caerulea
Ranoidea,Ranoidea moorei
Anura,Pipidae
Pipidae,Xenopus
Xenopus,Xenopus laevis
Amphibia,Caudata
Caudata,Plethodontidae
Plethodontidae,Aneides
Aneides,Aneides aeneus
Aneides,Aneides flavipunctatus
Aneides,Aneides lugubris
Plethodontidae,Batrachoseps
Batrachoseps,Batrachoseps attenuatus
Batrachoseps,Batrachoseps major
Batrachoseps,Batrachoseps nigriventris
Plethodontidae,Desmognathus
Desmognathus,Desmognathus conanti
Desmognathus,Desmognathus fuscus
Desmognathus,Desmognathus monticola
Desmognathus,Desmognathus ochrophaeus
Desmognathus,Desmognathus quadramaculatus
Plethodontidae,Ensatina
Ensatina,Ensatina eschscholtzii
Plethodontidae,Eurycea
Eurycea,Eurycea bislineata
Eurycea,Eurycea cirrigera
Eurycea,Eurycea longicauda
Eurycea,Eurycea lucifuga
Eurycea,Eurycea wilderae
Plethodontidae,Gyrinophilus
Gyrinophilus,Gyrinophilus porphyriticus
Plethodontidae,Hemidactylium
Hemidactylium,Hemidactylium scutatum
Plethodontidae,Plethodon
Plethodon,Plethodon albagula
Plethodon,Plethodon cinereus
Plethodon,Plethodon cylindraceus
Plethodon,Plethodon dorsalis
Plethodon,Plethodon glutinosus
Plethodon,Plethodon serratus
Plethodon,Plethodon vehiculum
Plethodontidae,Pseudotriton
Pseudotriton,Pseudotriton ruber
Chordata,Aves
Aves,Accipitriformes
Accipitriformes,Pandionidae
Pandionidae,Pandion
Pandion,Pandion haliaetus
Accipitriformes,Sagittariidae
Sagittariidae,Sagittarius
Sagittarius,Sagittarius serpentarius
Aves,Anseriformes
Anseriformes,Anatidae
Anatidae,Aix
Aix,Aix galericulata
Aix,Aix sponsa
Anatidae,Alopochen
Alopochen,Alopochen aegyptiaca
Anatidae,Amazonetta
Amazonetta,Amazonetta brasiliensis
Anatidae,Anas
Anas,Anas acuta
Anas,Anas bahamensis
Anas,Anas castanea
Anas,Anas crecca
Anas,Anas diazi
Anas,Anas erythrorhyncha
Anas,Anas flavirostris
Anas,Anas fulvigula
Anas,Anas georgica
Anas,Anas gracilis
Anas,Anas platyrhynchos
Anas,Anas poecilorhyncha
Anas,Anas rubripes
Anas,Anas superciliosa
Anas,Anas undulata
Anas,Anas zonorhyncha
Anatidae,Anser
Anser,Anser albifrons
Anser,Anser anser
Anser,Anser brachyrhynchus
Anser,Anser caerulescens
Anser,Anser cygnoides
Anser,Anser fabalis
Anser,Anser indicus
Anser,Anser rossii
Anatidae,Aythya
Aythya,Aythya affinis
Aythya,Aythya americana
Aythya,Aythya australis
Aythya,Aythya collaris
Aythya,Aythya ferina
Aythya,Aythya fuligula
Aythya,Aythya marila
Aythya,Aythya novaeseelandiae
Aythya,Aythya nyroca
Aythya,Aythya valisineria
Anatidae,Branta
Branta,Branta bernicla
Branta,Branta canadensis
Branta,Branta hutchinsii
Branta,Branta leucopsis
Branta,Branta sandvicensis
Anatidae,Bucephala
Bucephala,Bucephala albeola
Bucephala,Bucephala clangula
Bucephala,Bucephala islandica
Anatidae,Cairina
Cairina,Cairina moschata
Anatidae,Cereopsis
Cereopsis,Cereopsis novaehollandiae
Anatidae,Chenonetta
Chenonetta,Chenonetta jubata
Anatidae,Chloephaga
Chloephaga,Chloephaga picta
Anatidae,Clangula
Clangula,Clangula hyemalis
Anatidae,Coscoroba
Coscoroba,Coscoroba coscoroba
Anatidae,Cygnus
Cygnus,Cygnus atratus
Cygnus,Cygnus buccinator
Cygnus,Cygnus columbianus
Cygnus,Cygnus cygnus
Cygnus,Cygnus melancoryphus
Cygnus,Cygnus olor
Anatidae,Dendrocygna
Dendrocygna,Dendrocygna autumnalis
Dendrocygna,Dendrocygna bicolor
Dendrocygna,Dendrocygna javanica
Dendrocygna,Dendrocygna viduata
Anatidae,Histrionicus
Histrionicus,Histrionicus histrionicus
Anatidae,Lophodytes
Lophodytes,Lophodytes cucullatus
Anatidae,Lophonetta
Lophonetta,Lophonetta specularioides
Anatidae,Malacorhynchus
Malacorhynchus,Malacorhynchus membranaceus
Anatidae,Mareca
Mareca,Mareca americana
Mareca,Mareca penelope
Mareca,Mareca strepera
Anatidae,Melanitta
Melanitta,Melanitta americana
Melanitta,Melanitta deglandi
Melanitta,Melanitta perspicillata
Anatidae,Mergellus
Mergellus,Mergellus albellus
Anatidae,Mergus
Mergus,Mergus merganser
Mergus,Mergus serrator
Anatidae,Netta
Netta,Netta peposaca
Netta,Netta rufina
Anatidae,Oxyura
Oxyura,Oxyura jamaicensis
Anatidae,Plectropterus
Plectropterus,Plectropterus gambensis
Anatidae,Sarkidiornis
Sarkidiornis,Sarkidiornis melanotos
Anatidae,Somateria
Somateria,Somateria mollissima
Anatidae,Spatula
Spatula,Spatula clypeata
Spatula,Spatula cyanoptera
Spatula,Spatula discors
Spatula,Spatula querquedula
Spatula,Spatula rhynchotis
Anatidae,Tadorna
Tadorna,Tadorna ferruginea
Tadorna,Tadorna tadorna
Tadorna,Tadorna tadornoides
Tadorna,Tadorna variegata
Aves,Bucerotiformes
Bucerotiformes,Bucerotidae
Bucerotidae,Anthracoceros
Anthracoceros,Anthracoceros albirostris
Bucerotidae,Lophoceros
Lophoceros,Lophoceros alboterminatus
Lophoceros,Lophoceros nasutus
Bucerotidae,Tockus
Tockus,Tockus leucomelas
Aves,Caprimulgiformes
Caprimulgiformes,Apodidae
Apodidae,Aeronautes
Aeronautes,Aeronautes saxatalis
Apodidae,Apus
Apus,Apus apus
Apodidae,Chaetura
Chaetura,Chaetura pelagica
Chaetura,Chaetura vauxi
Caprimulgiformes,Caprimulgidae
Caprimulgidae,Caprimulgus
Caprimulgus,Caprimulgus europaeus
Caprimulgidae,Chordeiles
Chordeiles,Chordeiles acutipennis
Chordeiles,Chordeiles minor
Caprimulgidae,Nyctidromus
Nyctidromus,Nyctidromus albicollis
Caprimulgidae,Phalaenoptilus
Phalaenoptilus,Phalaenoptilus nuttallii
Caprimulgiformes,Podargidae
Podargidae,Podargus
Podargus,Podargus strigoides
Aves,Casuariiformes
Casuariiformes,Casuariidae
Casuariidae,Dromaius
Dromaius,Dromaius novaehollandiae
Aves,Charadriiformes
Charadriiformes,Alcidae
Alcidae,Alca
Alca,Alca torda
Alcidae,Brachyramphus
Brachyramphus,Brachyramphus marmoratus
Alcidae,Cepphus
Cepphus,Cepphus columba
Cepphus,Cepphus grylle
Alcidae,Cerorhinca
Cerorhinca,Cerorhinca monocerata
Alcidae,Fratercula
Fratercula,Fratercula arctica
Alcidae,Uria
Uria,Uria aalge
Charadriiformes,Burhinidae
Burhinidae,Burhinus
Burhinus,Burhinus bistriatus
Burhinus,Burhinus capensis
Burhinus,Burhinus grallarius
Burhinus,Burhinus vermiculatus
Charadriiformes,Charadriidae
Charadriidae,Charadrius
Charadrius,Charadrius alexandrinus
Charadrius,Charadrius bicinctus
Charadrius,Charadrius collaris
Charadrius,Charadrius dubius
Charadrius,Charadrius hiaticula
Charadrius,Charadrius leschenaultii
Charadrius,Charadrius marginatus
Charadrius,Charadrius melodus
Charadrius,Charadrius mongolus
Charadrius,Charadrius nivosus
Charadrius,Charadrius obscurus
Charadrius,Charadrius pecuarius
Charadrius,Charadrius ruficapillus
Charadrius,Charadrius semipalmatus
Charadrius,Charadrius tricollaris
Charadrius,Charadrius vociferus
Charadrius,Charadrius wilsonia
Charadriidae,Elseyornis
Elseyornis,Elseyornis melanops
Charadriidae,Pluvialis
Pluvialis,Pluvialis apricaria
Pluvialis,Pluvialis dominica
Pluvialis,Pluvialis fulva
Pluvialis,Pluvialis squatarola
Charadriidae,Vanellus
Vanellus,Vanellus armatus
Vanellus,Vanellus chilensis
Vanellus,Vanellus coronatus
Vanellus,Vanellus indicus
Vanellus,Vanellus miles
Vanellus,Vanellus senegallus
Vanellus,Vanellus spinosus
Vanellus,Vanellus vanellus
Charadriiformes,Glareolidae
Glareolidae,Glareola
Glareola,Glareola pratincola
Charadriiformes,Haematopodidae
Haematopodidae,Haematopus
Haematopus,Haematopus bachmani
Haematopus,Haematopus finschi
Haematopus,Haematopus fuliginosus
Haematopus,Haematopus longirostris
Haematopus,Haematopus moquini
Haematopus,Haematopus ostralegus
Haematopus,Haematopus palliatus
Haematopus,Haematopus unicolor
Charadriiformes,Jacanidae
Jacanidae,Actophilornis
Actophilornis,Actophilornis africanus
Jacanidae,Hydrophasianus
Hydrophasianus,Hydrophasianus chirurgus
Jacanidae,Irediparra
Irediparra,Irediparra gallinacea
Jacanidae,Jacana
Jacana,Jacana jacana
Jacana,Jacana spinosa
Charadriiformes,Recurvirostridae
Recurvirostridae,Himantopus
Himantopus,Himantopus himantopus
Himantopus,Himantopus leucocephalus
Himantopus,Himantopus mexicanus
Recurvirostridae,Recurvirostra
Recurvirostra,Recurvirostra americana
Recurvirostra,Recurvirostra avosetta
Charadriiformes,Rostratulidae
Rostratulidae,Rostratula
Rostratula,Rostratula benghalensis
Charadriiformes,Stercorariidae
Stercorariidae,Stercorarius
Stercorarius,Stercorarius parasiticus
Aves,Ciconiiformes
Ciconiiformes,Ciconiidae
Ciconiidae,Anastomus
Anastomus,Anastomus oscitans
Ciconiidae,Ciconia
Ciconia,Ciconia ciconia
Ciconia,Ciconia episcopus
Ciconia,Ciconia maguari
Ciconia,Ciconia nigra
Ciconiidae,Jabiru
Jabiru,Jabiru mycteria
Ciconiidae,Leptoptilos
Leptoptilos,Leptoptilos crumenifer
Ciconiidae,Mycteria
Mycteria,Mycteria americana
Mycteria,Mycteria ibis
Mycteria,Mycteria leucocephala
Aves,Columbiformes
Columbiformes,Columbidae
Columbidae,Chalcophaps
Chalcophaps,Chalcophaps indica
Columbidae,Columba
Columba,Columba guinea
Columba,Columba livia
Columba,Columba oenas
Columba,Columba palumbus
Columbidae,Columbina
Columbina,Columbina inca
Columbina,Columbina passerina
Columbina,Columbina picui
Columbina,Columbina talpacoti
Columbidae,Geopelia
Geopelia,Geopelia humeralis
Geopelia,Geopelia placida
Geopelia,Geopelia striata
Columbidae,Hemiphaga
Hemiphaga,Hemiphaga novaeseelandiae
Columbidae,Leptotila
Leptotila,Leptotila verreauxi
Columbidae,Ocyphaps
Ocyphaps,Ocyphaps lophotes
Columbidae,Patagioenas
Patagioenas,Patagioenas cayennensis
Patagioenas,Patagioenas fasciata
Patagioenas,Patagioenas flavirostris
Patagioenas,Patagioenas leucocephala
Patagioenas,Patagioenas maculosa
Patagioenas,Patagioenas picazuro
Columbidae,Phaps
Phaps,Phaps chalcoptera
Columbidae,Streptopelia
Streptopelia,Streptopelia capicola
Streptopelia,Streptopelia chinensis
Streptopelia,Streptopelia decaocto
Streptopelia,Streptopelia orientalis
Streptopelia,Streptopelia semitorquata
Streptopelia,Streptopelia senegalensis
