Life,Animalia
Neurothemis,Neurothemis tullia
Libellulidae,Orthemis
Orthemis,Orthemis discolor
Libellulidae,Orthetrum
Orthetrum,Orthetrum albistylum
Orthetrum,Orthetrum caledonicum
Orthetrum,Orthetrum cancellatum
Orthetrum,Orthetrum chrysis
Orthetrum,Orthetrum glaucum
Orthetrum,Orthetrum luzonicum
Orthetrum,Orthetrum sabina
Libellulidae,Pachydiplax
Pachydiplax,Pachydiplax longipennis
Libellulidae,Palpopleura
Palpopleura,Palpopleura lucia
Libellulidae,Pantala
Pantala,Pantala flavescens
Libellulidae,Perithemis
Perithemis,Perithemis tenera
Libellulidae,Plathemis
Plathemis,Plathemis lydia
Libellulidae,Pseudoleon
Pseudoleon,Pseudoleon superbus
Libellulidae,Rhyothemis
Rhyothemis,Rhyothemis graphiptera
Libellulidae,Sympetrum
Sympetrum,Sympetrum ambiguum
Sympetrum,Sympetrum fonscolombii
Sympetrum,Sympetrum internum
Sympetrum,Sympetrum obtrusum
Sympetrum,Sympetrum pallipes
Sympetrum,Sympetrum semicinctum
Sympetrum,Sympetrum striolatum
Sympetrum,Sympetrum vicinum
Sympetrum,Sympetrum vulgatum
Libellulidae,Tholymis
Tholymis,Tholymis tillarga
Libellulidae,Tramea
Tramea,Tramea carolina
Tramea,Tramea lacerata
Libellulidae,Trithemis
Trithemis,Trithemis arteriosa
Trithemis,Trithemis aurora
Trithemis,Trithemis kirbyi
Libellulidae,Urothemis
Urothemis,Urothemis signata
Odonata,Macromiidae
Macromiidae,Didymops
Didymops,Didymops transversa
Macromiidae,Macromia
Macromia,Macromia taeniolata
Odonata,Platycnemididae
Platycnemididae,Platycnemis
Platycnemis,Platycnemis pennipes
Insecta,Orthoptera
Orthoptera,Acrididae
Acrididae,Abracris
Abracris,Abracris flavolineata
Acrididae,Acrida
Acrida,Acrida conica
Acrididae,Aiolopus
Aiolopus,Aiolopus strepens
Acrididae,Anacridium
Anacridium,Anacridium aegyptium
Acrididae,Camnula
Camnula,Camnula pellucida
Acrididae,Chorthippus
Chorthippus,Chorthippus brunneus
Acrididae,Chortophaga
Chortophaga,Chortophaga australior
Acrididae,Chrysochraon
Chrysochraon,Chrysochraon dispar
Acrididae,Dactylotum
Dactylotum,Dactylotum bicolor
Acrididae,Dichromorpha
Dichromorpha,Dichromorpha viridis
Acrididae,Dissosteira
Dissosteira,Dissosteira carolina
Acrididae,Euthystira
Euthystira,Euthystira brachyptera
Acrididae,Gomphocerippus
Gomphocerippus,Gomphocerippus rufus
Acrididae,Hesperotettix
Hesperotettix,Hesperotettix viridis
Acrididae,Leptysma
Leptysma,Leptysma marginicollis
Acrididae,Locusta
Locusta,Locusta migratoria
Acrididae,Melanoplus
Melanoplus,Melanoplus bivittatus
Melanoplus,Melanoplus punctulatus
Acrididae,Mermiria
Mermiria,Mermiria bivittata
Acrididae,Omocestus
Omocestus,Omocestus viridulus
Acrididae,Phaulacridium
Phaulacridium,Phaulacridium marginale
Acrididae,Pseudochorthippus
Pseudochorthippus,Pseudochorthippus parallelus
Acrididae,Schistocerca
Schistocerca,Schistocerca americana
Schistocerca,Schistocerca nitens
Acrididae,Stethophyma
Stethophyma,Stethophyma grossum
Acrididae,Syrbula
Syrbula,Syrbula admirabilis
Acrididae,Trimerotropis
Trimerotropis,Trimerotropis pallidipennis
Acrididae,Valanga
Valanga,Valanga irregularis
Orthoptera,Anostostomatidae
Anostostomatidae,Hemideina
Hemideina,Hemideina thoracica
Orthoptera,Gryllidae
Gryllidae,Gryllus
Gryllus,Gryllus bimaculatus
Gryllidae,Hapithus
Hapithus,Hapithus saltator
Gryllidae,Neoxabea
Neoxabea,Neoxabea bipunctata
Gryllidae,Nisitrus
Nisitrus,Nisitrus vittatus
Gryllidae,Oecanthus
Oecanthus,Oecanthus nigricornis
Gryllidae,Velarifictorus
Velarifictorus,Velarifictorus micado
Orthoptera,Pyrgomorphidae
Pyrgomorphidae,Dictyophorus
Dictyophorus,Dictyophorus spumans
Orthoptera,Romaleidae
Romaleidae,Romalea
Romalea,Romalea microptera
Romaleidae,Taeniopoda
Taeniopoda,Taeniopoda eques
Romaleidae,Tropidacris
Tropidacris,Tropidacris collaris
Orthoptera,Tettigoniidae
Tettigoniidae,Anabrus
Anabrus,Anabrus simplex
Tettigoniidae,Caedicia
Caedicia,Caedicia simplex
Tettigoniidae,Conocephalus
Conocephalus,Conocephalus brevipennis
Conocephalus,Conocephalus fasciatus
Tettigoniidae,Decticus
Decticus,Decticus verrucivorus
Tettigoniidae,Leptophyes
Leptophyes,Leptophyes punctatissima
Tettigoniidae,Meconema
Meconema,Meconema meridionale
Tettigoniidae,Microcentrum
Microcentrum,Microcentrum rhombifolium
Tettigoniidae,Neoconocephalus
Neoconocephalus,Neoconocephalus triops
Tettigoniidae,Orchelimum
Orchelimum,Orchelimum nigripes
Tettigoniidae,Phaneroptera
Phaneroptera,Phaneroptera falcata
Tettigoniidae,Pholidoptera
Pholidoptera,Pholidoptera griseoaptera
Tettigoniidae,Roeseliana
Roeseliana,Roeseliana roeselii
Tettigoniidae,Ruspolia
Ruspolia,Ruspolia nitidula
Tettigoniidae,Scudderia
Scudderia,Scudderia furcata
Scudderia,Scudderia septentrionalis
Tettigoniidae,Stilpnochlora
Stilpnochlora,Stilpnochlora couloniana
Tettigoniidae,Tessellana
Tessellana,Tessellana tessellata
Tettigoniidae,Tettigonia
Tettigonia,Tettigonia viridissima
Insecta,Phasmida
Phasmida,Diapheromeridae
Diapheromeridae,Diapheromera
Diapheromera,Diapheromera femorata
Phasmida,Pseudophasmatidae
Pseudophasmatidae,Anisomorpha
Anisomorpha,Anisomorpha buprestoides
Insecta,Psocodea
Psocodea,Psocidae
Psocidae,Cerastipsocus
Cerastipsocus,Cerastipsocus venosus
Insecta,Zygentoma
Zygentoma,Lepismatidae
Lepismatidae,Ctenolepisma
Ctenolepisma,Ctenolepisma lineata
Lepismatidae,Lepisma
Lepisma,Lepisma saccharina
Arthropoda,Malacostraca
Malacostraca,Decapoda
Decapoda,Astacidae
Astacidae,Pacifastacus
Pacifastacus,Pacifastacus leniusculus
Decapoda,Cambaridae
Cambaridae,Procambarus
Procambarus,Procambarus clarkii
Decapoda,Cancridae
Cancridae,Cancer
Cancer,Cancer borealis
Cancer,Cancer irroratus
Cancridae,Romaleon
Romaleon,Romaleon antennarium
Decapoda,Carcinidae
Carcinidae,Carcinus
Carcinus,Carcinus maenas
Decapoda,Coenobitidae
Coenobitidae,Coenobita
Coenobita,Coenobita clypeatus
Decapoda,Epialtidae
Epialtidae,Pugettia
Pugettia,Pugettia producta
Decapoda,Grapsidae
Grapsidae,Grapsus
Grapsus,Grapsus grapsus
Grapsidae,Leptograpsus
Leptograpsus,Leptograpsus variegatus
Grapsidae,Pachygrapsus
Pachygrapsus,Pachygrapsus marmoratus
Decapoda,Hippidae
Hippidae,Emerita
Emerita,Emerita talpoida
Decapoda,Nephropidae
Nephropidae,Homarus
Homarus,Homarus americanus
Decapoda,Ocypodidae
Ocypodidae,Leptuca
Leptuca,Leptuca pugilator
Ocypodidae,Minuca
Minuca,Minuca pugnax
Ocypodidae,Ocypode
Ocypode,Ocypode ceratophthalmus
Decapoda,Paguridae
Paguridae,Pagurus
Pagurus,Pagurus samuelis
Decapoda,Palinuridae
Palinuridae,Panulirus
Panulirus,Panulirus argus
Decapoda,Stenopodidae
Stenopodidae,Stenopus
Stenopus,Stenopus hispidus
Decapoda,Varunidae
Varunidae,Hemigrapsus
Hemigrapsus,Hemigrapsus nudus
Malacostraca,Isopoda
Isopoda,Armadillidiidae
Armadillidiidae,Armadillidium
Armadillidium,Armadillidium nasatum
Isopoda,Ligiidae
Ligiidae,Ligia
Ligia,Ligia occidentalis
Isopoda,Philosciidae
Philosciidae,Philoscia
Philoscia,Philoscia muscorum
Isopoda,Porcellionidae
Porcellionidae,Porcellio
Porcellio,Porcellio scaber
Porcellio,Porcellio spinicornis
Arthropoda,Merostomata
Merostomata,Xiphosurida
Xiphosurida,Limulidae
Limulidae,Limulus
Limulus,Limulus polyphemus
Animalia,Chordata
Chordata,Actinopterygii
Actinopterygii,Anguilliformes
Anguilliformes,Anguillidae
Anguillidae,Anguilla
Anguilla,Anguilla rostrata
Anguilliformes,Muraenidae
Muraenidae,Gymnothorax
Gymnothorax,Gymnothorax prasinus
Actinopterygii,Cypriniformes
Cypriniformes,Cyprinidae
Cyprinidae,Campostoma
Campostoma,Campostoma anomalum
Cyprinidae,Cyprinus
Cyprinus,Cyprinus carpio
Cyprinidae,Luxilus
Luxilus,Luxilus cornutus
Cyprinidae,Notemigonus
Notemigonus,Notemigonus crysoleucas
Cyprinidae,Pimephales
Pimephales,Pimephales notatus
Cyprinidae,Squalius
Squalius,Squalius cephalus
Actinopterygii,Cyprinodontiformes
Cyprinodontiformes,Cyprinodontidae
Cyprinodontidae,Cyprinodon
Cyprinodon,Cyprinodon variegatus
Cyprinodontiformes,Fundulidae
Fundulidae,Fundulus
Fundulus,Fundulus notatus
Cyprinodontiformes,Poeciliidae
Poeciliidae,Gambusia
Gambusia,Gambusia holbrooki
Actinopterygii,Elopiformes
Elopiformes,Megalopidae
Megalopidae,Megalops
Megalops,Megalops atlanticus
Actinopterygii,Esociformes
Esociformes,Esocidae
Esocidae,Esox
Esox,Esox niger
Actinopterygii,Gasterosteiformes
Gasterosteiformes,Gasterosteidae
Gasterosteidae,Gasterosteus
Gasterosteus,Gasterosteus aculeatus
Actinopterygii,Lepisosteiformes
Lepisosteiformes,Lepisosteidae
Lepisosteidae,Lepisosteus
Lepisosteus,Lepisosteus oculatus
Actinopterygii,Mugiliformes
Mugiliformes,Mugilidae
Mugilidae,Mugil
Mugil,Mugil cephalus
Actinopterygii,Perciformes
Perciformes,Acanthuridae
Acanthuridae,Acanthurus
Acanthurus,Acanthurus nigrofuscus
Acanthurus,Acanthurus triostegus
Acanthuridae,Naso
Naso,Naso lituratus
Acanthuridae,Zebrasoma
Zebrasoma,Zebrasoma flavescens
Perciformes,Carangidae
Carangidae,Pseudocaranx
Pseudocaranx,Pseudocaranx georgianus
Perciformes,Centrarchidae
Centrarchidae,Ambloplites
Ambloplites,Ambloplites rupestris
Centrarchidae,Lepomis
Lepomis,Lepomis auritus
Lepomis,Lepomis gibbosus
Lepomis,Lepomis megalotis
Lepomis,Lepomis microlophus
Centrarchidae,Micropterus
Micropterus,Micropterus salmoides
Centrarchidae,Pomoxis
Pomoxis,Pomoxis nigromaculatus
Perciformes,Chaetodontidae
Chaetodontidae,Chaetodon
Chaetodon,Chaetodon auriga
Perciformes,Cheilodactylidae
Cheilodactylidae,Cheilodactylus
Cheilodactylus,Cheilodactylus nigripes
Perciformes,Cichlidae
Cichlidae,Herichthys
Herichthys,Herichthys cyanoguttatus
Cichlidae,Mayaheros
Mayaheros,Mayaheros urophthalmus
Cichlidae,Oreochromis
Oreochromis,Oreochromis niloticus
Perciformes,Dinolestidae
Dinolestidae,Dinolestes
Dinolestes,Dinolestes lewini
Perciformes,Girellidae
Girellidae,Girella
Girella,Girella nigricans
Perciformes,Haemulidae
Haemulidae,Haemulon
Haemulon,Haemulon sciurus
Perciformes,Kyphosidae
Kyphosidae,Microcanthus
Microcanthus,Microcanthus strigatus
Perciformes,Labridae
Labridae,Bodianus
Bodianus,Bodianus diplotaenia
Labridae,Coris
Coris,Coris julis
Labridae,Eupetrichthys
Eupetrichthys,Eupetrichthys angustipes
Labridae,Halichoeres
Halichoeres,Halichoeres bivittatus
Labridae,Notolabrus
Notolabrus,Notolabrus gymnogenis
Labridae,Pictilabrus
Pictilabrus,Pictilabrus laticlavius
Labridae,Pseudolabrus
Pseudolabrus,Pseudolabrus guentheri
Labridae,Thalassoma
Thalassoma,Thalassoma bifasciatum
Thalassoma,Thalassoma hardwicke
Thalassoma,Thalassoma lunare
Perciformes,Lutjanidae
Lutjanidae,Lutjanus
Lutjanus,Lutjanus griseus
Perciformes,Moronidae
Moronidae,Morone
Morone,Morone americana
Perciformes,Mullidae
Mullidae,Upeneichthys
Upeneichthys,Upeneichthys lineatus
Perciformes,Percidae
Percidae,Perca
Perca,Perca flavescens
Perciformes,Plesiopidae
Plesiopidae,Trachinops
Trachinops,Trachinops taeniatus
Perciformes,Pomacentridae
Pomacentridae,Abudefduf
Abudefduf,Abudefduf troschelii
Abudefduf,Abudefduf vaigiensis
Pomacentridae,Amphiprion
Amphiprion,Amphiprion clarkii
Pomacentridae,Chromis
Chromis,Chromis chromis
Pomacentridae,Dascyllus
Dascyllus,Dascyllus trimaculatus
Perciformes,Scaridae
Scaridae,Scarus
Scarus,Scarus ghobban
Scaridae,Sparisoma
Sparisoma,Sparisoma viride
Perciformes,Sciaenidae
Sciaenidae,Cynoscion
Cynoscion,Cynoscion nebulosus
Sciaenidae,Micropogonias
Micropogonias,Micropogonias undulatus
Perciformes,Sparidae
Sparidae,Chrysophrys
Chrysophrys,Chrysophrys auratus
Sparidae,Diplodus
Diplodus,Diplodus sargus
Sparidae,Oblada
Oblada,Oblada melanura
Perciformes,Sphyraenidae
Sphyraenidae,Sphyraena
Sphyraena,Sphyraena barracuda
Perciformes,Tripterygiidae
Tripterygiidae,Enneapterygius
Enneapterygius,Enneapterygius atrogulare
Perciformes,Zanclidae
Zanclidae,Zanclus
Zanclus,Zanclus cornutus
Actinopterygii,Salmoniformes
Salmoniformes,Salmonidae
Salmonidae,Oncorhynchus
Oncorhynchus,Oncorhynchus clarkii
Oncorhynchus,Oncorhynchus kisutch
Oncorhynchus,Oncorhynchus mykiss
Salmonidae,Salmo
Salmo,Salmo trutta
Salmonidae,Salvelinus
Salvelinus,Salvelinus fontinalis
Actinopterygii,Scorpaeniformes
Scorpaeniformes,Cottidae
Cottidae,Oligocottus
Oligocottus,Oligocottus maculosus
Actinopterygii,Siluriformes
Siluriformes,Ictaluridae
Ictaluridae,Ameiurus
Ameiurus,Ameiurus melas
Ameiurus,Ameiurus natalis
Ictaluridae,Ictalurus
Ictalurus,Ictalurus punctatus
Actinopterygii,Syngnathiformes
Syngnathiformes,Aulostomidae
Aulostomidae,Aulostomus
Aulostomus,Aulostomus maculatus
Syngnathiformes,Syngnathidae
Syngnathidae,Hippocampus
Hippocampus,Hippocampus abdominalis
Hippocampus,Hippocampus histrix
Syngnathidae,Phyllopteryx
Phyllopteryx,Phyllopteryx taeniolatus
Actinopterygii,Tetraodontiformes
Tetraodontiformes,Diodontidae
Diodontidae,Dicotylichthys
Dicotylichthys,Dicotylichthys punctulatus
Diodontidae,Diodon
Diodon,Diodon holocanthus
Tetraodontiformes,Molidae
Molidae,Mola
Mola,Mola mola
Tetraodontiformes,Monacanthidae
Monacanthidae,Brachaluteres
Brachaluteres,Brachaluteres jacksonianus
Monacanthidae,Meuschenia
Meuschenia,Meuschenia freycineti
Tetraodontiformes,Ostraciidae
Ostraciidae,Lactophrys
Lactophrys,Lactophrys triqueter
Ostraciidae,Ostracion
Ostracion,Ostracion cubicus
Tetraodontiformes,Tetraodontidae
Tetraodontidae,Arothron
Arothron,Arothron meleagris
Chordata,Amphibia
Amphibia,Anura
Anura,Ascaphidae
Ascaphidae,Ascaphus
Ascaphus,Ascaphus truei
Anura,Bombinatoridae
Bombinatoridae,Bombina
Bombina,Bombina orientalis
Anura,Bufonidae
Bufonidae,Anaxyrus
Anaxyrus,Anaxyrus cognatus
Anaxyrus,Anaxyrus punctatus
Anaxyrus,Anaxyrus quercicus
Anaxyrus,Anaxyrus speciosus
Anaxyrus,Anaxyrus woodhousii
Bufonidae,Bufo
Bufo,Bufo bufo
Bufo,Bufo gargarizans
Bufonidae,Bufotes
Bufotes,Bufotes sitibundus
Bufonidae,Duttaphrynus
Duttaphrynus,Duttaphrynus melanostictus
Bufonidae,Epidalea
Epidalea,Epidalea calamita
Bufonidae,Incilius
Incilius,Incilius alvarius
Incilius,Incilius nebulifer
Bufonidae,Rhinella
Rhinella,Rhinella horribilis
Rhinella,Rhinella margaritifera
Bufonidae,Sclerophrys
Sclerophrys,Sclerophrys capensis
Sclerophrys,Sclerophrys gutturalis
Anura,Craugastoridae
Craugastoridae,Pristimantis
Pristimantis,Pristimantis achatinus
Anura,Eleutherodactylidae
Eleutherodactylidae,Eleutherodactylus
Eleutherodactylus,Eleutherodactylus planirostris
Anura,Hylidae
Hylidae,Acris
Acris,Acris blanchardi
Acris,Acris crepitans
Hylidae,Hyla
Hyla,Hyla cinerea
Hyla,Hyla femoralis
Hyla,Hyla gratiosa
Hyla,Hyla intermedia
Hyla,Hyla meridionalis
Hyla,Hyla squirella
Hylidae,Osteopilus
Osteopilus,Osteopilus septentrionalis
Hylidae,Pseudacris
Pseudacris,Pseudacris cadaverina
Pseudacris,Pseudacris crucifer
Pseudacris,Pseudacris maculata
Hylidae,Scinax
Scinax,Scinax ruber
Hylidae,Smilisca
Smilisca,Smilisca phaeota
Anura,Leptodactylidae
Leptodactylidae,Leptodactylus
Leptodactylus,Leptodactylus savagei
Anura,Microhylidae
Microhylidae,Gastrophryne
Gastrophryne,Gastrophryne carolinensis
Anura,Pelodryadidae
Pelodryadidae,Litoria
Litoria,Litoria peronii
Pelodryadidae,Ranoidea
Ranoidea,Ranoidea caerulea
Anura,Phyllomedusidae
Phyllomedusidae,Agalychnis
Agalychnis,Agalychnis callidryas
Anura,Pipidae
Pipidae,Xenopus
Xenopus,Xenopus laevis
Anura,Pyxicephalidae
Pyxicephalidae,Amietia
Amietia,Amietia fuscigula
Pyxicephalidae,Strongylopus
Strongylopus,Strongylopus grayii
Anura,Ranidae
Ranidae,Chalcorana
Chalcorana,Chalcorana chalconota
Ranidae,Hylarana
Hylarana,Hylarana latouchii
Ranidae,Lithobates
Lithobates,Lithobates blairi
Lithobates,Lithobates catesbeianus
Lithobates,Lithobates grylio
Lithobates,Lithobates pipiens
Lithobates,Lithobates septentrionalis
Ranidae,Pelophylax
Pelophylax,Pelophylax perezi
Pelophylax,Pelophylax ridibundus
Ranidae,Rana
Rana,Rana aurora
Rana,Rana cascadae
Rana,Rana dalmatina
Rana,Rana draytonii
Rana,Rana italica
Anura,Rhacophoridae
Rhacophoridae,Polypedates
Polypedates,Polypedates megacephalus
Anura,Scaphiopodidae
Scaphiopodidae,Scaphiopus
Scaphiopus,Scaphiopus holbrookii
Scaphiopodidae,Spea
Spea,Spea hammondii
Amphibia,Caudata
Caudata,Ambystomatidae
Ambystomatidae,Ambystoma
Ambystoma,Ambystoma gracile
Ambystoma,Ambystoma jeffersonianum
Ambystoma,Ambystoma mavortium
Ambystoma,Ambystoma texanum
Ambystoma,Ambystoma tigrinum
Ambystomatidae,Dicamptodon
Dicamptodon,Dicamptodon ensatus
Caudata,Plethodontidae
Plethodontidae,Aneides
Aneides,Aneides aeneus
Aneides,Aneides flavipunctatus
Plethodontidae,Batrachoseps
Batrachoseps,Batrachoseps attenuatus
Batrachoseps,Batrachoseps major
Plethodontidae,Desmognathus
Desmognathus,Desmognathus conanti
Desmognathus,Desmognathus ochrophaeus
Plethodontidae,Ensatina
Ensatina,Ensatina eschscholtzii
Plethodontidae,Eurycea
Eurycea,Eurycea lucifuga
Eurycea,Eurycea wilderae
Plethodontidae,Hemidactylium
Hemidactylium,Hemidactylium scutatum
Plethodontidae,Plethodon
Plethodon,Plethodon cinereus
Plethodon,Plethodon cylindraceus
Plethodon,Plethodon serratus
Plethodontidae,Pseudotriton
Pseudotriton,Pseudotriton ruber
Caudata,Salamandridae
Salamandridae,Lissotriton
Lissotriton,Lissotriton vulgaris
Salamandridae,Salamandra
Salamandra,Salamandra lanzai
Salamandridae,Taricha
Taricha,Taricha granulosa
Taricha,Taricha sierrae
Salamandridae,Triturus
Triturus,Triturus cristatus
Chordata,Ascidiacea
Ascidiacea,Stolidobranchia
Stolidobranchia,Styelidae
Styelidae,Botrylloides
Botrylloides,Botrylloides violaceus
Chordata,Aves
Aves,Accipitriformes
Accipitriformes,Accipitridae
Accipitridae,Accipiter
Accipiter,Accipiter badius
Accipiter,Accipiter gentilis
Accipiter,Accipiter striatus
Accipitridae,Aquila
Aquila,Aquila audax
Aquila,Aquila chrysaetos
Aquila,Aquila heliaca
Accipitridae,Buteo
Buteo,Buteo albonotatus
Buteo,Buteo jamaicensis
Buteo,Buteo platypterus
Buteo,Buteo regalis
Buteo,Buteo rufinus
Buteo,Buteo swainsoni
Accipitridae,Buteogallus
Buteogallus,Buteogallus meridionalis
Buteogallus,Buteogallus urubitinga
Accipitridae,Chondrohierax
Chondrohierax,Chondrohierax uncinatus
Accipitridae,Circaetus
Circaetus,Circaetus gallicus
Accipitridae,Circus
Circus,Circus aeruginosus
Circus,Circus hudsonius
Circus,Circus macrourus
Accipitridae,Elanoides
Elanoides,Elanoides forficatus
Accipitridae,Elanus
Elanus,Elanus axillaris
Elanus,Elanus leucurus
Accipitridae,Geranoaetus
Geranoaetus,Geranoaetus albicaudatus
Geranoaetus,Geranoaetus polyosoma
Accipitridae,Gypaetus
Gypaetus,Gypaetus barbatus
Accipitridae,Gyps
Gyps,Gyps africanus
Accipitridae,Haliaeetus
Haliaeetus,Haliaeetus albicilla
Haliaeetus,Haliaeetus vocifer
Accipitridae,Haliastur
Haliastur,Haliastur indus
Accipitridae,Hieraaetus
Hieraaetus,Hieraaetus pennatus
Accipitridae,Ictinia
Ictinia,Ictinia mississippiensis
Accipitridae,Melierax
Melierax,Melierax canorus
Accipitridae,Milvus
Milvus,Milvus milvus
Accipitridae,Neophron
Neophron,Neophron percnopterus
Accipitridae,Nisaetus
Nisaetus,Nisaetus cirrhatus
Accipitridae,Pernis
Pernis,Pernis apivorus
Accipitridae,Polemaetus
Polemaetus,Polemaetus bellicosus
Accipitridae,Rostrhamus
Rostrhamus,Rostrhamus sociabilis
Accipitridae,Terathopius
Terathopius,Terathopius ecaudatus
Accipitriformes,Sagittariidae
Sagittariidae,Sagittarius
Sagittarius,Sagittarius serpentarius
Aves,Anseriformes
Anseriformes,Anatidae
Anatidae,Aix
Aix,Aix sponsa
Anatidae,Alopochen
Alopochen,Alopochen aegyptiaca
Anatidae,Amazonetta
Amazonetta,Amazonetta brasiliensis
Anatidae,Anas
Anas,Anas bahamensis
Anas,Anas castanea
Anas,Anas erythrorhyncha
Anas,Anas georgica
Anas,Anas poecilorhyncha
Anas,Anas rubripes
Anas,Anas superciliosa
Anas,Anas undulata
Anatidae,Anser
Anser,Anser anser
Anser,Anser brachyrhynchus
Anser,Anser cygnoides
Anser,Anser fabalis
Anatidae,Aythya
Aythya,Aythya affinis
Aythya,Aythya americana
Aythya,Aythya collaris
Aythya,Aythya ferina
Aythya,Aythya marila
Anatidae,Branta
Branta,Branta bernicla
Branta,Branta canadensis
Anatidae,Bucephala
Bucephala,Bucephala albeola
Bucephala,Bucephala islandica
Anatidae,Cairina
Cairina,Cairina moschata
Anatidae,Cereopsis
Cereopsis,Cereopsis novaehollandiae
Anatidae,Chloephaga
Chloephaga,Chloephaga picta
Anatidae,Coscoroba
Coscoroba,Coscoroba coscoroba
Anatidae,Cygnus
Cygnus,Cygnus columbianus
Cygnus,Cygnus cygnus
Cygnus,Cygnus melancoryphus
Anatidae,Dendrocygna
Dendrocygna,Dendrocygna bicolor
Dendrocygna,Dendrocygna javanica
Anatidae,Histrionicus
Histrionicus,Histrionicus histrionicus
Anatidae,Lophodytes
Lophodytes,Lophodytes cucullatus
Anatidae,Mareca
Mareca,Mareca penelope
Anatidae,Melanitta
Melanitta,Melanitta americana
Anatidae,Mergus
Mergus,Mergus serrator
Anatidae,Netta
Netta,Netta peposaca
Anatidae,Oxyura
Oxyura,Oxyura jamaicensis
Anatidae,Plectropterus
Plectropterus,Plectropterus gambensis
Anatidae,Sarkidiornis
Sarkidiornis,Sarkidiornis melanotos
Anatidae,Somateria
Somateria,Somateria mollissima
Anatidae,Spatula
Spatula,Spatula clypeata
Spatula,Spatula discors
Anatidae,Tadorna
Tadorna,Tadorna ferruginea
Tadorna,Tadorna variegata
Anseriformes,Anhimidae
Anhimidae,Chauna
Chauna,Chauna torquata
Aves,Bucerotiformes
Bucerotiformes,Bucerotidae
Bucerotidae,Anthracoceros
Anthracoceros,Anthracoceros albirostris
Bucerotidae,Lophoceros
Lophoceros,Lophoceros nasutus
Bucerotidae,Tockus
Tockus,Tockus leucomelas
Bucerotiformes,Bucorvidae
Bucorvidae,Bucorvus
Bucorvus,Bucorvus leadbeateri
Bucerotiformes,Phoeniculidae
Phoeniculidae,Phoeniculus
Phoeniculus,Phoeniculus purpureus
Aves,Caprimulgiformes
Caprimulgiformes,Apodidae
Apodidae,Aeronautes
Aeronautes,Aeronautes saxatalis
Apodidae,Apus
Apus,Apus apus
Apodidae,Chaetura
Chaetura,Chaetura vauxi
Caprimulgiformes,Caprimulgidae
Caprimulgidae,Caprimulgus
Caprimulgus,Caprimulgus europaeus
Caprimulgidae,Chordeiles
Chordeiles,Chordeiles acutipennis
Caprimulgiformes,Nyctibiidae
Nyctibiidae,Nyctibius
Nyctibius,Nyctibius griseus
Caprimulgiformes,Podargidae
Podargidae,Podargus
Podargus,Podargus strigoides
Caprimulgiformes,Trochilidae
Trochilidae,Amazilia
Amazilia,Amazilia beryllina
Amazilia,Amazilia cyanocephala
Amazilia,Amazilia violiceps
Trochilidae,Anthracothorax
Anthracothorax,Anthracothorax prevostii
Trochilidae,Archilochus
Archilochus,Archilochus alexandri
Trochilidae,Boissonneaua
Boissonneaua,Boissonneaua flavescens
Trochilidae,Calypte
Calypte,Calypte costae
Trochilidae,Chlorostilbon
Chlorostilbon,Chlorostilbon canivetii
Trochilidae,Colibri
Colibri,Colibri cyanotus
Trochilidae,Florisuga
Florisuga,Florisuga mellivora
Trochilidae,Heliodoxa
Heliodoxa,Heliodoxa jacula
Trochilidae,Hylocharis
Hylocharis,Hylocharis leucotis
Trochilidae,Ocreatus
Ocreatus,Ocreatus underwoodii
Trochilidae,Selasphorus
Selasphorus,Selasphorus calliope
Selasphorus,Selasphorus sasin
Aves,Cathartiformes
Cathartiformes,Cathartidae
Cathartidae,Cathartes
Cathartes,Cathartes aura
Cathartidae,Coragyps
Coragyps,Coragyps atratus
Cathartidae,Gymnogyps
Gymnogyps,Gymnogyps californianus
Cathartidae,Vultur
Vultur,Vultur gryphus
Aves,Charadriiformes
Charadriiformes,Alcidae
Alcidae,Brachyramphus
Brachyramphus,Brachyramphus marmoratus
Alcidae,Cepphus
Cepphus,Cepphus grylle
Alcidae,Cerorhinca
Cerorhinca,Cerorhinca monocerata
Alcidae,Uria
Uria,Uria aalge
Charadriiformes,Burhinidae
Burhinidae,Burhinus
Burhinus,Burhinus grallarius
Burhinus,Burhinus vermiculatus
Charadriiformes,Charadriidae
Charadriidae,Charadrius
Charadrius,Charadrius alexandrinus
Charadrius,Charadrius bicinctus
Charadrius,Charadrius hiaticula
Charadrius,Charadrius melodus
Charadrius,Charadrius nivosus
Charadrius,Charadrius pecuarius
Charadrius,Charadrius ruficapillus
Charadrius,Charadrius wilsonia
Charadriidae,Pluvialis
Pluvialis,Pluvialis apricaria
Pluvialis,Pluvialis fulva
Charadriidae,Vanellus
Vanellus,Vanellus chilensis
Vanellus,Vanellus indicus
Vanellus,Vanellus senegallus
Vanellus,Vanellus spinosus
Charadriiformes,Haematopodidae
Haematopodidae,Haematopus
Haematopus,Haematopus finschi
Haematopus,Haematopus longirostris
Haematopus,Haematopus moquini
Haematopus,Haematopus palliatus
Charadriiformes,Jacanidae
Jacanidae,Actophilornis
Actophilornis,Actophilornis africanus
Jacanidae,Jacana
Jacana,Jacana jacana
Charadriiformes,Laridae
Laridae,Chlidonias
Chlidonias,Chlidonias hybrida
Chlidonias,Chlidonias leucopterus
Laridae,Chroicocephalus
Chroicocephalus,Chroicocephalus cirrocephalus
Chroicocephalus,Chroicocephalus novaehollandiae
