Life,Animalia
Aeshnidae,Boyeria
Boyeria,Boyeria vinosa
Aeshnidae,Nasiaeschna
Nasiaeschna,Nasiaeschna pentacantha
Aeshnidae,Rhionaeschna
Rhionaeschna,Rhionaeschna californica
Rhionaeschna,Rhionaeschna mutata
Odonata,Calopterygidae
Calopterygidae,Calopteryx
Calopteryx,Calopteryx aequabilis
Calopteryx,Calopteryx maculata
Calopteryx,Calopteryx virgo
Calopterygidae,Hetaerina
Hetaerina,Hetaerina titia
Odonata,Chlorocyphidae
Chlorocyphidae,Libellago
Libellago,Libellago lineata
Odonata,Coenagrionidae
Coenagrionidae,Agriocnemis
Agriocnemis,Agriocnemis pygmaea
Coenagrionidae,Argia
Argia,Argia apicalis
Argia,Argia emma
Argia,Argia immunda
Argia,Argia moesta
Argia,Argia nahuana
Argia,Argia translata
Argia,Argia vivida
Coenagrionidae,Ceriagrion
Ceriagrion,Ceriagrion auranticum
Ceriagrion,Ceriagrion coromandelianum
Coenagrionidae,Chromagrion
Chromagrion,Chromagrion conditum
Coenagrionidae,Coenagrion
Coenagrion,Coenagrion pulchellum
Coenagrionidae,Enallagma
Enallagma,Enallagma basidens
Enallagma,Enallagma cyathigerum
Enallagma,Enallagma divagans
Enallagma,Enallagma ebrium
Enallagma,Enallagma hageni
Enallagma,Enallagma signatum
Enallagma,Enallagma traviatum
Enallagma,Enallagma vesperum
Coenagrionidae,Erythromma
Erythromma,Erythromma najas
Coenagrionidae,Ischnura
Ischnura,Ischnura aurora
Ischnura,Ischnura denticollis
Ischnura,Ischnura kellicotti
Ischnura,Ischnura perparva
Ischnura,Ischnura posita
Ischnura,Ischnura verticalis
Coenagrionidae,Nehalennia
Nehalennia,Nehalennia irene
Coenagrionidae,Pseudagrion
Pseudagrion,Pseudagrion pilidorsum
Odonata,Cordulegastridae
Cordulegastridae,Cordulegaster
Cordulegaster,Cordulegaster boltonii
Cordulegaster,Cordulegaster diastatops
Cordulegaster,Cordulegaster dorsalis
Odonata,Corduliidae
Corduliidae,Cordulia
Cordulia,Cordulia shurtleffii
Corduliidae,Dorocordulia
Dorocordulia,Dorocordulia libera
Corduliidae,Epitheca
Epitheca,Epitheca princeps
Epitheca,Epitheca spinigera
Corduliidae,Hemicordulia
Hemicordulia,Hemicordulia australiae
Corduliidae,Somatochlora
Somatochlora,Somatochlora tenebrosa
Odonata,Euphaeidae
Euphaeidae,Euphaea
Euphaea,Euphaea formosa
Odonata,Gomphidae
Gomphidae,Aphylla
Aphylla,Aphylla angustifolia
Gomphidae,Arigomphus
Arigomphus,Arigomphus villosipes
Gomphidae,Dromogomphus
Dromogomphus,Dromogomphus spoliatus
Gomphidae,Erpetogomphus
Erpetogomphus,Erpetogomphus designatus
Gomphidae,Gomphurus
Gomphurus,Gomphurus fraternus
Gomphidae,Gomphus
Gomphus,Gomphus vulgatissimus
Gomphidae,Hagenius
Hagenius,Hagenius brevistylus
Gomphidae,Phanogomphus
Phanogomphus,Phanogomphus militaris
Phanogomphus,Phanogomphus spicatus
Gomphidae,Phyllogomphoides
Phyllogomphoides,Phyllogomphoides albrighti
Gomphidae,Progomphus
Progomphus,Progomphus obscurus
Gomphidae,Stylurus
Stylurus,Stylurus plagiatus
Odonata,Lestidae
Lestidae,Archilestes
Archilestes,Archilestes grandis
Lestidae,Austrolestes
Austrolestes,Austrolestes colensonis
Austrolestes,Austrolestes leda
Lestidae,Lestes
Lestes,Lestes congener
Lestes,Lestes dryas
Lestes,Lestes forcipatus
Lestes,Lestes inaequalis
Lestes,Lestes rectangularis
Lestes,Lestes sponsa
Lestes,Lestes virens
Lestidae,Sympecma
Sympecma,Sympecma paedisca
Odonata,Libellulidae
Libellulidae,Brachydiplax
Brachydiplax,Brachydiplax chalybea
Libellulidae,Brachymesia
Brachymesia,Brachymesia furcata
Libellulidae,Brachythemis
Brachythemis,Brachythemis contaminata
Libellulidae,Celithemis
Celithemis,Celithemis elisa
Celithemis,Celithemis eponina
Libellulidae,Crocothemis
Crocothemis,Crocothemis erythraea
Libellulidae,Diplacodes
Diplacodes,Diplacodes haematodes
Libellulidae,Dythemis
Dythemis,Dythemis nigrescens
Libellulidae,Erythemis
Erythemis,Erythemis plebeja
Erythemis,Erythemis vesiculosa
Libellulidae,Erythrodiplax
Erythrodiplax,Erythrodiplax basifusca
Erythrodiplax,Erythrodiplax berenice
Erythrodiplax,Erythrodiplax minuscula
Libellulidae,Ladona
Ladona,Ladona deplanata
Libellulidae,Lathrecista
Lathrecista,Lathrecista asiatica
Libellulidae,Leucorrhinia
Leucorrhinia,Leucorrhinia glacialis
Leucorrhinia,Leucorrhinia hudsonica
Leucorrhinia,Leucorrhinia intacta
Libellulidae,Libellula
Libellula,Libellula auripennis
Libellula,Libellula cyanea
Libellula,Libellula depressa
Libellula,Libellula forensis
Libellula,Libellula pulchella
Libellula,Libellula quadrimaculata
Libellula,Libellula saturata
Libellula,Libellula semifasciata
Libellulidae,Macrodiplax
Macrodiplax,Macrodiplax cora
Libellulidae,Nannodiplax
Nannodiplax,Nannodiplax rubra
Libellulidae,Neurothemis
Neurothemis,Neurothemis fluctuans
Neurothemis,Neurothemis fulvia
Libellulidae,Orthemis
Orthemis,Orthemis ferruginea
Libellulidae,Orthetrum
Orthetrum,Orthetrum brunneum
Orthetrum,Orthetrum chrysostigma
Orthetrum,Orthetrum coerulescens
Orthetrum,Orthetrum julia
Orthetrum,Orthetrum pruinosum
Orthetrum,Orthetrum testaceum
Orthetrum,Orthetrum triangulare
Orthetrum,Orthetrum villosovittatum
Libellulidae,Paltothemis
Paltothemis,Paltothemis lineatipes
Libellulidae,Pantala
Pantala,Pantala hymenaea
Libellulidae,Perithemis
Perithemis,Perithemis intensa
Libellulidae,Potamarcha
Potamarcha,Potamarcha congener
Libellulidae,Pseudothemis
Pseudothemis,Pseudothemis zonata
Libellulidae,Rhyothemis
Rhyothemis,Rhyothemis phyllis
Rhyothemis,Rhyothemis variegata
Libellulidae,Sympetrum
Sympetrum,Sympetrum corruptum
Sympetrum,Sympetrum costiferum
Sympetrum,Sympetrum danae
Sympetrum,Sympetrum flaveolum
Sympetrum,Sympetrum illotum
Sympetrum,Sympetrum meridionale
Sympetrum,Sympetrum pedemontanum
Sympetrum,Sympetrum sanguineum
Libellulidae,Tramea
Tramea,Tramea onusta
Libellulidae,Trithemis
Trithemis,Trithemis annulata
Trithemis,Trithemis festiva
Trithemis,Trithemis pallidinervis
Odonata,Macromiidae
Macromiidae,Macromia
Macromia,Macromia illinoiensis
Odonata,Petaluridae
Petaluridae,Tachopteryx
Tachopteryx,Tachopteryx thoreyi
Odonata,Platycnemididae
Platycnemididae,Copera
Copera,Copera marginipes
Platycnemididae,Nososticta
Nososticta,Nososticta solida
Insecta,Orthoptera
Orthoptera,Acrididae
Acrididae,Acanthacris
Acanthacris,Acanthacris ruficornis
Acrididae,Acrida
Acrida,Acrida cinerea
Acrida,Acrida ungarica
Acrididae,Aidemona
Aidemona,Aidemona azteca
Acrididae,Chimarocephala
Chimarocephala,Chimarocephala pacifica
Acrididae,Chortophaga
Chortophaga,Chortophaga viridifasciata
Acrididae,Melanoplus
Melanoplus,Melanoplus differentialis
Melanoplus,Melanoplus femurrubrum
Acrididae,Oedipoda
Oedipoda,Oedipoda caerulescens
Acrididae,Omocestus
Omocestus,Omocestus rufipes
Acrididae,Pezotettix
Pezotettix,Pezotettix giornae
Acrididae,Phaulacridium
Phaulacridium,Phaulacridium vittatum
Acrididae,Pseudochorthippus
Pseudochorthippus,Pseudochorthippus curtipennis
Acrididae,Schistocerca
Schistocerca,Schistocerca lineata
Schistocerca,Schistocerca obscura
Acrididae,Trimerotropis
Trimerotropis,Trimerotropis maritima
Trimerotropis,Trimerotropis verruculata
Acrididae,Valanga
Valanga,Valanga nigricornis
Acrididae,Xenocatantops
Xenocatantops,Xenocatantops humilis
Orthoptera,Anostostomatidae
Anostostomatidae,Hemideina
Hemideina,Hemideina crassidens
Orthoptera,Gryllidae
Gryllidae,Gryllodes
Gryllodes,Gryllodes sigillatus
Gryllidae,Gryllus
Gryllus,Gryllus campestris
Gryllus,Gryllus pennsylvanicus
Gryllidae,Hapithus
Hapithus,Hapithus agitator
Gryllidae,Oecanthus
Oecanthus,Oecanthus niveus
Gryllidae,Teleogryllus
Teleogryllus,Teleogryllus commodus
Orthoptera,Pyrgomorphidae
Pyrgomorphidae,Zonocerus
Zonocerus,Zonocerus elegans
Orthoptera,Rhaphidophoridae
Rhaphidophoridae,Tachycines
Tachycines,Tachycines asynamorus
Orthoptera,Romaleidae
Romaleidae,Brachystola
Brachystola,Brachystola magna
Romaleidae,Tropidacris
Tropidacris,Tropidacris cristata
Orthoptera,Tettigoniidae
Tettigoniidae,Conocephalus
Conocephalus,Conocephalus fuscus
Conocephalus,Conocephalus melaenus
Tettigoniidae,Decticus
Decticus,Decticus albifrons
Tettigoniidae,Meconema
Meconema,Meconema thalassinum
Tettigoniidae,Microcentrum
Microcentrum,Microcentrum retinerve
Tettigoniidae,Phaneroptera
Phaneroptera,Phaneroptera nana
Tettigoniidae,Pterophylla
Pterophylla,Pterophylla camellifolia
Tettigoniidae,Scudderia
Scudderia,Scudderia mexicana
Tettigoniidae,Tettigonia
Tettigonia,Tettigonia cantans
Orthoptera,Trigonidiidae
Trigonidiidae,Phyllopalpus
Phyllopalpus,Phyllopalpus pulchellus
Insecta,Phasmida
Phasmida,Diapheromeridae
Diapheromeridae,Megaphasma
Megaphasma,Megaphasma denticrus
Phasmida,Phasmatidae
Phasmatidae,Clitarchus
Clitarchus,Clitarchus hookeri
Insecta,Zygentoma
Zygentoma,Lepismatidae
Lepismatidae,Ctenolepisma
Ctenolepisma,Ctenolepisma longicaudata
Arthropoda,Malacostraca
Malacostraca,Decapoda
Decapoda,Cambaridae
Cambaridae,Faxonius
Faxonius,Faxonius virilis
Decapoda,Cancridae
Cancridae,Cancer
Cancer,Cancer productus
Cancridae,Metacarcinus
Metacarcinus,Metacarcinus magister
Decapoda,Coenobitidae
Coenobitidae,Coenobita
Coenobita,Coenobita compressus
Decapoda,Gecarcinidae
Gecarcinidae,Cardisoma
Cardisoma,Cardisoma guanhumi
Decapoda,Geryonidae
Geryonidae,Ovalipes
Ovalipes,Ovalipes ocellatus
Decapoda,Grapsidae
Grapsidae,Grapsus
Grapsus,Grapsus tenuicrustatus
Grapsidae,Pachygrapsus
Pachygrapsus,Pachygrapsus crassipes
Decapoda,Hippidae
Hippidae,Emerita
Emerita,Emerita analoga
Decapoda,Ocypodidae
Ocypodidae,Leptuca
Leptuca,Leptuca crenulata
Ocypodidae,Ocypode
Ocypode,Ocypode gaudichaudii
Ocypode,Ocypode quadrata
Ocypodidae,Tubuca
Tubuca,Tubuca arcuata
Decapoda,Paguridae
Paguridae,Pagurus
Pagurus,Pagurus granosimanus
Decapoda,Palaemonidae
Palaemonidae,Palaemon
Palaemon,Palaemon affinis
Decapoda,Palinuridae
Palinuridae,Panulirus
Panulirus,Panulirus interruptus
Decapoda,Plagusiidae
Plagusiidae,Guinusia
Guinusia,Guinusia chabrus
Decapoda,Porcellanidae
Porcellanidae,Petrolisthes
Petrolisthes,Petrolisthes elongatus
Decapoda,Portunidae
Portunidae,Arenaeus
Arenaeus,Arenaeus cribrarius
Portunidae,Callinectes
Callinectes,Callinectes sapidus
Decapoda,Sesarmidae
Sesarmidae,Aratus
Aratus,Aratus pisonii
Sesarmidae,Armases
Armases,Armases cinereum
Decapoda,Varunidae
Varunidae,Hemigrapsus
Hemigrapsus,Hemigrapsus oregonensis
Hemigrapsus,Hemigrapsus sanguineus
Malacostraca,Isopoda
Isopoda,Armadillidiidae
Armadillidiidae,Armadillidium
Armadillidium,Armadillidium vulgare
Isopoda,Ligiidae
Ligiidae,Ligia
Ligia,Ligia exotica
Isopoda,Oniscidae
Oniscidae,Oniscus
Oniscus,Oniscus asellus
Isopoda,Porcellionidae
Porcellionidae,Porcellio
Porcellio,Porcellio laevis
Isopoda,Trachelipodidae
Trachelipodidae,Trachelipus
Trachelipus,Trachelipus rathkii
Animalia,Chordata
Chordata,Actinopterygii
Actinopterygii,Amiiformes
Amiiformes,Amiidae
Amiidae,Amia
Amia,Amia calva
Actinopterygii,Aulopiformes
Aulopiformes,Aulopidae
Aulopidae,Latropiscis
Latropiscis,Latropiscis purpurissatus
Actinopterygii,Clupeiformes
Clupeiformes,Clupeidae
Clupeidae,Dorosoma
Dorosoma,Dorosoma cepedianum
Actinopterygii,Cypriniformes
Cypriniformes,Catostomidae
Catostomidae,Catostomus
Catostomus,Catostomus commersonii
Cypriniformes,Cyprinidae
Cyprinidae,Carassius
Carassius,Carassius auratus
Cyprinidae,Cyprinus
Cyprinus,Cyprinus rubrofuscus
Cyprinidae,Luxilus
Luxilus,Luxilus chrysocephalus
Cyprinidae,Rhinichthys
Rhinichthys,Rhinichthys atratulus
Cyprinidae,Scardinius
Scardinius,Scardinius erythrophthalmus
Cyprinidae,Semotilus
Semotilus,Semotilus atromaculatus
Actinopterygii,Cyprinodontiformes
Cyprinodontiformes,Fundulidae
Fundulidae,Fundulus
Fundulus,Fundulus diaphanus
Fundulus,Fundulus heteroclitus
Cyprinodontiformes,Poeciliidae
Poeciliidae,Gambusia
Gambusia,Gambusia affinis
Actinopterygii,Esociformes
Esociformes,Esocidae
Esocidae,Esox
Esox,Esox lucius
Actinopterygii,Gasterosteiformes
Gasterosteiformes,Gasterosteidae
Gasterosteidae,Culaea
Culaea,Culaea inconstans
Actinopterygii,Gobiesociformes
Gobiesociformes,Gobiesocidae
Gobiesocidae,Gobiesox
Gobiesox,Gobiesox maeandricus
Actinopterygii,Lepisosteiformes
Lepisosteiformes,Lepisosteidae
Lepisosteidae,Lepisosteus
Lepisosteus,Lepisosteus osseus
Lepisosteus,Lepisosteus platyrhincus
Actinopterygii,Perciformes
Perciformes,Acanthuridae
Acanthuridae,Acanthurus
Acanthurus,Acanthurus coeruleus
Acanthurus,Acanthurus olivaceus
Perciformes,Apogonidae
Apogonidae,Ostorhinchus
Ostorhinchus,Ostorhinchus limenus
Perciformes,Carangidae
Carangidae,Trachurus
Trachurus,Trachurus novaezelandiae
Perciformes,Centrarchidae
Centrarchidae,Lepomis
Lepomis,Lepomis cyanellus
Lepomis,Lepomis gulosus
Lepomis,Lepomis macrochirus
Centrarchidae,Micropterus
Micropterus,Micropterus dolomieu
Centrarchidae,Pomoxis
Pomoxis,Pomoxis annularis
Perciformes,Chaetodontidae
Chaetodontidae,Chaetodon
Chaetodon,Chaetodon capistratus
Perciformes,Cheilodactylidae
Cheilodactylidae,Cheilodactylus
Cheilodactylus,Cheilodactylus fuscus
Cheilodactylus,Cheilodactylus vestitus
Perciformes,Cichlidae
Cichlidae,Oreochromis
Oreochromis,Oreochromis mossambicus
Perciformes,Cirrhitidae
Cirrhitidae,Cirrhitichthys
Cirrhitichthys,Cirrhitichthys aprinus
Perciformes,Enoplosidae
Enoplosidae,Enoplosus
Enoplosus,Enoplosus armatus
Perciformes,Girellidae
Girellidae,Girella
Girella,Girella tricuspidata
Girella,Girella zebra
Perciformes,Gobiidae
Gobiidae,Neogobius
Neogobius,Neogobius melanostomus
Perciformes,Haemulidae
Haemulidae,Haemulon
Haemulon,Haemulon flavolineatum
Perciformes,Kyphosidae
Kyphosidae,Atypichthys
Atypichthys,Atypichthys strigatus
Kyphosidae,Scorpis
Scorpis,Scorpis lineolata
Kyphosidae,Tilodon
Tilodon,Tilodon sexfasciatus
Perciformes,Labridae
Labridae,Achoerodus
Achoerodus,Achoerodus viridis
Labridae,Labroides
Labroides,Labroides dimidiatus
Labridae,Ophthalmolepis
Ophthalmolepis,Ophthalmolepis lineolata
Labridae,Thalassoma
Thalassoma,Thalassoma lucasanum
Thalassoma,Thalassoma pavo
Perciformes,Lutjanidae
Lutjanidae,Lutjanus
Lutjanus,Lutjanus apodus
Lutjanidae,Ocyurus
Ocyurus,Ocyurus chrysurus
Perciformes,Monodactylidae
Monodactylidae,Schuettea
Schuettea,Schuettea scalaripinnis
Perciformes,Moronidae
Moronidae,Morone
Morone,Morone saxatilis
Perciformes,Mullidae
Mullidae,Mullus
Mullus,Mullus surmuletus
Mullidae,Parupeneus
Parupeneus,Parupeneus spilurus
Perciformes,Percidae
Percidae,Etheostoma
Etheostoma,Etheostoma caeruleum
Percidae,Perca
Perca,Perca fluviatilis
Percidae,Sander
Sander,Sander vitreus
Perciformes,Pomacanthidae
Pomacanthidae,Pomacanthus
Pomacanthus,Pomacanthus paru
Perciformes,Pomacentridae
Pomacentridae,Abudefduf
Abudefduf,Abudefduf saxatilis
Abudefduf,Abudefduf sexfasciatus
Pomacentridae,Hypsypops
Hypsypops,Hypsypops rubicundus
Pomacentridae,Mecaenichthys
Mecaenichthys,Mecaenichthys immaculatus
Pomacentridae,Microspathodon
Microspathodon,Microspathodon chrysurus
Pomacentridae,Parma
Parma,Parma microlepis
Perciformes,Pomatomidae
Pomatomidae,Pomatomus
Pomatomus,Pomatomus saltatrix
Perciformes,Scaridae
Scaridae,Sparisoma
Sparisoma,Sparisoma aurofrenatum
Perciformes,Sciaenidae
Sciaenidae,Aplodinotus
Aplodinotus,Aplodinotus grunniens
Sciaenidae,Pogonias
Pogonias,Pogonias cromis
Sciaenidae,Sciaenops
Sciaenops,Sciaenops ocellatus
Perciformes,Serranidae
Serranidae,Hypoplectrodes
Hypoplectrodes,Hypoplectrodes maccullochi
Serranidae,Paralabrax
Paralabrax,Paralabrax clathratus
Serranidae,Serranus
Serranus,Serranus scriba
Perciformes,Sparidae
Sparidae,Acanthopagrus
Acanthopagrus,Acanthopagrus australis
Sparidae,Archosargus
Archosargus,Archosargus probatocephalus
Sparidae,Diplodus
Diplodus,Diplodus vulgaris
Sparidae,Lagodon
Lagodon,Lagodon rhomboides
Sparidae,Sarpa
Sarpa,Sarpa salpa
Perciformes,Tripterygiidae
Tripterygiidae,Forsterygion
Forsterygion,Forsterygion lapillum
Actinopterygii,Salmoniformes
Salmoniformes,Salmonidae
Salmonidae,Oncorhynchus
Oncorhynchus,Oncorhynchus nerka
Oncorhynchus,Oncorhynchus tshawytscha
Actinopterygii,Scorpaeniformes
Scorpaeniformes,Platycephalidae
Platycephalidae,Platycephalus
Platycephalus,Platycephalus fuscus
Scorpaeniformes,Scorpaenidae
Scorpaenidae,Pterois
Pterois,Pterois volitans
Scorpaenidae,Scorpaena
Scorpaena,Scorpaena jacksoniensis
Actinopterygii,Siluriformes
Siluriformes,Ariidae
Ariidae,Ariopsis
Ariopsis,Ariopsis felis
Siluriformes,Ictaluridae
Ictaluridae,Ameiurus
Ameiurus,Ameiurus nebulosus
Siluriformes,Plotosidae
Plotosidae,Plotosus
Plotosus,Plotosus lineatus
Actinopterygii,Syngnathiformes
Syngnathiformes,Aulostomidae
Aulostomidae,Aulostomus
Aulostomus,Aulostomus chinensis
Syngnathiformes,Fistulariidae
Fistulariidae,Fistularia
Fistularia,Fistularia commersonii
Syngnathiformes,Syngnathidae
Syngnathidae,Hippocampus
Hippocampus,Hippocampus whitei
Syngnathidae,Phycodurus
Phycodurus,Phycodurus eques
Actinopterygii,Tetraodontiformes
Tetraodontiformes,Aracanidae
Aracanidae,Anoplocapros
Anoplocapros,Anoplocapros inermis
Tetraodontiformes,Diodontidae
Diodontidae,Chilomycterus
Chilomycterus,Chilomycterus schoepfii
Diodontidae,Diodon
Diodon,Diodon hystrix
Tetraodontiformes,Monacanthidae
Monacanthidae,Meuschenia
Meuschenia,Meuschenia trachylepis
Monacanthidae,Monacanthus
Monacanthus,Monacanthus chinensis
Tetraodontiformes,Ostraciidae
Ostraciidae,Ostracion
Ostracion,Ostracion meleagris
Tetraodontiformes,Tetraodontidae
Tetraodontidae,Arothron
Arothron,Arothron hispidus
Tetraodontidae,Tetractenos
Tetractenos,Tetractenos glaber
Chordata,Amphibia
Amphibia,Anura
Anura,Bombinatoridae
Bombinatoridae,Bombina
Bombina,Bombina variegata
Anura,Bufonidae
Bufonidae,Anaxyrus
Anaxyrus,Anaxyrus americanus
Anaxyrus,Anaxyrus boreas
Anaxyrus,Anaxyrus fowleri
Anaxyrus,Anaxyrus terrestris
Bufonidae,Bufo
Bufo,Bufo bankorensis
Bufo,Bufo spinosus
Bufonidae,Bufotes
Bufotes,Bufotes balearicus
Bufotes,Bufotes viridis
Bufonidae,Incilius
Incilius,Incilius valliceps
Bufonidae,Phrynoidis
Phrynoidis,Phrynoidis asper
Bufonidae,Rhaebo
Rhaebo,Rhaebo haematiticus
Bufonidae,Rhinella
Rhinella,Rhinella arenarum
Rhinella,Rhinella diptycha
Rhinella,Rhinella marina
Bufonidae,Sclerophrys
Sclerophrys,Sclerophrys pantherina
Anura,Dendrobatidae
Dendrobatidae,Dendrobates
Dendrobates,Dendrobates auratus
Dendrobatidae,Oophaga
Oophaga,Oophaga pumilio
Anura,Dicroglossidae
Dicroglossidae,Fejervarya
Fejervarya,Fejervarya limnocharis
Anura,Eleutherodactylidae
Eleutherodactylidae,Eleutherodactylus
Eleutherodactylus,Eleutherodactylus cystignathoides
Anura,Hylidae
Hylidae,Acris
Acris,Acris gryllus
Hylidae,Boana
Boana,Boana rosenbergi
Hylidae,Hyla
Hyla,Hyla arborea
Hyla,Hyla arenicolor
Hyla,Hyla chrysoscelis
Hyla,Hyla eximia
Hyla,Hyla japonica
Hyla,Hyla versicolor
Hylidae,Pseudacris
Pseudacris,Pseudacris hypochondriaca
Pseudacris,Pseudacris regilla
Pseudacris,Pseudacris sierra
Hylidae,Smilisca
Smilisca,Smilisca baudinii
Hylidae,Trachycephalus
Trachycephalus,Trachycephalus typhonius
Anura,Hyperoliidae
Hyperoliidae,Hyperolius
Hyperolius,Hyperolius marmoratus
Anura,Leptodactylidae
Leptodactylidae,Engystomops
Engystomops,Engystomops pustulosus
Anura,Microhylidae
Microhylidae,Gastrophryne
Gastrophryne,Gastrophryne olivacea
Microhylidae,Kaloula
Kaloula,Kaloula pulchra
Microhylidae,Microhyla
Microhyla,Microhyla fissipes
Anura,Pelodryadidae
Pelodryadidae,Litoria
Litoria,Litoria ewingii
Litoria,Litoria fallax
Pelodryadidae,Ranoidea
Ranoidea,Ranoidea moorei
Anura,Phyllomedusidae
Phyllomedusidae,Agalychnis
Agalychnis,Agalychnis dacnicolor
Anura,Ranidae
Ranidae,Lithobates
Lithobates,Lithobates berlandieri
Lithobates,Lithobates clamitans
Lithobates,Lithobates palustris
Lithobates,Lithobates sphenocephalus
Lithobates,Lithobates sylvaticus
Ranidae,Odorrana
Odorrana,Odorrana swinhoana
Ranidae,Pelophylax
Pelophylax,Pelophylax nigromaculatus
Ranidae,Rana
Rana,Rana arvalis
Rana,Rana boylii
Rana,Rana latastei
Rana,Rana luteiventris
Rana,Rana temporaria
Ranidae,Sylvirana
Sylvirana,Sylvirana guentheri
Anura,Rhacophoridae
Rhacophoridae,Buergeria
Buergeria,Buergeria robusta
Rhacophoridae,Kurixalus
Kurixalus,Kurixalus idiootocus
Rhacophoridae,Polypedates
Polypedates,Polypedates leucomystax
Anura,Scaphiopodidae
Scaphiopodidae,Scaphiopus
Scaphiopus,Scaphiopus couchii
Scaphiopodidae,Spea
Spea,Spea multiplicata
Amphibia,Caudata
Caudata,Ambystomatidae
Ambystomatidae,Ambystoma
Ambystoma,Ambystoma laterale
Ambystoma,Ambystoma macrodactylum
Ambystoma,Ambystoma maculatum
Ambystoma,Ambystoma opacum
Ambystomatidae,Dicamptodon
Dicamptodon,Dicamptodon tenebrosus
Caudata,Hynobiidae
Hynobiidae,Hynobius
Hynobius,Hynobius leechii
Caudata,Plethodontidae
Plethodontidae,Aneides
Aneides,Aneides lugubris
Plethodontidae,Batrachoseps
Batrachoseps,Batrachoseps nigriventris
Plethodontidae,Desmognathus
Desmognathus,Desmognathus fuscus
Desmognathus,Desmognathus monticola
Desmognathus,Desmognathus quadramaculatus
Plethodontidae,Eurycea
Eurycea,Eurycea bislineata
Eurycea,Eurycea cirrigera
Eurycea,Eurycea longicauda
Plethodontidae,Gyrinophilus
Gyrinophilus,Gyrinophilus porphyriticus
Plethodontidae,Plethodon
Plethodon,Plethodon albagula
Plethodon,Plethodon dorsalis
Plethodon,Plethodon glutinosus
Plethodon,Plethodon vehiculum
Caudata,Salamandridae
Salamandridae,Ichthyosaura
Ichthyosaura,Ichthyosaura alpestris
Salamandridae,Notophthalmus
Notophthalmus,Notophthalmus viridescens
Salamandridae,Salamandra
Salamandra,Salamandra atra
Salamandra,Salamandra salamandra
Salamandridae,Salamandrina
Salamandrina,Salamandrina perspicillata
Salamandridae,Taricha
Taricha,Taricha torosa
Salamandridae,Triturus
Triturus,Triturus carnifex
Chordata,Ascidiacea
Ascidiacea,Stolidobranchia
Stolidobranchia,Styelidae
Styelidae,Botryllus
Botryllus,Botryllus schlosseri
Chordata,Aves
Aves,Accipitriformes
Accipitriformes,Accipitridae
Accipitridae,Accipiter
Accipiter,Accipiter cooperii
Accipiter,Accipiter nisus
Accipiter,Accipiter trivirgatus
Accipitridae,Aegypius
Aegypius,Aegypius monachus
Accipitridae,Aquila
Aquila,Aquila nipalensis
Aquila,Aquila rapax
Accipitridae,Busarellus
Busarellus,Busarellus nigricollis
Accipitridae,Buteo
Buteo,Buteo brachyurus
Buteo,Buteo buteo
Buteo,Buteo lagopus
Buteo,Buteo lineatus
Buteo,Buteo plagiatus
Buteo,Buteo rufofuscus
Accipitridae,Buteogallus
Buteogallus,Buteogallus anthracinus
Accipitridae,Circaetus
Circaetus,Circaetus cinereus
Accipitridae,Circus
Circus,Circus approximans
Circus,Circus cyaneus
Circus,Circus pygargus
Accipitridae,Clanga
Clanga,Clanga clanga
Accipitridae,Elanus
Elanus,Elanus caeruleus
Accipitridae,Geranoaetus
Geranoaetus,Geranoaetus melanoleucus
Accipitridae,Geranospiza
Geranospiza,Geranospiza caerulescens
Accipitridae,Gyps
Gyps,Gyps fulvus
Accipitridae,Haliaeetus
Haliaeetus,Haliaeetus leucocephalus
Haliaeetus,Haliaeetus leucogaster
Accipitridae,Haliastur
Haliastur,Haliastur sphenurus
Accipitridae,Ictinia
Ictinia,Ictinia plumbea
Accipitridae,Lophaetus
Lophaetus,Lophaetus occipitalis
Accipitridae,Milvus
Milvus,Milvus migrans
Accipitridae,Necrosyrtes
Necrosyrtes,Necrosyrtes monachus
Accipitridae,Parabuteo
Parabuteo,Parabuteo unicinctus
Accipitridae,Pernis
Pernis,Pernis ptilorhynchus
Accipitridae,Polyboroides
Polyboroides,Polyboroides typus
Accipitridae,Rupornis
Rupornis,Rupornis magnirostris
Accipitridae,Spilornis
Spilornis,Spilornis cheela
Accipitriformes,Pandionidae
Pandionidae,Pandion
Pandion,Pandion haliaetus
Aves,Anseriformes
Anseriformes,Anatidae
Anatidae,Aix
Aix,Aix galericulata
Anatidae,Anas
Anas,Anas acuta
Anas,Anas crecca
Anas,Anas diazi
Anas,Anas flavirostris
Anas,Anas fulvigula
Anas,Anas gracilis
Anas,Anas platyrhynchos
Anas,Anas zonorhyncha
Anatidae,Anser
Anser,Anser albifrons
Anser,Anser caerulescens
Anser,Anser indicus
Anser,Anser rossii
Anatidae,Aythya
Aythya,Aythya australis
Aythya,Aythya fuligula
Aythya,Aythya novaeseelandiae
Aythya,Aythya nyroca
Aythya,Aythya valisineria
Anatidae,Branta
Branta,Branta hutchinsii
Branta,Branta leucopsis
Branta,Branta sandvicensis
Anatidae,Bucephala
Bucephala,Bucephala clangula
Anatidae,Chenonetta
Chenonetta,Chenonetta jubata
Anatidae,Clangula
Clangula,Clangula hyemalis
Anatidae,Cygnus
Cygnus,Cygnus atratus
Cygnus,Cygnus buccinator
Cygnus,Cygnus olor
Anatidae,Dendrocygna
Dendrocygna,Dendrocygna autumnalis
